commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,7514.010575357904,59.28018959472433,0,4.711734108268292,2.5202298718644354,0,232.5185994824492,23627.15504872908,115.60184847030344,0,0,0,0,0,772.83396896782,0,0,0,0,0,0,0,0,0,0,24.763997871363582,145.73503172085648,323.24687486956884,11.505397241120248,0,0,0.32872563546057854,0.657451270921157,0,104.20602644100337,4.054282837347135,155.04892472557287,11.505397241120248,0,70.23771077674361,4.821309320088485,232.18987384698863
113FF_Forestry_fishing_and_related_activities,5055.393601306173,1689.2498056289846,0,22.147216607059555,0,0,0,1770.3785569895817,0,10.957044005597885,2935.555279116778,1454.0230524024257,9.325143834551392,4.662571917275696,75.30053646400249,385.8278261545638,0.2331285958637848,0,0,0,0,0,0,0,7.2269864717773284,38.233089721660704,0,193.49673456694137,1.3987715751827088,0,0,0,0,0,68.53980718395273,3.7300575338205566,0.4662571917275696,19.349673456694138,0,60.38030632872026,119.36184108225781,963.5204867050226
211_Oil_and_gas_extraction,0,0,14084.058606444505,0.39151748829523547,0,11974.170862021481,0,0,0,0,0,0,0,135299.4390526026,1659.6426328835032,0,0,7.047314789314239,0,0,0,0,0,0,0,0,0.7830349765904709,0.7830349765904709,2.740622418066648,0,0,0,0,0,0.39151748829523547,1.1745524648857064,0,0,0,0,0.39151748829523547,1.1745524648857064
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,78.59488539114676,6.308970701748499,4.075537805819378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17180253045608618,0.009544585025338122,0,0,0,0,0,0
22_Utilities,15.064892583563742,0.405950519493154,23.964841684655177,11.039789975029926,0.4919569854874663,117.96646875779874,18.659962862125994,29.630947664360473,4.396650541629245,0.216736294305667,5.1638282182985105,17.43867104500676,3.6673157099974762,22.781392712573442,51.184168042535134,16.351549314838653,11.714080668425334,21.23671658331559,14.425004476566057,6.966523745539296,2.280891478169162,2.15360190849758,9.336861948342543,3.519384588487259,1.868060441396463,2.831332860532761,61.917774998625305,127.9776213995367,14.830954996059212,41.878268421950544,22.84675762672912,21.26423865243377,365.05960530081825,5.652344945146204,16.626770006020454,34.04479949918858,13.121146452092283,25.007240052506244,56.25166901892001,11.751923513462831,24.50496229109946,77.27852982520949
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,5688.852014765148,42.38322631424259,0,0,0,0,0,29870.492176564065,3.10566744544019,50.60411072864309,4.932530648640301,245.347728189775,107.23687002784655,94.44882760544577,678.8623663091615,27.95100700896171,44.94083479872275,1.2788042422400783,0,0,0,0,0,0,0,0.7307452812800447,455.0716239171478,987.6022476499804,276.0390300035369,0,24.84533956352152,0,0,0,910.6913067952556,5.663275929920347,0,1013.3610188151019,4595.474387649881,1310.9570346164003,1527.9883831565735,9320.65606272697
313TT_Textile_mills_and_textile_product_mills,22.962402687181328,13.856622311230113,0,0.7918069892131493,0,0,852.3802238879553,49.092033331215255,2836.252635361501,612.4627061563709,205.47391370081223,1303.3143042448437,160.7368188102693,38.40263897683774,2.7713244622460227,975.5062107105999,193.99271235722156,0,0,422.0331252506086,0.7918069892131493,0,1458.508474130621,433.1184230995927,963.2332023777961,852.3802238879553,1032.5163139339468,2349.6872404900205,61.760945158625645,0.7918069892131493,83.53563736198726,0,107.6857505329883,51.863357793461276,165.4876607455482,3.167227956852597,112.43659246826721,22.566499192574756,1627.5592663276284,142.52525805836686,770.8241039990008,115.99972391972638
315AL_Apparel_and_leather_and_allied_products,34.65568786511006,0,0,0,0,0.6188515690198225,0,6.1885156901982254,272.2946903687219,767.9947971535997,0,0,511.7902475793932,4.3319609831387575,0,0.6188515690198225,0.6188515690198225,0,0,0,0,0,896.7159235097229,0,0,61.88515690198225,443.0977234181929,465.99523147192633,0,0,799.5562271736106,0,0,63.1228600400219,15.471289225495562,6.1885156901982254,191.843986396145,47.65157081452634,539.6385681852853,95.30314162905266,10.520476673336983,82.30725867963639
