commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,2355.976453697057,45.888905753256076,0,1.8533483745256898,1.1861429596964415,0,124.47087683314533,10709.68478309917,212.76439339554918,0,0,0,0,0,299.9459009332376,0,0,0,0,0,0,0,0,0,0,24.167662803814995,29.57944005743001,64.71892523843708,2.594687724335966,0,0,0,0.07413393498102759,0,19.3489570300482,1.260276894677469,24.31593067377705,4.818705773766793,0,12.751036816736745,1.260276894677469,46.111307558199165
113FF_Forestry_fishing_and_related_activities,3021.595383120039,1940.087996112101,0,15.209023165397701,0,0,0,1236.7227604082295,0,10.000453588206707,3181.810983314434,810.0367406447433,8.33371132350559,0.6250283492629192,83.54545601814354,328.9732544953831,0.20834278308763973,0,0,0,0,0,0,0,6.8753118418921115,49.37723959177062,0,84.58716993358173,0.20834278308763973,0,0,0,0,0,14.167309249959501,1.4583994816134782,0,9.792110805119068,0,26.042847885954966,46.46044062854366,437.7281872671311
211_Oil_and_gas_extraction,0,0,18913.971969279097,10.780702205435524,2.053467086749624,41799.34928433197,0,2.56683385843703,0,0,7.7005015753110895,6.160401260248872,1.026733543374812,142922.3359713172,5927.846112674477,6.160401260248872,0.513366771687406,60.577279059113906,1.540100315062218,0.513366771687406,0,0,0.513366771687406,0,0,0,17.4544702373718,26.695072127745107,78.03174929648571,2.053467086749624,7.7005015753110895,0,0,0,11.807435748810338,35.42230724643101,10.780702205435524,3.080200630124436,60.0639122874265,14.887636378934772,17.4544702373718,48.25647653861616
212_Mining_except_oil_and_gas,97.25498924555528,0.11955130823055352,2.630128781072177,339.9441449535789,3.6463149010318823,516.4018759018759,844.2713387241689,153.08545018922376,14.824362220588636,0,1.0759617740749816,138.3208636227504,0,40.886547414849304,279.7500612594952,14.166830025320591,485.7967409948542,883.6037191320211,34.25144980805358,6.754648915026274,5.798238449181846,10.400963816058155,7.591508072640148,5.977565411527676,2.0323722399194097,52.18414604263661,0.7770835034985979,0.23910261646110703,3.5865392469166055,0.05977565411527676,16.378529227585833,0,0,0,28.752089629448122,2.0921478940346865,11.536701244248414,6.814424569141551,4.0647444798388195,23.910261646110705,2.5105774728416237,17.753369272237197
213_Support_activities_for_mining,0,0,25.927220283547303,7.205707001120283,5.283843469527035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08712448009889388,0.010249938835163987,0,0,0,0,0,0
22_Utilities,30.544927279747732,1.6965618765686339,15.139600360383552,19.547935838857068,0.6336556406461162,135.07766748181993,35.60054540189201,71.70528991569599,13.306768453568441,4.408335478473519,11.36492052255615,42.02567732801339,6.459199433682992,12.16891370101036,98.00540575326598,23.738239268936226,29.154972971233672,48.85961934487419,25.632392689362252,12.972906879464574,18.157981530343008,6.622723469978763,18.7848236694768,10.056728232189974,4.633181028380204,7.317700624235794,49.01632987965764,138.70926378788855,76.78816204388957,14.1243886350473,23.308988673659822,20.931076645858806,446.74766716004893,13.381716970204003,13.477105991376536,39.51149526996589,13.265887444494497,25.652833193899223,37.37205579509621,9.913644700431174,25.618765686337603,89.96547396872386
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,2243.3707821779544,71.19204239793336,0,0,0,0,0,17725.449479346986,2.738155476843591,118.97285546885404,2.0536166076326934,132.38981730538762,84.47209646062478,10.404990812005646,369.6509893738848,16.565840634903726,36.00674452049322,0.6845388692108978,0,0,0,0,0,0,0,0.9583544168952569,96.51998055873659,445.90861940397883,54.76310953687182,0,16.018209539535007,0,0,0,65.98954699193055,10.541898585847825,0,701.1047098458015,1780.0748754960186,567.6196303496764,470.8258342432555,3935.5508668672937
313TT_Textile_mills_and_textile_product_mills,55.961375705277135,43.37834448160535,0,0.9933972018688249,0,0,532.1297678010673,91.72367497255483,4876.255731573438,2272.5616654752484,240.0709904516327,496.03633613316657,92.71707217442366,7.284912813704716,0.9933972018688249,692.0667173019481,86.42555656258777,0,0,163.9105383083561,4.3047212080982415,0,1133.4662073323293,262.25686129336975,1024.1925151267585,775.5120822589294,233.44834243917384,926.8395893436136,62.584023717735974,0,64.23968572085067,0,21.523606040491206,46.35853608721183,52.65005169904772,1.3245296024917665,63.57742091960479,14.900958028032374,1181.8115378232787,186.42754155071614,605.9722931399832,89.0746157675713
315AL_Apparel_and_leather_and_allied_products,9.745969769341965,0,0,0,0,0,0,6.334880350072277,462.4462655552762,2439.4162332662936,0,0,681.2432868770034,0.4872984884670982,0,0,0,0,0,0,0,0,929.2782175067563,0,0,52.14093826597951,327.9518827383571,383.9912089120734,0,0,832.7931167902708,0,0,51.16634128904531,8.28407430394067,0.4872984884670982,145.70224805166237,29.237909308025895,67.73448989692665,43.856863962038844,11.20786523474326,127.18490548991264
321_Wood_products,20.922749814489645,2.1946940364849277,0,4.243075137204194,5.852517430626474,0,3827.912181969128,16.021266466339974,7.535116191931585,0,2015.899628979289,326.4241596931916,0.2926258715313237,0,22.020096832732108,167.38199851591716,31.018342382320313,19.67908986048152,17.923334631293574,89.98245549588204,33.725131693985055,24.287947337099865,203.66760658580128,18.2159605028249,664.5533542476361,107.10106898046448,105.71109609069069,77.61901242368361,89.68982962435071,3.3651975226102224,135.92471732629986,7.0230209167517685,284.5786600642123,18.362273438590563,28.60417894218689,0.14631293576566184,33.139879950922406,2.4141634401334207,79.88686292805137,8.559306742291218,28.238396602772735,54.42841210482621
322_Paper_products,113.71933257359107,0.7980304040252005,11.970456060378009,73.01978196830585,29.52712494893242,3.5911368181134025,1475.5582170425957,8037.76222934182,352.7294385791386,37.507428989184426,243.79828842969877,16163.307803126412,4807.335153847808,41.49758100931043,2504.2194078310795,1918.0660760745695,689.0992538757606,460.4635431225407,677.1287978153827,762.5180510460791,579.3700733222956,466.4487711527297,861.0748059431913,257.7638205001398,531.4882490807836,1046.6168748790506,1250.1146279054767,1028.262175586471,869.454125185456,29.92614015094502,1941.6079729933128,589.3454533726106,179.15782570365752,269.7342765605178,947.262089577913,155.6159287849141,869.8531403874686,70.62569075623024,1368.2231277012063,73.01978196830585,547.8478723633002,638.4243232201604
323_Printing_and_related_support_activities,13.611155559582366,0,3.9837528467070342,3.3197940389225282,0,32.53398158144078,23.902517080242205,106.56538864941317,0,273.8830082111086,5.311670462276045,0,1217.7004534767834,1.6598970194612641,497.30514703059475,0,0,0,1.6598970194612641,6.6395880778450564,0,1.9918764233535171,0.9959382116767586,0,0,0,1852.7770531226631,1164.9157282579151,212.79879789493407,1.3279176155690113,4560.73305067177,1791.028883998704,22.906578868565447,185.2445073718771,2351.0781383649346,402.35903751741046,859.8266560809349,349.9062917024345,1692.431001042705,421.6138429431611,232.38558272457698,233.38152093625374
324_Petroleum_and_coal_products,1653.615301335258,257.41096274910785,560.9830787120575,870.2400657604555,491.1728617827499,5100.011548177554,9967.85296122539,796.5641364930431,115.5165804563134,23.194274028629856,317.4432014114439,595.7744897550023,611.0099442640042,2425.166005052328,6905.526604915995,322.9006776534745,323.3554673403104,801.7942178916556,351.5524279241349,522.3259553310077,188.51032519347208,244.22206183086732,147.80664822166085,86.63743534223505,88.91138377641445,172.5926861542163,651.94101607923335,541.4271221781146,15222.265608083726,25.923012149645135,310.84875095232366,1764.5839849232125,646.4835398372028,364.96872368579335,521.6437708007538,297.88724487750113,1754.5786118128233,144.1683307269738,1101.955411203336,273.55599663178157,196.92393439993586,606.4620473956454
