commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,6973.128328074382,76.72810385618456,0,3.6951211488814093,1.9562406082313344,0,211.38266572277473,23343.16709782177,204.20978349259317,0,0,0,0,0,772.4976801837958,0,0,0,0,0,0,0,0,0,0,20.8665664878009,149.00032632695329,262.35360157058005,14.128404392781858,0,0,0.21736006758125936,0.5434001689531485,0,85.96590672838808,3.5864411150907793,111.17967456781416,14.237084426572489,0,62.05629929444955,4.673241452997076,206.81810430356828
113FF_Forestry_fishing_and_related_activities,5181.440449207996,1785.712355780928,0,18.62752103261496,0,0,0,1808.019387140973,0,7.8189594457889955,2620.5012613166355,1296.7974210236514,11.49846977321911,4.369418513823263,88.07827846285839,400.14674810802506,0.22996939546438222,0,0,0,0,0,0,0,8.968806423110907,39.554736019873744,0,187.1950879080071,1.149846977321911,0,0,0,0,0,56.57247128423803,3.219571536501351,0.45993879092876444,18.62752103261496,0,53.58286914320106,112.4550343820829,857.3259062912169
211_Oil_and_gas_extraction,0,0,8615.764316528746,0,0,10007.847489556418,0,0,0,0,0.41854575256394205,0,0,119349.1584351132,1376.5969801828055,0,0,5.441094783331247,0,0,0,0,0,0,0,0,7.115277793587015,12.55637257691826,2.5112745153836524,2.09272876281971,0.41854575256394205,0,0,0,3.3483660205115364,0.41854575256394205,0,0.41854575256394205,0.41854575256394205,4.18545752563942,0.41854575256394205,0
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,96.21679991028086,10.619863178300783,7.446496947946873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2770399089991509,0.016790297515100052,0,0,0,0,0,0
22_Utilities,16.618960977802512,0.5773059057730591,14.462444078172828,10.17920671275981,0.4245991823105079,106.27643042147398,18.950531926279513,31.345848406361707,4.00017124387268,0.21229959115525396,5.6203523342680395,19.304364578204936,4.1268060877196735,23.576428280925573,55.734229509600354,17.11060213626731,11.989340068925658,22.146199456300703,14.924288802791274,7.329922726202453,3.0243380354046705,2.424684804246848,10.067470085835991,4.1417043046428494,2.0708521523214247,3.069032686174198,58.341417471156106,122.7575828927371,16.22788278356915,44.22535693644711,27.52445576556714,23.04754158015283,353.7693345034998,4.566303486953357,19.010124793972217,32.92505940021834,14.980157116253183,26.34377207440546,64.6657105550442,12.659759830468564,23.744033221311298,73.33647280433247
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,5449.937428896474,48.16140500568829,0,0,0,0,0,29913.7827076223,3.580773606370876,129.08688850967008,3.938850967007964,228.63239476678044,94.53242320819113,80.03029010238909,636.3034698521047,25.960608646188852,43.3273606370876,1.074232081911263,0,0,0,0,0,0,0,0.7161547212741752,418.41339590443687,912.5601535836178,196.22639362912403,0,26.497724687144483,0,0,0,960.5425199089875,6.445392491467577,0,1037.8872298065985,4415.810011376565,1120.6031001137658,1398.4711319681458,9135.269624573379
313TT_Textile_mills_and_textile_product_mills,25.30115613748584,18.784191677830396,0,0.7667017011359345,0,0,1049.9979797056624,43.70199696474827,2595.6686091957063,520.5904550712995,196.27563549079923,1232.0896337254467,165.99091829592982,38.33508505679673,0.38335085056796725,857.9392035711107,197.8090388930711,0,0,386.80100822307895,0.7667017011359345,0,1559.8546109610588,454.65410877360915,974.8612129943407,806.1868387444351,962.9773366267337,1925.9546732534675,66.31969714825833,1.1500525517039017,62.86953949314663,0,41.40189186134047,60.952785240306795,126.88913153799716,3.4501576551117052,88.17069563063248,19.55089337896633,1508.1022461343832,141.4564638595799,727.2165635274339,103.12137880278318
315AL_Apparel_and_leather_and_allied_products,39.74800188058298,0,0,0,0,0.6210625293841091,0,8.073812881993419,239.109073812882,719.1904090267983,0,0,581.3145275035262,6.210625293841091,0,0.6210625293841091,0.6210625293841091,0,0,0,0,0,1036.5533615420782,0,0,59.62200282087447,462.0705218617772,526.6610249177245,0,0,583.7987776210625,0,0,55.27456511518571,16.147625763986838,6.210625293841091,177.6238834038552,58.379877762106254,655.8420310296193,85.08556652562295,8.694875411377527,62.10625293841091
321_Wood_products,47.687917737789206,6.785632563479887,0,40.05408110387433,29.121673084934514,0,4063.368721867157,42.975672902039285,4.335265248889928,0.47122448357499214,2354.520254630806,543.4160744586809,0.3769795868599937,0,21.770571141164638,126.66514118495789,23.561224178749608,40.99653007102432,21.205101760874648,70.87216232967882,23.184244591889613,34.11665261082943,314.1182407510898,19.414448723289677,613.8170123047847,108.1931414288182,419.861014865318,206.86754828942156,211.57979312517148,24.78640783604459,218.55391548208135,8.105061117489866,485.7381976691019,32.32599957324446,64.93473383663392,0.2827346901449953,62.201631831898965,2.5446122113049574,126.4766513915279,14.41946919739476,47.40518304764421,83.8779580763486
322_Paper_products,238.86885711879395,0.5308196824862088,35.03409904408978,99.79410030740726,37.688197456520825,26.54098412431044,1461.346585884533,14964.868488651198,202.24229902724556,23.356066029393187,284.5193498126079,19489.044642481156,2999.1312060470796,168.2698393481282,3341.5099012506844,2176.3606981934563,715.0141123089232,552.0524697856572,1078.09477512949,916.7255916536826,158.71508506337642,466.05968122289136,1374.822977639281,379.00525329515307,548.3367320082536,946.4514938729103,3416.3554764812397,2371.702341348381,2344.0997178590983,274.43377584536995,1604.137080473323,1271.8439592369564,548.8675516907399,521.264928201457,2437.523981976671,395.46066345222556,2173.175780098539,112.53377268707627,3824.024992630648,167.739019665642,1086.5878900492694,1797.8862645807892
323_Printing_and_related_support_activities,7.04072369443559,0,1.4822576198811768,0.3705644049702942,0,1.8528220248514709,14.822576198811767,36.31531168708883,0,1.8528220248514709,1.8528220248514709,0,729.270748981539,1.1116932149108827,135.62657221912767,0,0,0,0,1.4822576198811768,0,0.3705644049702942,1.1116932149108827,0,0,0,3412.527605371439,1845.0401723470948,243.090249660513,2.9645152397623535,4564.612340424084,1681.2507053502247,37.427004901999716,82.63586230837561,2521.6907758228517,576.5982141337778,1148.3790910029418,340.1781237627301,1908.7772500019855,362.782552465918,244.20194287542387,213.44509726288945
324_Petroleum_and_coal_products,1227.450400631079,104.59427544037385,722.4716114539244,587.6260616423272,427.86769764266353,3452.5996932699586,8390.47764194273,609.9685061125772,17.399425782141584,2.174928222767698,157.18799428184727,273.0523523311083,166.48086941549107,2833.9314742663105,2002.5157309264769,161.93329222243133,102.81478871265482,282.74066895980076,103.01250946017916,168.65579763825878,15.026776811849551,256.8392510341127,90.75382311367031,45.08033043554865,48.83702463851104,109.73501487600659,808.677857374535,614.5160833056368,13650.640409080172,40.532753242488916,304.09450969242903,2185.8028638815367,937.1963432653536,287.68368764790915,482.834065454429,243.1965194549335,1000.2692617256168,130.4956933660619,1453.4452150513953,222.04039946982954,209.58399237579636,528.9029996275993
325_Chemical_products,8740.218289637953,695.310959514892,2124.0640895309434,991.0223916532905,532.669671838773,1026.0408507223115,5100.244016408061,3592.504806491885,3737.6368646334936,94.54983948635633,835.3847957909755,4866.398528624933,2148.9661048689136,5121.64418583913,79200.08159443553,24714.472034956303,1621.7437488853218,440.4543962903513,2657.901043338684,1489.0626984126984,606.9866238630283,915.5381576600678,3492.5076511503476,826.8247280185482,659.1252184769038,2299.9345728553594,794.5299268771179,529.1678259318709,245.9074014624576,375.08660602817906,946.6656768325308,116.72819689673622,4704.535428928126,160.6958177278402,4906.086115569823,724.8821027287319,3080.0680221152134,388.7048956661316,18212.322373818442,470.02553950419116,33.851177100053505,393.37402354200105
326_Plastics_and_rubber_products,709.371837704313,67.6021446350997,26.139495925571886,561.9991623997956,310.0685033929907,11.71770507008395,13666.900240395991,8918.525601226587,142.41518469794337,42.36401063799582,269.50721661193086,1274.9764478179804,365.05158102953845,198.29962426295916,4531.146414408617,8306.951532761052,483.12999365884593,262.74700214842085,894.6017140044861,2620.2591260564645,342.06685185360453,621.9397306429173,10166.461191190529,1542.2302596087413,1615.6912567788831,2069.977668726753,8493.533451953928,4200.797267625096,1676.0825059862389,235.255463330147,2890.6677045968636,197.84894329872515,192.89145269215118,688.640513349549,2800.531511750064,73.46099717014168,990.1460784220938,226.24184404546702,5913.384931714288,141.9645037337094,78.41848777671566,2677.9462894784165
327_Nonmetallic_mineral_products,10.48489899421603,28.71950594067869,387.02953243867,221.09460922585976,386.11780209134685,38.29267458757159,29787.59804256774,2126.155169957546,62.45352879163462,0,321.3849474314044,166.3907883864718,0.9117303473231331,793.6612673447873,821.4690429381429,734.3987947687837,6130.930720574408,854.2913354417757,496.8930392911075,1107.296506823945,76.58534917514318,645.9609510784397,3062.9581018320655,184.62539533293446,139.49474314043937,364.23627375559164,69.74737157021968,761.2948400148161,74.7618884804969,88.43784369034391,1745.5077499501385,68.83564122289654,85.70265264837451,188.27231672222698,1550.8533207966495,43.30719149784882,563.9052198193579,30.998831808986523,2128.8903609995155,61.99766361797305,61.54179844431148,1013.844146223324
331_Primary_metals,73.43956673734884,0,3934.9101190135057,579.3565820390853,410.7175769385065,5.439967906470285,4339.281066727797,4459.867021987889,137.8125202972472,0,401.650963761056,593.8631631230061,28.10650085009647,60.74630828891818,58.026324335683036,1381.7518482434523,860.42159054005,54965.43572697575,57076.14327468623,26808.161843085563,2403.5591533421207,12095.768640036678,45228.79983571169,9247.03877968174,3300.2471965919726,4888.7178252812955,922.9812214644583,591.143179169771,977.3809005291611,0,678.1826656732954,0.9066613177450474,2009.161480123025,71.62624410185875,1201.3262460121878,38.07977534529199,793.3286530269165,97.91942231646512,355.4112365560586,264.74510478155383,15.413242401665807,119.67929394234626
332_Fabricated_metal_products,317.0494994745866,30.492008185387977,899.2615452685139,176.0450196338698,151.11232785797245,92.14988109064764,13508.128090260494,2437.170621093966,95.85609203030806,19.373375366406727,397.0699629445274,878.8773851003816,270.04800619434764,118.09335766827056,1587.1006028427632,1124.1611636524528,437.3328908799292,684.8067031690725,5981.655992478292,3820.5980863890272,593.4991427465295,1203.170842320668,7076.504396880703,2157.3516951496044,465.29793706100327,885.4474863115978,491.9152701731099,402.2923510867762,871.9703556219235,121.29417620706819,2384.9467396714786,59.973231569050384,229.11122172446215,203.33620928046014,944.5783972125436,155.32393119849567,774.4296222554062,65.19561971129916,522.0703500912559,79.17814280183619,152.6285050605608,508.42475526796085
