commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,985.3445629572009,82.82400107708649,0,0,0,0.29664756832767364,10.382664891468577,5496.4048050024685,207.8906158840337,0.4153065956587431,0,0,0,0,14.357742307059405,0,0,0.05932951366553473,0,0,0,0,0,0,0,1.4832378416383682,86.2651128696875,6.585576016874355,0.23731805466213893,0,0.23731805466213893,0,2.669828114949063,0,0.8306131913174862,0.05932951366553473,0,4.746361093242778,17.502206531332746,1.6018968689694377,5.576974284560265,107.4457492482834,4.212395470252966,0.7712836776519515,-9.9080287821443,0.29664756832767364,40.34406929256362
113FF_Forestry_fishing_and_related_activities,1956.049300975324,654.9555629122209,0.3526955104535384,0.881738776133846,0,14.989559194275383,30.155466143777534,475.9625913570501,48.14293717690799,56.607629427792915,1658.5506379077644,550.910387328427,2.9979118388550767,0.881738776133846,50.611805750082766,198.2148768748886,1.763477552267692,2.8215640836283074,1.2344342865873845,1.5871297970409228,2.645216328401538,7.053910209070768,1.763477552267692,1.2344342865873845,5.466780412029846,46.20311186941353,20.10364409585169,29.09737961241692,11.109908579286461,0,12.344342865873845,5.466780412029846,0,1.0580865313606154,3.1742595940818457,0,10.580865313606154,45.497720848506454,61.72171432936922,11.462604089739997,48.84832819781507,300.6729226616415,16.929384501769846,6.348519188163691,13.57877715246123,31.389900430364918,33.329725737859384
211_Oil_and_gas_extraction,0,0,1375.2571785394152,0,0,5422.827815770125,0,0,0,0,0,0,0,21917.524589833716,918.0366002276182,44.04418414930153,0,5.093545105701537,0,0,0,0,0,0,0,0,0,0,350.85537169273533,0,0,0,0,0,0,1.7977218020123074,0,0,0,0,0,0,0,0,1.4981015016769228,0,0
212_Mining_except_oil_and_gas,39.16346110125949,0.11903787568771881,0.11903787568771881,592.689583049152,3.094984767880689,1094.7913426999498,477.8180330105033,16.546264720592916,5.3567044059473465,0.7142272541263128,2.1426817623789387,90.34974764697859,1.904606011003501,39.16346110125949,381.5163915791388,7.02323466557541,609.9500750238712,1043.962169781294,10.713408811894693,18.450870731596417,22.617196380666574,22.379120629291137,90.70686127404174,10.356295184831536,1.0713408811894694,112.96694402764516,2.737871140817533,2.4997953894420952,8.570727049515753,0,10.356295184831536,0.5951893784385941,64.75660437411904,0.3571136270631564,0,0.23807575137543763,1.4284545082526257,2.1426817623789387,3.0949847678806894,0.23807575137543763,1.4284545082526257,0.9523030055017505,2.1426817623789387,125.10880734779248,6.904196789887691,133.91761014868368,24.521802391670075
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,22.61063962937784,0.6227775951880349,20.551660641205153,34.39257495058821,1.080328481448632,1.728525570317811,18.213067222539877,48.525813437304436,20.90753355274117,6.901392534430673,14.056980005672788,46.31431748704488,11.324384434949778,21.08547000850918,122.356732834188,32.38443494977781,43.429204954235004,98.17008459657922,34.15108976061734,24.11038975656535,31.558301405140625,12.874973549499579,28.113960011345576,13.548590132049902,6.481970888691792,11.40064291599321,53.49532445196814,148.89468423730264,19.496751653437666,0.8642627851589055,13.866333803064204,22.78857608514585,4.651767343649404,4.944091520982563,16.21763696857005,17.120028994250674,17.958872285728436,8.833274054197638,69.03934483798787,9.176437218893085,27.948733302418137,58.94780584657359,32.625920139748686,4.651767343649404,26.817565833607215,81.87618914696573,178.90239652789344
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,859.3099221828405,10.378650773221391,0.28241226593799706,0.35301533242249633,0,0.14120613296899853,0,4150.895484756681,2.0474889280504787,64.46059970034783,0.4236183989069956,25.487707000904233,0.4236183989069956,1.6944735956279824,103.78650773221392,1.3414582632054861,2.329901193988476,0.7060306648449927,1.059045997267489,1.4826643961744845,0.8472367978139912,0.49422146539149486,0.4236183989069956,0.5648245318759941,1.2708551967209867,11.649505969942378,130.96868832874614,343.55452151357343,19.415843283237297,0,9.813826241345398,0.35301533242249633,0.6354275983604933,0.2118091994534978,5.860054518213439,0.07060306648449927,0.49422146539149486,7.060306648449926,423.406589707542,47.657069877037,201.7835640126989,3250.847593212284,49.91636800454098,27.74700512840821,93.47846002547703,0.28241226593799706,420.1588486492551
313TT_Textile_mills_and_textile_product_mills,39.133021802848766,24.27502956754255,0,5.440954903069882,0,6.905827376973312,307.41395202344836,16.532132205481563,3420.8957615570525,3323.3771082943385,23.647227078726797,192.9446315627089,30.34378695942819,4.394617421710289,38.71448681030493,353.87133619581425,29.715984470612433,1.4648724739034298,0.8370699850876742,36.83107934385767,0.8370699850876742,14.857992235306217,585.5304545688281,84.33480099758317,417.27938756620557,257.1897529181879,375.8444233043657,37.04034684012958,178.0866393274027,0,17.36920219056924,16.950667198025403,39.34228929912069,0,3.1390124440787783,0.20926749627191854,2.5112099552630225,2.5112099552630225,173.48275440942047,7.742897362060987,99.82059572170515,7.952164858332905,77.21970612433795,19.252609657016507,37.66814932894534,9.835572324780172,111.12104052038875
315AL_Apparel_and_leather_and_allied_products,11.124822688919835,3.1046016806287913,2.0697344537525275,6.467920167976649,0,3.1046016806287913,47.08645882287,5.950486554538516,28.976282352535385,3333.0486209617266,1.5523008403143956,6.726636974695714,8.020221008291044,1.0348672268762638,4.656902520943187,7.502787394852913,5.691769747819451,5.433052941100385,12.677123529234231,7.761504201571978,25.612963865187528,2.5871680671906594,112.54181092279369,3.880752100785989,53.55437899084665,58.987431931947036,36.737786554107366,27.682698318940055,43.98185714224121,0,33.63318487347857,12.418406722515165,9.313805041886374,21.73221176440154,25.0955302517494,0,22.249645377839673,3.363318487347857,193.52017142586132,28.458848739097256,39.066237814578955,30.01114957941165,290.28025713879197,6.2092033612575825,160.40442016582088,12.935840335953298,377.9852546165553
