commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,1018.9076450099516,95.11177850440716,0,0,0,0.060580750639749784,1.696261017912994,5059.219647426784,137.275980949673,0.12116150127949957,0,0,0,0,11.873827125390958,0,0,0,0,0,0,0,0,0,0,2.241487773670742,50.88783053738982,3.4531027864657378,0.18174225191924936,0,0.060580750639749784,0,1.393357264714245,0,0.3029037531987489,0.12116150127949957,0,5.81575206141598,19.99164771111743,2.3626492749502415,3.9983295422234857,91.71925646858118,2.9684567813477396,0.545226755757748,65.24546843901052,0.060580750639749784,38.347615154961616
113FF_Forestry_fishing_and_related_activities,920.5069737368761,519.551340866406,0.4539548631423381,8.625142399704425,0,7.149789094491825,18.158194525693524,296.3190369161612,30.52846454632224,17.363773515194435,862.9681948335848,286.4455186428154,1.2483758736414299,0.4539548631423381,30.868930693678994,104.8635733858801,0.6809322947135072,1.4753533052125989,0.9079097262846763,0.6809322947135072,1.1348871578558453,2.4967517472828598,0.9079097262846763,0.6809322947135072,2.610240463068444,6.355368083992734,7.490255241848579,12.143292589057545,4.199082484066627,0,2.950706610425198,2.8372178946396134,0,0.5674435789279226,1.0213984420702609,0,4.766526062994551,19.406570399334957,26.896825641183533,9.873518273345855,16.682841220480928,125.40503094307091,5.560947073493642,2.723729178854029,7.944210104990917,12.143292589057545,20.99541242033314
211_Oil_and_gas_extraction,0,0,1156.1240754874073,0,0,6827.569916048012,0,0,0,0,0,0,0,26569.557357940746,414.1778394504961,28.39517102615694,0,5.874862970929023,0,0,0,0,0,0,0,0,0,0,364.7310761118435,0,0,0,0,0,0,0.7343578713661278,0,0,0,0,0,0,0,0,40.87925483938111,0,0
212_Mining_except_oil_and_gas,24.074946519461996,0.09707639725589515,0.09707639725589515,446.0660453908382,3.20352110944454,1451.5833681674,156.87545796552655,13.59069561582532,4.271361479259387,0.8736875753030563,1.6502987533502176,49.60603899776242,0.8736875753030563,38.73348250510217,232.98335341414835,4.950896260050652,302.781283041137,776.2228724581375,8.542722958518773,13.9790012048489,10.775480095404362,18.25036268410829,43.39314957338513,9.02810494479825,0.6795347807912661,41.74285082003491,1.0678403698148466,1.4561459588384271,6.40704221888908,0,4.6596670682829675,0.3883055890235806,24.269099313973786,0.1941527945117903,0.09707639725589515,0.09707639725589515,1.0678403698148466,2.8152155204209595,1.5532223560943226,0.1941527945117903,0.4853819862794757,0.5824583835353709,0.9707639725589514,56.59553960018687,16.21175834173449,91.73719540682092,25.23986328653274
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,56.872952801828376,1.4417870250073495,65.1687735303322,61.863754042238426,6.787489686957676,4.724625174254853,30.63242894669461,97.3538961962655,35.2017847490256,12.842995191988544,22.403152234729586,95.24666900587013,17.146174928164324,121.44283018331137,194.5525230206071,46.53644889946799,81.93786569810999,225.78384811615095,67.23163804303502,37.57518800557616,53.07994385911673,22.44751491242212,56.20751263644036,24.576923441663745,8.894716877353034,12.687725820064676,67.54217678688276,201.71709546795134,29.634268698612598,2.062864512702823,24.28856603666227,30.809879657464744,4.524993124638451,8.362364745042628,24.31074737550854,23.578763193581732,26.772875987444166,15.482574514694308,111.52777171903006,14.573139621997363,38.10754013788656,80.47389733425638,32.36257337670343,5.03516391810259,44.207408320609964,227.97980066193136,249.36261130973267
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,565.2132265396688,7.724050221885485,0.3276869791102933,0.14043727676155426,0,0.09362485117436951,0.09362485117436951,2284.914492910488,0.4681242558718476,29.02370386405455,0.18724970234873903,15.026788613486307,0.18724970234873903,1.732059746725836,51.07235631561857,0.3276869791102933,1.0298733629180647,0.4213118302846628,0.4681242558718476,0.6085615326334018,0.5149366814590324,0.2340621279359238,0.2340621279359238,0.4213118302846628,1.3107479164411733,5.71111592163654,35.998755276545076,138.37753003571814,10.673233033878125,0,9.549734819785689,0.2340621279359238,0.2340621279359238,0.09362485117436951,1.919309449074575,0,0.2340621279359238,7.630425370711116,243.79911245805823,28.508767182595516,80.37693473319622,1702.5211061803225,17.5078471696071,52.00860482736226,68.01845437817946,0.18724970234873903,222.17177183677884
313TT_Textile_mills_and_textile_product_mills,35.212465007911256,25.896162606715006,0.15790343052875003,5.052909776920001,0,9.000495540138752,208.9062385895363,9.632109262253751,2238.754838036618,2096.641750560743,19.580025385565005,137.53388799054127,18.948411663450003,7.421461234851251,24.317128301427505,241.43434527845878,17.68518421922,0.9474205831725002,6.000330360092501,21.159059690852505,0.31580686105750005,9.947916123311252,300.4902282962113,53.84506981030376,231.17062229409004,189.48411663450003,205.59026654843254,41.37069879853251,128.0596821588163,0,12.158564150713753,23.843418009841255,22.422287135082502,0.15790343052875003,2.2106480274025007,0,1.8948411663450004,1.8948411663450004,114.47998713334377,9.000495540138752,40.581181645888755,4.579199485333751,36.791499313198756,8.210978387495002,26.843583189887504,6.947750943265001,73.26719176534002
315AL_Apparel_and_leather_and_allied_products,6.695972126645216,2.5336110749468386,2.5336110749468386,2.7145832945858985,0,1.990694416029659,20.630833038852828,2.5336110749468386,36.73736058672916,1908.5330283135258,0.5429166589171797,2.3526388553077786,3.2574999535030784,1.2668055374734193,1.990694416029659,2.8955555142249585,2.3526388553077786,2.8955555142249585,4.886249930254618,2.5336110749468386,12.125138715817014,1.0858333178343593,61.71152689691943,2.3526388553077786,23.888332992355906,30.584305119001122,12.487083155095133,18.27819418354505,17.55430530498881,0,12.487083155095133,5.067222149893677,2.5336110749468386,8.324722103396756,11.039305397982655,0,6.514999907006156,1.8097221963905992,77.63708222515669,17.735277524627872,9.591527640870176,7.781805444479576,76.37027668768329,1.8097221963905992,96.27722084797988,6.153055467728037,158.53166440381648
