commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,484.1645290356355,17.828366301462065,0.10365329245036084,0.05182664622518042,0,0.20730658490072168,7.618516995101522,2706.9057323411735,84.6847399319448,0.10365329245036084,0,0.5182664622518042,0,0,7.5666903488763415,0,0.10365329245036084,0.05182664622518042,0.05182664622518042,0.05182664622518042,0.10365329245036084,0,0.05182664622518042,0.15547993867554127,0,1.3993194480798714,22.026324645701678,1.5029727405302322,0.41461316980144336,0,0.2591332311259021,0.20730658490072168,3.576038589537449,0,0.20730658490072168,0.05182664622518042,0.05182664622518042,1.1401862169539692,8.603223273379948,7.773996933777063,2.4876790188086604,50.47915342332573,0.7773996933777063,0.15547993867554127,2.2803724339079383,0.20730658490072168,25.291403357888044
113FF_Forestry_fishing_and_related_activities,371.4236962268685,342.4931506849315,0.3338139870223504,5.786109108387406,0,5.229752463350156,29.375630857966833,138.42153328526797,9.23552030761836,19.027397260273972,486.03316510454215,146.09925498678203,0.3338139870223504,0.5563566450372506,20.473924537370824,33.715212689257385,0.7788993030521509,0.890170632059601,2.002883922134102,1.4465272770968516,0.3338139870223504,0.7788993030521509,2.1141552511415522,0.3338139870223504,1.001441961067051,4.3395818312905545,16.468156693102618,3.8944965152607542,1.4465272770968514,0,5.452295121365056,0.3338139870223504,0,0.11127132900745013,0.11127132900745013,0,0.22254265801490025,4.784667147320356,4.005767844268204,10.12569093967796,4.3395818312905545,46.51141552511415,1.891612593126652,0.5563566450372506,2.2254265801490023,2.1141552511415522,8.79043499158856
211_Oil_and_gas_extraction,0,0,710.9433665443104,0,0,3328.322496067121,0,0,0,0,0,0,0,15700.202936549553,346.1064499213424,8.550865233350812,0,4.479024646040902,0,0,0,0,0,0,0,0,0,0,122.9695857367593,0,0,0,0,0,0,0.8143681174619821,0,0,0,0,0,0,0,0,10.993969585736759,0,0
212_Mining_except_oil_and_gas,21.369354412707995,1.780779534392333,2.3743727125231104,394.640531260612,2.275440516167981,463.0026789420066,127.91932988718258,11.772931366260423,3.1658302833641474,0.8903897671961665,2.47330490887824,37.39637022223899,0.2967965890653888,26.513828623174735,192.91778289250274,6.034863977662906,207.06508697128626,849.2339735124325,9.79428743915783,5.836999584952647,2.57223710523337,2.770101497943629,12.66332113345659,4.254084443270573,0.6925253744859072,56.094555333358485,0.0989321963551296,0.2967965890653888,8.112440101120628,0,7.815643512055239,0,14.839829453269441,0.1978643927102592,0.49466098177564805,0.0989321963551296,1.286118552616685,3.264762479719277,2.1765083198128514,0.6925253744859072,1.1871863562615552,0,1.8797117307474625,27.008489604950384,3.1658302833641474,52.03833528279817,17.41206655850281
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,22.319178230117164,2.194238971977755,11.946412180767776,28.613762755790724,0.13298418011986393,0.7535770206792289,8.821283947950974,32.47030397926678,12.699989201447005,5.9621240753739,8.93210409805086,28.12615409535122,5.053398844554829,34.7975271313644,67.40081529075104,11.990740240807732,29.56681604664975,68.59767291182982,25.15617407267426,15.337508773824307,9.818665298849954,8.045542897251769,15.07154041358458,10.68306246962907,2.7040116624372335,4.2776577938556235,17.088467145402515,72.85316667566546,12.943793531666756,0.9973813508989795,13.697370552345985,30.38688515738891,26.175719453593217,1.8839425516980726,9.175908428270613,10.19545380918957,8.222855137411587,12.655661141407052,37.52370282382161,6.250256465633605,14.428783543005236,17.576075805842017,20.324415528319204,3.1694562928567573,15.82511743426381,45.10380109065385,91.2936396522866
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,345.61980517688613,4.098956896075942,0.2473508471769965,0.141343341243998,0.0353358353109995,0.17667917655499749,1.8727992714829735,1197.602130360395,1.3780975771289805,22.54426292841768,0.212015011865997,8.869294663060874,0.424030023731994,1.908135106793973,34.02840940449252,0.424030023731994,0.6713808709089905,0.4593658590429935,0.7420525415309895,1.1660825652629836,1.060075059329985,0.35335835310999497,0.3886941884209945,1.342761741817981,1.2367542358849826,2.756195154257961,18.409970197030738,37.27930625310447,4.94701694353993,0,4.628994425740934,2.0141426127269715,0.35335835310999497,0.282686682487996,1.4487692477509795,0,0.424030023731994,1.766791765549975,70.28297643357801,10.247392240189855,31.06019923836856,721.1337270268778,9.25798885148187,7.137838732821899,11.378138970141839,0.070671670621999,108.58702191070147
313TT_Textile_mills_and_textile_product_mills,10.794655305964369,11.057939581719598,1.053137103020914,2.808365608055771,0.08776142525174284,1.3164213787761425,76.87900852052672,5.002401239349342,847.8631293570876,884.3718822618126,11.672269558481798,38.000697134004646,12.549883810999226,1.3164213787761425,6.231061192873741,84.86529821843533,6.669868319132456,0.526568551510457,2.808365608055771,5.441208365608056,0.08776142525174284,5.353446940356313,77.49333849728893,13.954066615027111,56.60611928737413,45.81146398140976,37.38636715724245,5.967776917118513,14.305112316034084,0,3.773741285824942,7.635243996901627,3.685979860573199,0.08776142525174284,0.4388071262587142,0,0.6143299767621999,0.526568551510457,27.20604182804028,2.4573199070487997,9.214949651432999,3.0716498838109993,16.93795507358637,2.0185127807900853,6.757629744384198,1.053137103020914,13.778543764523626
315AL_Apparel_and_leather_and_allied_products,1.4011809507509307,0.8916606050233196,0.5095203457276112,0.8916606050233196,0,0.3821402592957084,1.7833212100466391,1.273800864319028,0.8916606050233196,403.9222540755638,0.5095203457276112,0.8916606050233196,1.273800864319028,0.2547601728638056,0.8916606050233196,1.0190406914552224,0.636900432159514,1.273800864319028,2.420221642206153,1.273800864319028,2.2928415557742503,0.5095203457276112,4.3309229386846955,1.4011809507509307,2.8023619015018615,6.8785246673227505,2.0380813829104447,2.674981815069959,5.222583543708015,0,2.929741987933764,0.636900432159514,0.2547601728638056,1.6559411236147363,0.8916606050233196,0,1.1464207778871252,0.3821402592957084,18.342732446194002,5.604723803003723,2.547601728638056,0,23.183175730606308,0.2547601728638056,9.935646741688418,0.8916606050233196,14.011809507509307
