commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,1070.401776942463,95.67748372254802,0.1058964955423885,0.05294824777119425,0,1.270757946508662,44.84716586220153,5536.427631699385,172.3994947430085,0.47653422994074823,0,0.423585982169554,0.05294824777119425,0.1058964955423885,26.421175637825932,0.05294824777119425,0.05294824777119425,0.1058964955423885,0.05294824777119425,0.05294824777119425,0.15884474331358275,0,0.15884474331358275,0.1058964955423885,0,1.5354991853646334,88.15883253903843,6.883272210255253,0.6353789732543309,0,0.635378973254331,0.15884474331358275,8.312874900077498,0,1.7472921764494103,0.15884474331358275,0.26474123885597123,2.9651018751868783,16.837542791239773,1.482550937593439,5.3477730248906195,105.52585780799015,4.447652812780317,0.5824307254831368,-21.708781586189644,0.1058964955423885,46.54150979087974
113FF_Forestry_fishing_and_related_activities,1751.6688557904388,696.6596862531287,0.5051919407201804,10.103838814403607,1.515575822160541,10.103838814403607,28.122351366756707,455.1779385888825,20.37607494238061,39.236574062600674,1639.6846422641322,566.9937548016158,3.704740898614656,2.0207677628807215,37.047408986146564,154.08354191965503,3.704740898614656,5.893905975068772,4.546727466481624,6.062303288642164,10.945825382270575,5.725508661495378,5.388714034348591,9.935441500830214,4.715124780055017,38.7313821218805,26.101583603875987,54.39233228420609,6.567495229362345,0,15.492552848752199,8.925057619389854,0,2.525959703600902,13.471785085871478,0,11.619414636564148,32.33228420609154,90.4293573889123,9.767044187256822,45.63567197838963,274.15082649748456,21.38645882382097,4.041535525761443,7.409481797229312,30.14311912963743,29.806324502490643
211_Oil_and_gas_extraction,0,0,1685.0627344043005,0,0,10376.547709088636,0,0,0,0,0,0,0,37888.07968183523,2317.012923490436,37.6111623327916,0,4.13309476184523,0,0,0,0,0,0,0,0,2.4798568571071384,0,468.69294599324917,0,0,0,0,0,0,4.546404238029754,0,0,0,0,0,0,0,0,1.2399284285535692,169.870194711839,0
212_Mining_except_oil_and_gas,17.27077013818672,0.09411863835524098,0.14117795753286147,345.6506993596225,0.8941270643747893,412.3337546343107,232.37891809909,11.153058645096056,2.635321873946747,0.6117711493090664,0.4705931917762049,41.45926019548365,0.4705931917762049,18.964905628581057,184.61370913380517,2.4470845972362656,246.35553589484326,440.945820694304,3.3412116616110548,5.505940343781598,6.72948264239973,5.694177620492079,27.623820357263227,4.376516683518705,0.6117711493090664,23.247303673744522,1.0353050219076507,0.9882457027300303,2.8235591506572293,0,2.964737108190091,0.23529659588810245,30.117964273677114,0.14117795753286147,0.09411863835524098,0.18823727671048196,0.6117711493090664,0.5647118301314459,1.3176609369733736,0.09411863835524098,0.4705931917762049,0.5176525109538254,0.8000084260195484,58.11825918436131,2.1647286821705425,60.75358105830805,12.51777890124705
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,6.442919510842036,0.19693351664696848,4.204796706786625,7.448877203984659,0.5428978026483996,0.29806153870892527,2.9646478046584175,11.717544240494625,4.553422256526528,1.7963530234689693,2.639973628564767,10.889891217829662,2.7996494528731195,5.65252418051569,23.371218151265907,7.297185170891724,8.606526930220218,19.847704961528255,7.094929126767811,5.0430947844054765,6.256631049148958,2.331267034901951,5.492848356207337,3.3345634643061013,1.3838571440057246,2.174252474332071,12.853903856822402,31.05162530049768,4.2526994540791305,0.3725769233861566,3.6326250030150264,5.346478850591347,14.964286001431132,1.2321651109127894,4.361811267356504,4.508180772972495,4.894064015051014,1.921432419177179,16.07935550785113,2.251429122747775,6.9991236321827985,15.733391221849699,8.156773358418357,1.4370824187751754,5.833490114731823,16.1112906727128,44.323347564260274
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,1040.0151385582544,13.82127256338549,0.0712436730071417,0.1424873460142834,0,0.0712436730071417,0,4624.925520604617,1.2823861141285506,62.62318857327755,0.1424873460142834,38.54282709686366,0.2137310190214251,5.770737513578477,105.86809808861256,1.1398987681142672,1.7810918251785424,0.3562183650357085,0.4274620380428502,0.6411930570642753,0.3562183650357085,0.2137310190214251,0.2137310190214251,0.6411930570642753,3.063477939307093,10.401576259042688,133.9381052534264,344.4631589895301,18.095892943813993,0,11.968937065199803,0.2137310190214251,0.3562183650357085,0.1424873460142834,11.470231354149814,0.0712436730071417,0.4274620380428502,3.5621836503570847,509.819724039106,58.13483717382763,223.56264589641066,3813.602572399288,57.564887789770495,23.795386784385325,58.41981186585619,0.1424873460142834,532.8314304204127
313TT_Textile_mills_and_textile_product_mills,99.91460973982655,24.354186124082723,0.41631087391594396,14.154569713142095,0,8.32621747831888,303.49062708472314,18.94214476317545,3333.8174783188792,3426.6548032021346,27.4765176784523,170.47930286857905,122.39539693128752,2.08155436957972,22.897098065376916,407.7765010006671,32.055937291527684,1.04077718478986,0.6244663108739159,45.37788525683789,1.2489326217478318,6.869129419613075,681.7090560373582,78.47459973315543,462.93769179452966,243.54186124082722,419.22505003335556,43.0881754503002,147.9985156771181,0,14.362725150100065,19.15030020013342,51.206237491661106,0.20815543695797198,5.620196797865243,0.20815543695797198,5.2038859239493,2.7060206804536358,173.39347898599064,11.448549032688458,95.95965643762509,20.8155436957972,79.30722148098732,24.562341561040693,38.50875583722482,5.828352234823216,116.35888925950634
315AL_Apparel_and_leather_and_allied_products,10.873013461940115,2.9386522870108416,0.8815956861032526,2.9386522870108416,0,1.4693261435054208,15.280991892456377,2.3509218296086734,22.039892152581313,2583.663090739932,0.5877304574021683,3.5263827444130103,70.5276548882602,0.5877304574021683,2.3509218296086734,4.995708887918431,2.0570566009075892,2.0570566009075892,8.52209163233144,4.407978430516263,10.57914823323903,0.8815956861032526,99.32644730096645,3.2325175157119257,29.38652287010842,55.246662995803824,86.98410769552092,44.96137999126588,32.61904038582034,0.29386522870108417,27.917196726603,7.346630717527105,6.171169802722767,21.452161695179143,31.14971424231492,0,28.504927184005165,3.8202479731140944,182.49030702337328,28.211061955304082,24.68467921089107,14.399396206353124,219.2234606110088,6.7589002601249355,116.07676533692825,9.991417775836862,312.0848728805514
321_Wood_products,40.274030687661785,1.1444582468753688,1.5804423409231283,6.921247493008182,0.3814860822917896,42.7809392284364,1254.8712186929638,6.321769363692513,3.324378717114166,1.1444582468753688,578.169406719085,129.16028786164875,1.3079522821432785,3.651366787649986,7.248235563544002,3.8148608229178955,24.360611254918563,15.204945279915613,18.25683393824993,20.927236514292456,11.063096386461897,11.880566562801446,33.40728120640957,15.095949256403673,212.2697557895029,51.500621109391595,81.583523598687,8.61068585744325,28.883946230664066,0.32698807053581963,31.172862724414806,3.2153826936022263,235.8673948798379,0.4904821058037294,5.340805152085054,0.21799204702387975,23.48864306682304,3.2153826936022263,23.107156984531255,2.9428926348223765,2.8338966113104367,3.8693588346738657,7.4662276105678815,6.539761410716393,1.4714463174111883,15.804423409231282,6.648757434228332
322_Paper_products,194.2496590777765,19.873084479371318,1.3638391309372473,10.52104472437305,0.7793366462498555,22.211094418120883,317.7745175083786,2591.099514619207,73.06281058592396,65.07460996186293,41.49967641280481,5873.080966138911,3577.155206286837,34.29081243499365,1146.988709118225,484.7473939674102,345.8306367733734,30.394129203744367,211.58989945683578,160.15368080434533,229.51464232058245,170.47989136715591,122.74552178435225,12.469386339997689,177.4939211834046,293.6150814746331,1054.4424823760546,910.8497053045187,51.63105281405293,3.312180746561886,1573.4806887784584,173.59723795215535,187.2356292615278,26.69228013405755,305.6947994915058,18.898913671558997,292.4460765052583,97.22224661966948,566.1880735005201,28.250953426557263,78.51816710967294,350.8963249739975,212.5640702646481,30.004460880619437,90.98755344967064,10.326210562810585,571.643430024269
323_Printing_and_related_support_activities,2.086973804775508,5.068364954454805,2.3851129197434378,2.6832520347113675,0,22.36043362259473,40.54691963563844,583.1601088772705,2.6832520347113675,9.242312564005822,3.875808494583086,45.615284590093246,1875.295033148278,1.4906955748396487,222.41177976607557,13.118121058588908,7.453477874198243,6.260921414326524,51.57806688945184,13.714399288524767,50.981788659515985,6.8571996442623835,12.223703713685119,14.012538403492696,5.366504069422735,23.552990082466447,1263.5135692340862,59.925962108553875,225.39317091575487,2.086973804775508,3333.79158357139,1316.2841925834095,410.23942219587127,10.43486902387754,1154.6927922707919,102.2617164339999,525.0229814585242,206.6104066727753,877.4234153506171,34.584137336279845,71.55338759230314,106.43566404355091,1697.604120627392,194.98298118902605,239.7038484342155,43.23017167034981,1046.4682935374333
324_Petroleum_and_coal_products,488.6832201602309,61.40522138139028,72.04340666456973,247.77545469683795,142.0669047310674,307.16076748015615,1402.0858882084112,166.305807907932,41.07147482746499,24.373563750069387,56.288119599607754,156.47558606398135,39.32088737580254,1412.589412918386,433.3377245730568,58.4426887708846,94.93570410938628,137.62310581530892,88.87597831517013,72.85137010379854,51.17101781782523,41.6101171202842,80.39236220326754,51.17101781782523,33.66514330120081,44.16866801117546,235.92532425481528,480.6035857679428,3151.3267341388055,9.56090069754103,99.78348474475919,89.14529946157974,324.6666419967806,50.767036098210816,136.27650008326088,43.09138342553703,316.0483653116732,56.15345902640295,213.84099024922756,27.605417506984665,45.11129202360908,58.71200991729421,167.11377134716082,160.51540326012545,408.1561973837586,610.1470571909634,1763.2455455436937
325_Chemical_products,867.8219963458429,158.08639771510175,96.2983808303757,122.9560871117458,98.77816746120084,46.909297099775294,627.4893420417078,424.6634605288028,1397.7730642417623,130.70542033307433,78.73322552869773,942.2155952705966,302.74061784656743,196.00646827813597,7696.741079866434,3043.7314404519393,323.1988575508747,186.91391729844383,355.4360837516013,109.62723397106076,216.46470798244326,241.26257429069452,409.47476741499884,109.83388285696284,95.98840750152257,270.8133649746939,138.55807799735388,38.540017220740495,44.9461326837054,0.2066488859020938,95.16181195791418,8.885902093790033,180.714450721381,12.502257597076675,177.92469076170275,25.00451519415335,272.67320494781274,34.30371505974757,1810.8641871600478,15.808639771510176,35.85358170401327,29.9640884558036,165.11245983577294,15.085368670852846,345.41361278534976,138.55807799735388,918.7609467207091
