commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,526.3868747187527,22.88877807912628,0.11004220230349172,0,0,0.11004220230349172,4.621772496746653,3102.5848728457972,107.78633715627015,0.11004220230349172,0,0.3301266069104752,0,0,10.123882611921239,0,0.11004220230349172,0,0,0.05502110115174586,0.05502110115174586,0,0,0.05502110115174586,0,1.4855697310971383,48.74869562044683,2.4759495518285637,0.38514770806222104,0,0.22008440460698345,0.11004220230349172,2.4759495518285637,0,0.22008440460698345,0.05502110115174586,0.05502110115174586,1.59561193340063,9.848777106162508,8.52827067852061,3.136202765649514,59.8629580530995,1.1004220230349173,0.22008440460698345,9.078481690038068,0.1650633034552376,31.086922150736413
113FF_Forestry_fishing_and_related_activities,481.1776143948921,504.71215052723227,0.609703008609848,4.633742865434845,0,5.8531488826545415,41.21592338202573,176.44805069169004,15.242575215246202,22.55901131856438,680.0627358034245,174.86282286930444,0.609703008609848,0.8535842120537873,29.875447421882555,48.04459707845603,0.7316436103318177,0.975524813775757,1.951049627551514,0.975524813775757,0.36582180516590884,0.8535842120537873,3.7801586533810583,0.24388120344393924,1.4632872206636354,5.975089484376511,43.16697300957725,5.8531488826545415,1.9510496275515135,0,4.267921060268937,0.36582180516590884,0,0.12194060172196962,0.12194060172196962,0,0.36582180516590884,5.487327077488633,4.999564670600754,11.462416561865144,6.0970300860984805,64.26269710747799,2.560752636161362,1.219406017219696,3.0485150430492403,3.4143368482151493,12.194060172196961
211_Oil_and_gas_extraction,0,0,791.5410405996676,0,0,4451.26976562765,0,0,0,0,0,0,0,19773.64906895499,479.1251738289862,12.251602618458094,0,6.563358545602551,0,0,0,0,0,0,0,0,0,0,144.8314452396296,0,0,0,0,0,0,0.8751144727470067,0,0,0,0,0,0,0,0,13.564274327578604,0,0
212_Mining_except_oil_and_gas,21.128972363065056,1.204241948153967,2.6274369777904734,428.92908662429477,2.1895308148253942,620.7319860029993,148.2312361636792,11.9329429407984,3.503249303720631,0.7663357851888881,1.7516246518603156,37.65993001499678,0.21895308148253945,31.20081411126187,222.67528386774262,5.911733200028565,222.89423694922516,994.8133257159179,8.977076340784118,5.911733200028565,2.8463900592730127,3.3937727629793613,16.640434192673,4.707491251874598,0.6568592444476183,58.89837891880311,0.10947654074126972,0.4379061629650789,5.802256659287295,0,5.911733200028565,0,17.625723059344427,0.10947654074126972,0.21895308148253945,0.10947654074126972,0.766335785188888,2.9558666000142826,1.642148111119046,0.4379061629650789,0.7663357851888881,0.10947654074126972,1.204241948153967,38.86417196315075,2.7369135185317433,62.62058130400628,20.47211311861744
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,27.19571179546775,2.9078675188843697,15.58807669959326,32.70159209761766,0.1906798373038931,1.0964090644973854,12.465694363742012,37.182568274259154,15.635746658919233,5.815735037768739,10.868750726321906,33.583486345148174,6.077919814061593,48.861708309122605,83.92296339337595,15.135212085996514,35.99081929110982,91.62166182452063,28.935665310865776,16.37463102847182,11.869819872167346,9.91535153980244,19.377838466008136,11.893654851830332,3.217722254503196,5.0053457292271935,37.15873329459617,115.50431144683324,15.016037187681581,0.9057292271934922,15.969436374201047,30.294259151656018,33.08295177222545,2.3119930273097036,12.727879140034865,12.60870424171993,10.415886112725161,15.659581638582221,46.359035444509004,7.269668797210924,17.971574665891925,21.499151656013947,23.977989540964558,3.742091807088902,18.043079604880884,60.35016850668217,109.73624636839048
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,358.6722778264572,4.320551901171186,0.19941008774636243,0.09970504387318121,0.03323501462439374,0.1661750731219687,1.0635204679805996,1106.4933418899407,0.897345394858631,17.481617692431108,0.1661750731219687,8.242283626849646,0.39882017549272486,1.761455775092868,35.395290574979335,0.36558516086833115,0.6979353071122685,0.39882017549272486,0.5317602339902998,0.7311703217366623,0.6647002924878748,0.2658801169951499,0.2991151316195436,0.6979353071122685,1.0967554826049934,2.6920361845758927,33.33471966826692,49.61987683421985,3.5229115501857367,0,4.387021930419973,1.0967554826049934,0.1661750731219687,0.23264510237075617,0.8641103802342371,0,0.3323501462439374,2.2267459798343805,73.61555739303212,10.03697441656691,32.80295943427662,719.9036517789928,9.837564328820546,10.070209431191303,11.067259869923115,0.03323501462439374,105.48793641782572
313TT_Textile_mills_and_textile_product_mills,14.075014651299082,13.435241258058214,1.6451315826193733,3.5644517623419754,0.09139619903440963,2.2849049758602407,93.58970781123546,5.3009795439957585,1103.0607261462899,919.719950883264,14.440599447436721,51.2732676583038,11.515921078335612,1.919320179722602,9.322412301509782,111.32057042391092,9.231016102475373,0.6397733932408673,2.6504897719978793,6.489130131443083,0,6.123545335305445,110.49800463260124,17.18248541846901,72.11160103814919,60.7784723578824,81.98239053386543,10.601959087991517,20.289956185638935,0,5.483771942064577,7.951469315993637,6.489130131443083,0.09139619903440963,0.45698099517204815,0,0.6397733932408673,0.9139619903440963,36.01010241955739,3.1988669662043367,14.531995646471131,4.387017553651662,21.112521976948624,3.381659364273156,7.037507325649541,1.736527781653783,19.65018279239807
315AL_Apparel_and_leather_and_allied_products,3.8657414792364544,2.8572871803052053,1.8488328813739565,2.689211463816664,0.1680757164885415,1.008454298931249,4.874195778167704,2.8572871803052053,2.353060030839581,895.6754931674376,1.1765300154197904,2.1849843143510395,2.5211357473281226,0.8403785824427075,2.353060030839581,2.689211463816664,2.016908597862498,3.697665762747913,5.378422927633328,2.8572871803052053,6.218801510076036,1.1765300154197904,14.118360185037487,3.36151432977083,7.563407241984367,19.8329345456479,11.092997288243739,10.924921571755197,15.631041633434359,0,8.9080129738927,1.680757164885415,0.672302865954166,3.697665762747913,1.8488328813739565,0,3.36151432977083,1.344605731908332,52.94385069389057,17.647950231296857,8.235710107938534,0.1680757164885415,54.96075929175307,1.008454298931249,28.572871803052056,2.016908597862498,45.716594884883285
321_Wood_products,9.990620294085902,2.3787191176395006,11.158355133654386,8.044395561471767,1.1677348395684821,14.618310213857296,509.91087994490385,3.1572090106851554,1.2974831550760912,1.5137303475887731,213.435979010017,43.72518232606428,0.043249438502536375,1.383982032081164,2.638215748654719,4.238444973248565,7.828148368959084,8.390391069492058,16.997029331496794,8.21739331548191,1.9462247326141369,6.227919144365238,14.358813582842076,11.374602326167066,68.55036002652015,20.370485534694634,10.985357379644238,1.1677348395684821,5.665676443832265,0.043249438502536375,11.80709671119243,0.3027460695177546,32.09108336888199,0.12974831550760912,0.3027460695177546,0.043249438502536375,2.9409618181724735,0.345995508020291,3.8492000267257374,2.3787191176395006,2.1624719251268187,0.5622427005329729,1.1244854010659457,1.9894741711166732,0.691991016040582,7.957896684466693,2.6814651871572552
322_Paper_products,13.682507583417593,7.219413549039433,1.031344792719919,4.194135490394338,0.13751263902932254,4.812942366026289,40.91001011122346,379.19110212335687,28.327603640040444,27.70879676440849,8.457027300303336,879.5995955510616,347.83822042467136,35.82204246713852,149.88877654196156,58.51162790697674,56.86147623862487,7.9069767441860455,46.685540950455,28.87765419615773,28.052578361981798,33.20930232558139,25.50859453993933,3.2315470171890794,13.888776541961576,61.88068756319514,63.46208291203235,123.14256825075833,9.419615773508594,0.2750252780586451,231.84630940343783,34.17189079878665,6.669362992922143,1.8564206268958543,24.95854398382204,1.9251769464105155,11.207280080889788,22.070778564206268,29.908998988877652,1.581395348837209,4.950455005055611,52.25480283114256,20.764408493427702,2.7502527805864507,6.463094034378159,2.819009100101112,79.0010111223458
323_Printing_and_related_support_activities,0.5763252431437834,1.008569175501621,0.14408131078594585,0.7204065539297293,0,7.924472093227022,1.8730570402172961,122.61319547883993,2.4493822833610794,7.348146850083238,1.5848944186454044,4.17835801279243,191.0518181021642,0.5763252431437834,21.468115307105933,1.8730570402172961,3.6020327696486465,3.890195391220538,30.977481818978358,5.90733374222378,25.214229387540524,3.3138701480767545,21.756277928677825,9.077122579514588,1.8730570402172961,5.475089809865943,88.46592482257076,20.891790063962148,26.799123806185925,0.2881626215718917,494.05481468500835,252.57453780776308,28.239936914045387,6.051415053009726,160.79474283711556,12.102830106019452,22.044440550249718,23.91749759046701,42.792149303425916,5.331008499079997,8.933041268728642,8.500797336370805,169.2955401734864,11.670586173661615,25.070148076754577,5.763252431437834,231.82682905458688
324_Petroleum_and_coal_products,122.89285163677475,23.56562516059407,14.608176165270569,34.86707950048821,7.073873272007812,153.90906521403977,192.54329616115936,27.96063518166401,11.385168816485944,5.8600133614265895,11.63631224626137,46.92196412970862,5.0228685955085055,299.3629682923069,77.93817770697363,16.742895318361683,23.691196875481783,47.04753584459633,19.58918752248317,17.70561179916748,9.292306901690734,7.032016033711907,12.766457680250785,14.650033403566473,3.18115011048872,8.287733182589033,34.95079397708002,104.30823783339329,342.55963821368,0.6278585744385632,20.342617811809443,19.58918752248317,32.774217585692995,1.4650033403566474,28.33735032632715,3.2230073487846242,39.555090189629475,14.859319595045994,33.10907549206023,6.06929955290611,6.739015365640578,5.06472583380441,25.407343645613853,6.655300889048769,51.149545197594946,40.601521147027086,153.03006320982578
325_Chemical_products,186.16618287373004,22.225689404934688,12.198838896952104,18.71480406386067,5.623367198838897,16.15602322206096,50.52104499274311,46.177068214804066,199.8824383164006,17.673439767779392,17.197387518142236,72.71698113207547,22.939767779390422,85.77866473149493,735.1139332365748,232.64078374455733,32.431059506531206,64.50507982583454,42.69593613933237,21.0355587808418,18.952830188679247,35.346879535558784,23.772859216255444,12.109579100145138,7.349056603773585,29.872278664731496,8.89622641509434,4.195210449927431,6.248185776487664,0,8.241654571843252,2.6480406386066764,13.150943396226415,0.3570391872278665,1.9637155297532656,2.0827285921625545,10.830188679245282,3.6298984034833093,126.77866473149493,0.9223512336719885,3.6298984034833093,4.343976777939043,13.686502177068215,1.011611030478955,26.83744557329463,12.585631349782293,84.85631349782294
326_Plastics_and_rubber_products,74.64265643985419,14.612583535844472,6.582244835965978,45.81242405832321,5.660730558930741,23.30114671931956,235.77601002430134,225.50770808019442,66.87560753341434,55.94908110571081,22.774567132442282,110.3184234507898,37.12386087484811,18.825220230862698,216.55585510328066,200.10024301336574,25.670754860267316,30.54161603888214,122.16646415552856,178.11554526123936,253.54807108140946,119.27027642770352,522.1036603888214,53.8427627582017,84.64766859052247,118.21711725394897,56.34401579586877,56.212370899149455,115.71586421628189,0.2632897934386391,23.43279161603888,6.713889732685297,58.45033414337789,15.27080801944107,28.566942588092346,1.0531591737545565,14.086003948967193,6.713889732685297,163.89789641555285,5.792375455650061,16.982191676792223,53.71111786148238,32.38464459295261,3.6860571081409477,20.141669198055894,21.58976306196841,65.03257897934387
327_Nonmetallic_mineral_products,5.313898645258405,1.1653286502759659,11.28038133467135,9.042950326141495,15.242498745609634,18.412192674360263,534.0002007024586,118.81690918213748,3.309533366783743,0.3262920220772705,14.496688409433016,2.936628198695434,0.3729051680883091,8.157300551931762,25.590617160060212,12.399096838936277,166.87506271951833,25.171098845960863,24.28544907175113,15.428951329653788,22.048018063221274,21.348820873055697,54.95689914701455,11.932965378825891,5.686803813346714,9.742147516307075,5.080832915203211,5.733416959357752,9.788760662318113,0,13.144907175112895,0.6525840441545409,35.23953838434521,0.8856497742097341,0.9322629202207727,0.3262920220772705,1.0721023582538887,3.7756648268941295,6.758906171600603,0.7924234821876568,4.148569994982439,7.411490215755143,8.57681886603111,2.0043652784746615,1.6780732563973908,12.865228299046663,13.611038635223283
331_Primary_metals,5.8447704275096966,2.1253710645489807,81.11832896361942,72.6168447054235,229.5400749712899,22.84773894390154,584.6541570063487,4.07362787371888,5.8447704275096966,1.4169140430326537,40.91339299256787,41.6218500140842,11.158198088882148,11.866655110398474,232.90524582349244,69.96013087473727,51.71736257069186,4319.993802951182,3807.956490650257,1730.7605035643865,357.94791012112415,905.7623020086238,2327.458429936513,602.542696799636,144.17100387857252,356.5309960780915,0.5313427661372452,1.771142553790817,56.14521895516891,0,17.002968516391846,0.7084570215163268,51.71736257069186,0.3542285107581634,1.0626855322744904,0.1771142553790817,1.0626855322744904,0.8855712768954085,5.136313405993369,0.8855712768954086,0.7084570215163268,2.1253710645489807,1.771142553790817,3.1880565968234706,23.556195965417867,12.220883621156638,5.490541916751533
332_Fabricated_metal_products,37.533741059396704,54.80325489789571,79.45972841297812,90.24069658961335,44.92070073598009,73.17083030994091,1710.0811651290555,608.7254068622369,7.486783455996682,12.378148647247848,110.8043951487509,40.62827822120866,7.187312117756815,69.27770291282263,193.05918938530112,46.81735254483259,42.425106250647865,192.85954182647453,690.8803773193739,592.5539545972841,287.09318959261947,146.24183684046852,735.4017829377008,338.1031408728102,90.04104903078677,72.07276873639474,29.647662485746864,43.722815383020624,106.01285373691303,0.29947133823986727,55.202550015548866,1.5971804706126256,140.35223385508448,1.09806157354618,18.068104073805326,2.5954182647455166,16.57074738260599,4.39224629418472,24.55664973566912,4.092774955944853,3.094537161811962,35.936560588784076,103.91655436923395,9.583082823675753,113.20016585466983,51.40924639784389,31.544314294599356
