commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,2040.7026429576565,31.98774977612895,0,1.2302980683126519,0.14474094921325317,0,77.2916668798772,8119.967250863503,238.2436024050147,0,0,0,0,0,279.2052910323654,0,0,0,0,0,0,0,0,0,0,13.243796853012665,115.21379557374952,52.68570551362415,2.171114238198798,0,0,0,0,0,13.750390175259051,0.5789637968530127,22.145365229627735,6.36860176538314,0,9.98712549571447,1.592150441345785,45.4486580529615
113FF_Forestry_fishing_and_related_activities,2420.8232261565595,1468.0575227241893,0,7.862433862433862,0,0,0,961.2329398996065,0,10.684846018179352,2489.7707231040563,682.4189390856058,9.87844254510921,0.40320173653506985,39.31216931216931,210.87450820784153,0.20160086826753493,0,0,0,0,0,0,0,4.435219101885768,31.248134581467912,0,72.77791344458011,0.20160086826753493,0,0,0,0,0,13.708859042192374,0.8064034730701397,0,7.459232125898792,0,25.4017094017094,48.182607515940845,373.5664088997422
211_Oil_and_gas_extraction,0,0,8971.317069664214,2.8486400517562065,0,20772.28325740626,0,0.47477334195936777,0,0,1.4243200258781032,0.9495466839187355,0,70236.54388944298,2280.8111347728027,0.9495466839187355,0,51.275520931611716,0.47477334195936777,0,0,0,0,0,0,0,5.222506761553046,9.495466839187355,41.305280750464995,0.47477334195936777,2.8486400517562065,0,0,0,3.3234133937155743,8.071146813309252,11.869333548984194,0.9495466839187355,7.596373471349884,3.3234133937155743,6.172053445471781,14.243200258781034
212_Mining_except_oil_and_gas,25.81149494385641,0.023745625523326964,0.8548425188397707,56.96575563046139,0.21371062970994267,264.57375958090904,213.18822594842948,21.466045473087576,1.7571762887261955,0,0.1424737531399618,20.160036069304592,0,9.6882152135174,67.48506773729524,1.994632543959465,130.3397384975417,160.1642441548404,5.342765742748567,1.306009403782983,5.200291989608605,1.8284131652961764,0.8548425188397707,1.2347725272130021,0.49865813598986625,2.7782381862292547,0.09498250209330786,0.023745625523326964,1.1397900251196942,0,8.59591643944436,0,0,0,5.6514588745518175,0.4036756338965584,1.8284131652961761,1.1397900251196944,0.5224037615131931,4.749125104665393,0.8310968933164438,4.274212594198854
213_Support_activities_for_mining,0,0,30.79185603961128,15.10457081624358,2.744891549347818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913572035620589,0.015334589661160995,0,0,0,0,0,0
22_Utilities,22.188575069016775,1.2158986338217597,14.534083669568911,10.974587669002618,0.08189990797763148,145.51093650456573,23.284773837332768,69.33772209244708,13.614284703050895,8.580590358887237,16.146881857436114,38.83945636016139,13.507184823387838,14.389183832377716,94.45579386989452,37.30225808735047,26.529270191831245,54.753238479507324,36.19345933319176,19.637077935867488,43.211651447582646,12.064486444397254,21.961775323847952,6.501592694839669,5.5313937849508035,8.801090111134707,37.907057407800664,126.33375805195725,52.214341332200746,7.27649182416649,67.54222410986054,45.14574927443903,244.10582572379133,9.254689601472357,34.68146103206625,25.533871310256956,29.301267077228005,16.865081050470728,57.600835279960364,18.868478799462025,22.717774474410703,73.3256176116656
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,1459.9858772633445,40.28897438139372,0,0,0,0,0,10006.400488878582,1.133449407149184,97.99185329080673,0.9273676967584232,70.17082238805403,45.6470988515535,6.491573877308963,198.45668710630258,7.831104994848908,19.577762487122268,0.3091225655861411,0,0,0,0,0,0,0,0.6182451311722822,85.11174639138419,166.72010370612543,36.16734017357851,0,17.41390452801928,0,0,0,42.96803661647361,1.0304085519538035,0,597.8430418435969,951.6853385845329,166.4109811405393,293.76947816202943,2439.698328461021
313TT_Textile_mills_and_textile_product_mills,59.42887993889314,34.348802166516215,0,0.5452190820081939,0,0,681.2512429692383,26.443125477397405,4756.763880980488,4535.404933685161,163.29311506145407,384.9246718977849,151.29829525727382,6.27001944309423,0.5452190820081939,545.7643010902021,61.88236580793001,0,0,159.47658148739671,6.815238525102424,0,1313.160159016735,154.56960974932298,835.5482431775572,846.180015276717,240.98683424762172,469.43362960905495,67.33455662801194,0.27260954100409696,47.97927921672106,0,8.450895771127005,45.79840288868829,49.06971738073745,0.5452190820081939,33.25836400249983,17.174401083258108,801.199441011041,65.97150892299146,535.6777480730506,90.2337580723561
315AL_Apparel_and_leather_and_allied_products,7.164033067233362,0,0,0,0,0,0,5.2787612074351085,319.3650530498241,4543.12812774183,0,0,405.33344985662444,3.016434975677205,0,0,0,0,0,0,0,0,809.5357365973699,0,0,33.557839104408906,185.51075100414812,317.85683556198546,0,0,361.9721970812646,0,0,57.68931890982655,6.03286995135441,0,111.23103972809693,24.88558854933694,453.97346383941937,32.049621616570306,4.9017068354754585,43.36125277535982
