commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,2087.6035222386863,40.54396482619574,0,2.090664852916171,0.29866640755945295,0,79.66926421648408,9072.365462627833,301.5784050331576,0,0,0,0,0,414.1756406830714,0,0,0,0,0,0,0,0,0,0,19.935982704593485,204.88515558578473,92.88525275098988,2.31466465858576,0,0,0.07466660188986324,0,0,9.25865863434304,0.4479996113391794,33.301304442879,8.213326207884956,0,9.855991449461948,1.0453324264580854,48.23462482085165
113FF_Forestry_fishing_and_related_activities,1889.1821803694313,1276.0210068815647,0,8.54690329590728,0,0,0,546.6852589641434,0,6.647591452372329,1896.1463237957262,511.70626584570806,10.762767113364722,0.4748279608837378,44.317276349148855,206.3918869974647,0.15827598696124592,0,0,0,0,0,0,0,3.4820717131474104,23.583122057225644,0,53.02245563201738,0.15827598696124592,0,0,0,0,0,5.381383556682361,0.6331039478449837,0,5.381383556682361,0,16.460702643969576,21.68381021369069,242.9536399855125
211_Oil_and_gas_extraction,0,0,4459.925165864225,7.273477342641196,0,10419.8980707461,0,0.4278516083906586,0,0,1.7114064335626344,1.7114064335626344,0.4278516083906586,42919.078392492134,1712.2621367794159,1.7114064335626344,0,50.486489790097714,0.4278516083906586,0,0,0,0,0,0,0,9.840586992985148,17.96976755240766,32.08887062929939,0.4278516083906586,2.99496125873461,0,0,0,7.701328951031854,13.263399860110416,18.82547076918898,0.8557032167813172,12.4076966433291,5.98992251746922,8.129180559422513,26.526799720220833
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,77.08662959191666,24.94712931777238,6.807002428135036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14255502467298503,0,0,0,0,0,0,0
22_Utilities,8.462772479245247,0.5230852746553354,2.9983995207921903,6.289477707165342,0.05604485085592879,34.361720780335006,8.322660352105427,15.636513388804133,4.520951302378256,3.3689182570063863,3.65225611411136,10.558227180691919,2.465973437660867,3.3471230372290806,29.513841181297167,9.393739724018731,7.046083193720381,13.808828530335788,9.381285312717415,5.75393802120869,11.641760963906542,2.0892274957960124,5.697893170352761,2.2667028568397867,1.5879374409179825,2.459746232010208,14.531184385812205,52.47043481245067,23.339566778669013,2.285384473791763,10.231298884032334,9.711327212202328,95.33229130593489,3.0668987829494365,7.3605570790786485,8.827064009808785,7.513123617519788,6.607065195348938,11.95000764361415,4.063251687054837,7.690598978563562,29.376842656982674
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,1467.2966202024058,28.997632232194004,0,0,0,0,0,8580.17758258545,3.367996944815734,80.91407294252434,0.6571701355738018,59.47389726942906,39.923085736108455,6.078823754057666,156.48863853351153,6.571701355738018,14.457742982623639,0.4107313347336261,0,0,0,0,0,0,0,0.3285850677869009,103.66858888676722,217.2768760740882,38.115867863280506,0,11.254038571701356,0,0,0,60.37750620584304,0.739316402520527,0,445.3149131181974,757.3885812488065,247.58884857742981,254.32484246706127,2371.7270192858505
313TT_Textile_mills_and_textile_product_mills,56.31804503555138,39.34885242658612,0,0.7377909829984897,0,0,520.6345036692676,36.39768849459216,4961.644360664844,5457.1939709121625,108.20934417311183,333.48152431531736,147.55819659969794,3.6889549149924488,0.983721310664653,464.56238896138234,52.38315979289277,0,0,114.11167203709974,3.6889549149924488,0.24593032766616324,1304.660388268996,130.09714333540035,640.6485035703553,773.6968108377496,233.3878809551889,486.45018812367084,58.28548765688069,0.24593032766616324,27.544196698610286,0,6.8860491746525705,29.757569647605752,29.019778664607262,0.24593032766616324,26.806405715611792,7.869770485317224,628.8438478423793,44.75931963524171,348.23734397528716,85.33782370015865
315AL_Apparel_and_leather_and_allied_products,4.820680858452408,0,0,0,0,0,0,3.5351659628650993,301.4532430152239,3684.285690753227,0,0,358.33727714496234,0,0,0,0,0,0,0,0,0,516.1342305783045,0,0,18.639965986015977,170.97348111311206,264.4946897670888,0,0,292.4546387461127,0,0,35.030280904754164,2.2496510672777905,0.6427574477936544,113.76806825947682,12.212391508079433,323.628374964105,21.85375322498425,2.8924085150714447,39.52958303930975
