commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,5715.7651745643925,64.76047322060053,0,4.3560856426412915,2.904057095094194,0,187.21488073040572,22103.55296598727,122.06719989712596,0,0,0,0,0,803.4557963093937,0,0,0,0,0,0,0,0,0,0,33.009448980904004,139.97555198354016,169.50013245033114,11.22902076769755,0,0,0.09680190316980647,0.48400951584903235,0,61.178802803317694,2.420047579245162,79.1839567929017,12.971455024754066,0,43.56085642641291,4.162481836301678,152.07578987976595
113FF_Forestry_fishing_and_related_activities,5210.77229332268,1538.4290319469892,0,16.608921461929494,0,0,0,1583.6052983234374,0,5.093402581658378,2740.0291366460483,996.7567400019286,7.750830015567097,1.7716182892724792,82.15879816501122,370.2682224579482,0.2214522861590599,0,0,0,0,0,0,0,7.529377729408036,39.1970546501536,0,139.73639256636682,0.8858091446362396,0,0,0,0,0,49.605312099629415,2.657427433908719,0.2214522861590599,14.837303172657013,0,34.325104354654286,81.05153673421593,668.785904200361
211_Oil_and_gas_extraction,0,0,7374.188054850179,0.8331945149822245,0,9884.60312849162,0,0,0,0,0,0,0,113269.87813103099,3479.4202945657694,0,0,21.663057389537837,0,0,0,0,0,0,0,0,0.8331945149822245,0.41659725749111226,8.331945149822245,0,0,0,0,0,0.41659725749111226,1.2497917724733367,0.41659725749111226,0,1.2497917724733367,0.41659725749111226,0.8331945149822245,1.666389029964449
212_Mining_except_oil_and_gas,45.27261158317537,0.025054018585044475,1.2276469106671792,158.56688362474648,1.7788353195381577,276.6464732160611,348.6266686108939,28.912337447141326,1.478187096517624,0,0.22548616726540027,31.39268528706073,0,36.603921152749976,98.21175285337435,2.6056179328446256,193.6174556252237,303.2788949719634,9.445365006561767,2.580563914259581,0.1002160743401779,1.6535652266129355,1.528295133687713,3.2820764346408264,0.5010803717008895,3.9585349364370273,0.3257022416055782,0.05010803717008895,3.1066983045455148,0.07516205575513343,9.821175285337436,0,0.30064822302053373,0,16.610814321884487,0.95205270623169,8.192664077309544,5.536938107294829,3.056590267375426,13.504116017338973,1.0773227991569125,7.115341278152631
213_Support_activities_for_mining,0,0,86.45306746062838,14.72076183760349,11.982821436966232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2945885241191987,0.017328736712894043,0,0,0,0,0,0
22_Utilities,20.314608566913975,0.6147248910706267,16.544295901680798,17.917181491738532,0.8893020090821733,147.59954451199792,23.81854044601655,34.74425084331182,4.819443145993713,0.2581844542496632,7.520134500764,22.433360358137403,5.028449608957726,18.712225684189875,63.39862709908396,20.031835117021487,14.171457822148179,29.51089293733055,18.3433907495475,8.35206218667958,4.626829346791584,3.1719804379244336,12.405148301805246,5.073529434302905,2.3318564201279104,4.426019215708512,64.80429801666546,138.07950503228415,15.589423237551092,49.4771573993045,28.59700193260555,23.613632148993005,356.2781542007733,5.67595982755212,18.355685247368914,38.93667460041349,13.245272319601769,26.79380891879838,64.85347600795112,12.991186031292576,25.96597939882327,84.9836671075439
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,5719.610553813435,66.85786015776739,0,0,0,0,0,32247.892153405453,1.764059634769588,147.47538546673755,7.761862392986187,224.0355736157377,111.312162953961,37.398064257115266,765.9546934169551,26.108082594589902,39.16212389188485,1.5876536712926292,0,0,0,0,0,0,0,1.2348417443387116,412.96636049956055,800.7066682219161,146.24054372239885,0,17.464190384218924,0,0,0,879.0309160056858,18.346220201603714,0,1139.935335988108,4153.125598138042,944.1247165286835,1214.3786525753844,8443.495035861157
313TT_Textile_mills_and_textile_product_mills,89.50560758553388,33.88689669904986,0,1.4733433347412985,0,0,701.3114273368581,69.24713673284103,3345.2260415301184,520.0901971636783,216.21313437328556,1036.1287001568182,127.44419845512232,19.15346335163688,2.5783508357972726,966.5132275902919,147.70266930781517,0,0,328.9238994809949,0.36833583368532463,0,1542.5904714741396,344.0256686620932,1134.8427035844852,848.2774249773026,668.1612023051789,1783.8504425380272,98.714003427667,1.4733433347412985,54.513703385428045,0,75.87718173917688,77.7188609076035,94.2939734234431,2.210015002111948,88.76893591816324,18.416791684266233,1343.320785450379,114.55244427613596,613.2791630860655,101.29235426346428
315AL_Apparel_and_leather_and_allied_products,22.35217423745587,0,0,0,0,1.8626811864546557,0,6.829831017000404,477.4672774612101,1326.2290047557149,0,0,1074.146150855518,2.4835749152728743,0,1.2417874576364372,0.6208937288182186,0,0,0,0,0,1402.5989334003557,0,0,40.358092373184206,525.8969883090311,797.2275478025927,0,0,1215.709921026072,0,0,67.05652271236761,28.561111525638054,9.934299661091497,235.93961695092307,73.88635372936801,944.3793615325105,113.00265864491578,13.03876830518259,123.5578520348255
321_Wood_products,33.03722569372464,3.2495631829893092,0,11.373471140462582,14.984096899339592,0,3295.688927058963,36.46732016465781,4.152219622708562,0.1805312879438505,1833.20496342583,437.69810761986554,0.4513282198596263,0,20.219504249711257,138.55776349690527,35.56466372493855,32.94696004975272,20.670832469570882,86.02315870524477,26.718630615689875,19.58764474190778,318.99878579678386,30.509787662510735,545.0239583024847,99.20194272514586,248.95264607456986,146.04981194657506,175.8374744573104,17.8725975064412,191.81449344034115,6.228329434062843,541.8646607634673,29.607131222791484,58.04080907394793,0.1805312879438505,65.4425918796458,3.159297539017384,108.49930405425415,10.65134598868718,40.34874285545059,72.30278082151213
322_Paper_products,196.1118858120108,0,25.777593238176678,108.67024600407815,52.56607248569362,50.544300467013095,1155.9481516805895,12548.63347694534,241.09631322765244,18.195948168124712,314.89099190949156,21234.166069196872,3275.7761132671185,79.35455173321056,3932.3465763336185,2570.1776787476156,738.4522298230613,716.2127376175755,1238.840804446491,1003.80980727488,212.79150496612513,486.74161349733606,1423.3275011510887,361.89719134381374,559.5254061698349,1185.7692889561272,2399.8433861737817,1560.8079984213641,2095.0612543576926,239.07454120897194,1405.636995987634,992.1846181674671,612.5969216601987,421.5394658948892,1913.6072156811156,328.032510030915,1734.1749490232191,110.69201802275867,3343.505475892916,113.72467605077945,811.7414655002302,1224.1829573110572
323_Printing_and_related_support_activities,9.8576599183591,0,2.190591092968689,1.0952955464843446,0,1.8254925774739075,12.413349526822572,72.28950606796674,0,5.111379216926941,12.048251011327789,0,586.3482158846191,4.016083670442597,400.5130714977753,0,0,0,0.3650985154947815,3.650985154947815,0,0.730197030989563,1.8254925774739075,0,0,0,3068.6530227336384,1515.1588393033433,285.50703911691915,3.2858866394530337,3761.610005142734,1412.9312549648043,31.76357084804599,104.05307691601273,2065.727400669474,274.1889851365809,851.4097381338305,343.1926045650946,1708.6610525155775,331.87455058475643,233.2979514011654,203.72497164608808
