commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,1989.3696427863458,72.09689569044127,0.07209689569044127,1.7303254965705905,0.21629068707132382,0.6488720612139715,89.40015065614718,8510.678051778139,274.6170756848908,0.14419379138088254,0,0.21629068707132382,0,0.07209689569044127,326.59893747769894,0,0,0,0,0,0.07209689569044127,0,0.07209689569044127,0.07209689569044127,0,16.51018911311105,200.14098243666496,82.69513935693614,2.162906870713238,0,0.21629068707132382,0.07209689569044127,3.676941680212505,0,8.074852317329421,0.43258137414264763,27.396820362367684,7.425980256115451,4.830492011259564,9.516790231138247,2.5233913491654443,68.92463228006186,3.172263410379416,0.07209689569044127,-108.36163422273323,0,116.29229274868176
113FF_Forestry_fishing_and_related_activities,1824.9812483894627,1286.6355329144285,0.15324387004697815,10.114095423100558,0.3064877400939563,1.8389264405637378,6.129754801879126,505.85801502507485,0.45973161014093444,9.96085155305358,1853.9443398283415,523.0213284703365,9.501119942912645,0.9194632202818689,38.77069912188547,186.03805823703146,1.072707090328847,1.3791948304228034,1.2259509603758252,1.8389264405637378,3.371365141033519,1.072707090328847,1.3791948304228034,2.4519019207516504,3.371365141033519,26.357945648080243,5.823267061785169,62.52349897916709,0.6129754801879126,0,3.5246090110804973,2.298658050704672,0,0.6129754801879126,8.27516898253682,0.6129754801879126,1.8389264405637378,8.428412852583799,23.29306824714068,17.010069575214576,28.043628218597,248.40831334615157,16.243850224979685,4.7505599714563225,6.895974152114016,7.049218022160995,241.05260758389662
211_Oil_and_gas_extraction,0,0,3789.398887331897,5.549418219591604,0,10312.526565299535,0,0.4268783245839695,0,0,1.2806349737519085,1.2806349737519085,0,42397.55519767985,1732.6991194863322,1.2806349737519085,0,38.84592753714123,0.4268783245839695,0,0,0,0,0,0,0,8.96444481626336,15.367619685022902,91.77883978555344,0.4268783245839695,2.561269947503817,0,0,0,5.549418219591604,11.525714763767176,14.513863035854964,0.853756649167939,9.391323140847328,5.122539895007635,6.4031748687595424,20.917037904614507,3.8419049212557255,61.47047874009161,0,2600.5427533655425,0
212_Mining_except_oil_and_gas,8.69175077722414,0.026127507346365146,0.1916017205400111,38.51194582854223,0.07838252203909545,68.77630850474853,65.33618670414378,7.4811762701758875,1.053809462970061,0.026127507346365146,0.05225501469273029,10.468421276776969,0.00870916911545505,3.5185043226438397,29.558919977854437,0.8099527277373196,45.19187854009625,76.30973978961714,1.767961330437375,0.6270601763127636,0.9057535880073251,0.6270601763127636,0.7838252203909545,0.47029513223457264,0.1567650440781909,0.5922234998509434,0.07838252203909545,0.04354584557727525,0.6531876836591287,0,1.3499212128955327,0.00870916911545505,0.9928452791618756,0,0.9405902644691453,0.174183382309101,0.22643839700183127,0.39191261019547724,0.2090200587709212,2.316638984711043,0.23514756611728632,2.0292364039010264,0.8360802350836847,1.785379668668285,4.546186278267536,19.22984540692475,6.993462799710405
213_Support_activities_for_mining,0,0,69.1464439487472,20.099808061420344,4.966747937957151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11640815479587072,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,8.257002398620552,0.5076919618917956,3.5382703601784034,6.699665092204001,0.14950438141598887,26.92324735332933,7.525053864604773,14.392911385901762,4.404149902546005,2.884188691483452,3.376307280311082,10.742512739661366,2.597638627102807,4.260874870355683,26.169496097023718,8.789611757415013,7.780457182857088,14.327503219032266,8.587157907580862,5.590840930035418,10.418586579926725,2.1491254828548403,5.204621278044113,2.1366667844035074,1.4327503219032267,2.4138728249456536,15.050107729209547,51.884249700573804,19.438684258691385,1.9092955376666914,8.169791509461225,9.297303719306807,85.44486865385048,2.737798984680296,6.4006563293720244,8.350442637005544,7.060967347292641,5.8369002244492325,13.324577993700009,4.2266134496145185,8.29437849397455,27.331269727610465,6.232463900279036,2.1273227605650082,3.6940040908200587,6.3041014163741975,33.79110487462632
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,1442.9226065969428,29.998390989541434,0,0,0,0,0,7728.502136408331,2.7498525073746314,74.24601769911504,0.5833020470188612,58.830177885045146,31.831625994457855,7.249611155805846,142.909001519621,5.416376150889426,12.665987306695271,0.33331545543934926,0,0,0,0,0,0.08332886385983732,0.9166175024582105,2.666523643514794,118.24365781710915,280.8182712076518,35.7480825958702,0,12.08268525967641,0,0,0,51.91388218467865,0.6666309108786985,0.08332886385983732,379.89629033699833,733.0440153749889,245.07018861178153,278.2350764279968,2909.2606239385,119.57691963886654,75.74593724859211,78.66244748368642,0,2178.966461070886
313TT_Textile_mills_and_textile_product_mills,81.1195103376301,41.66929254425376,0.24656386120860213,5.424404946589247,0,2.7122024732946235,532.8245040717892,32.792993540744085,4616.415173408658,4917.223084083153,93.44770339806021,303.7666770089978,165.19778700976343,3.2053301957118276,2.958766334503226,473.1560496593075,53.50435788226666,0.24656386120860213,0.24656386120860213,104.54307715244731,3.45189405692043,0.49312772241720426,1152.9326150114236,102.07743854036129,589.0410644273505,684.4612787150795,307.21857106591824,432.47301255988816,84.81796825575913,0.24656386120860213,24.409822259651612,5.424404946589247,20.464800480313976,25.14951384327742,24.902949982068815,0.24656386120860213,23.1770029536086,7.396915836258064,549.3442827727655,45.614314323591394,321.2727111548086,77.66761628070967,137.33607069319137,4.191585640546236,110.95373754387096,3.45189405692043,427.7882991969247
315AL_Apparel_and_leather_and_allied_products,7.924540781480283,1.3207567969133804,0.3301891992283451,0.3301891992283451,0,0.3301891992283451,0,2.971702793055106,256.5570078004242,3696.1378961620953,0,0.6603783984566902,346.69865918976234,0.3301891992283451,0.3301891992283451,1.3207567969133804,0,0,2.3113243945984157,0.9905675976850353,0.3301891992283451,0,450.70825694669105,0.6603783984566902,5.283027187653522,37.641568712031344,201.08522233006218,270.0947649687863,9.905675976850354,0,220.89657428376287,1.3207567969133804,1.3207567969133804,37.641568712031344,14.858513965275531,0.3301891992283451,110.6133817414956,12.547189570677114,335.1420372167703,32.68873072360616,8.915108379165318,36.320811915117964,463.5856357165965,43.25478509891321,54.811407071905286,8.584919179936973,469.52904130270673
