commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,8006.4165585893215,39.155634008455024,0,4.894454251056878,2.8456129366609755,0,220.59191484995884,24616.942216984236,154.5736947194242,0,0,0,0,0,809.9752662911801,0,0,0,0,0,0,0,0,0,0,25.269042877549463,155.7119398940886,295.94374541274146,14.569538235704195,0,0,0.22764903493287805,0.7967716222650733,0,109.84065935511366,3.8700335938589268,178.13536983497707,12.520696921308293,0,69.54678017199424,4.666805216124,231.63289304420343
113FF_Forestry_fishing_and_related_activities,5418.98547765846,1203.7567541818082,0,19.332543927701334,0,0,0,1884.066527840159,0,11.256924312332421,2532.5632545288745,1196.9047132960407,10.033345582731071,5.6284621561662105,80.75619615368912,399.62081308780097,0.24471574592027004,0,0,0,0,0,0,0,8.809766853129721,43.804118519728334,0,202.13520613014305,1.7130102214418903,0,0,0,0,0,72.92529228424047,3.4260204428837806,0.7341472377608101,19.087828181781063,0,65.3391041607121,126.51804064077962,972.5003742871531
211_Oil_and_gas_extraction,0,0,8695.859304484851,0.38600227736527215,0,8588.93667365467,0,0,0,0,0,0,0,112806.8495463366,1014.0279826385699,0,0,4.632027328383266,0,0,0,0,0,0,0,0,0.7720045547305443,0.38600227736527215,3.8600227736527213,0,0,0,0,0,0.38600227736527215,1.5440091094610886,0.38600227736527215,0,0.7720045547305443,0.38600227736527215,0.7720045547305443,1.5440091094610886
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,79.83576882569773,8.393878357030015,5.511881253291206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2422261716692996,0.014830173775671404,0,0,0,0,0,0
22_Utilities,13.35809987648579,0.21356576675064884,19.26187682583934,9.502213841179554,0.44468488419313185,100.21500465812981,15.444023050365415,23.187976263912915,2.8553450458716885,0.5266005207550245,4.20110193224564,14.31768304763939,2.8407172536284935,26.847849883160336,40.8115403585144,13.650655721349692,9.75381186776251,14.993487049275004,11.444784651075867,5.6082955460410115,1.734856160042942,1.843101822642586,7.837571083903948,2.004007537317732,1.4920348088059028,2.1473599013010447,46.296962449712574,96.23917072642938,12.029896340803672,31.373688803204907,19.864541866258982,14.428854268687672,362.08466695425756,4.569722296774158,14.101191722440102,27.76354967758435,11.324836754681668,18.627030642484673,46.32036691730169,10.005409894345465,18.910809812002658,59.90958591122996
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,5698.457803126484,24.3311325509047,0,0,0,0,0,30269.527288894486,1.598395569037535,84.89256466666019,4.972786214783443,244.55452206274288,116.8604760474109,89.33255235843113,547.1840831338495,28.94871975034647,42.62388184100094,0.8879975383541862,0,0,0,0,0,0,0,0.710398030683349,448.08355785352234,962.9445305912794,301.9191630404233,0,26.28472713528391,0,0,0,986.9204641268425,6.39358227615014,0,961.5237345299128,4446.381274047081,1276.2300621226364,1412.0936854908268,9017.61500198676
313TT_Textile_mills_and_textile_product_mills,18.657686985900188,6.748525080006451,0,0.7939441270595825,0,0,830.4655569043233,39.300234289449335,2733.152657402613,590.2974584687996,211.98308192490853,1317.947250918907,155.61304890367816,45.65178730592599,1.9848603176489563,918.1963829444072,209.20427748019998,0,0,419.20249908745956,0.7939441270595825,0,1400.5174401331035,363.6264101932888,935.2661816761882,841.1838026196276,846.7414115090447,2312.7592421245636,65.50039048241555,0.7939441270595825,107.57942921657343,0,101.62484826362656,53.98820064005161,154.8191047766186,2.778804444708539,125.84014413894383,19.84860317648956,1724.8436160369429,144.10085906131422,758.6136134054311,113.13703810599051
315AL_Apparel_and_leather_and_allied_products,31.622617330532723,0,0,0,0,0.5966531571798627,0,6.56318472897849,254.77089811580137,678.9912928706838,0,0,466.5827689146526,7.756491043338214,0,0.5966531571798627,0.5966531571798627,0,0,0,0,0,899.7529610272329,0,0,53.69878414618764,452.8597462995158,424.22039475488236,0,0,736.8666491171305,0,0,64.43854097542517,16.706288401036154,5.966531571798627,213.00517711321098,35.79918943079176,467.77607522901235,91.287933048519,10.143103672057665,84.7247483195405
