commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,7685.027210955852,33.64418180576065,0,3.4804326005959294,1.6242018802781004,0,246.64665696223153,23943.752090219718,312.19480427345485,0,0,0,0,0,628.7981565076645,0,0,0,0,0,0,0,0,0,0,19.722451403376933,148.8465008854859,238.64166198086087,11.021369901887109,0,0,0,0.46405768007945725,0,98.72827143690454,3.8284758606555225,116.13043443988417,10.441297801787789,0,55.802936029554736,1.3921730402383719,200.82096105438512
113FF_Forestry_fishing_and_related_activities,5293.521373679155,1219.2121357668907,0,11.468059558117195,0,0,0,1609.3510246557796,0,11.468059558117195,2800.6800352225423,1245.296349663785,7.420509125840538,3.8226865193723985,62.96189561319244,320.8808037143772,0.22486391290425872,0,0,0,0,0,0,0,8.76969260326609,34.629042587255846,0,181.24031380083252,1.7989113032340698,0,0,0,0,0,55.316522574447646,3.1480947806596222,0.6745917387127762,18.888568683957732,0,38.45172910662824,43.39873519052193,741.8260486711496
211_Oil_and_gas_extraction,0,0,7325.689291383485,0.7304142072270288,0.3652071036135144,6537.207154681907,0,0,0,0,0,0,0,66067.42587209921,918.8610726916022,0.3652071036135144,0,4.017278139748658,0,0,0,0,0,0,0,0,2.191242621681086,2.191242621681086,1.4608284144540575,0.3652071036135144,0,0,0,0,1.095621310840543,4.017278139748658,0.7304142072270288,0.3652071036135144,2.556449725294601,0.7304142072270288,1.826035518067572,6.573727865043259
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,170.08071487106952,28.716307996272974,15.448983486568103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0819609560053436,0.053211194557639854,0,0,0,0,0,0
22_Utilities,15.668451674741819,0.21850252190226827,16.196499436005634,7.331973512720557,0.23974582264276656,96.32926458641387,19.713783087182424,25.41912671463054,2.1303995885471156,0.23367630814548132,3.0772438501236112,11.228601819977674,3.1925646255720306,17.71994757482423,34.66299729399594,12.931100636466182,8.451798937469682,10.770353475432639,9.54127678973238,4.275972963337444,1.0894778522626987,1.5264828960672352,7.231826523515351,1.2321114429489015,1.2533547436894,2.063634929076978,46.76560920158269,109.26946949462598,11.365165896166591,32.34747751328163,19.883729493106415,17.046231465625567,335.8535499500295,5.0194884892548846,14.572904307981835,32.81786488682123,10.815874834162278,17.50144505292196,44.57451446806272,4.822229268093115,8.108871368373066,58.27947820293277
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,5935.726979285274,33.50871731659163,0,0,0,0,0,32115.58338643462,0.7206175767008952,127.00884789353277,5.22447743108149,203.93477420635335,124.30653198090442,75.84499994776922,514.5209497644391,32.60794534571551,42.15612823700237,0.7206175767008952,0,0,0,0,0,0,0,1.0809263650513428,458.31277878176934,758.269845083517,180.1543941752238,0,33.3285629224164,0,0,0,934.8211513752364,5.945095007782386,0,815.7390968254134,3941.9582989480714,608.561543523906,577.9352965141179,7648.274650314951
313TT_Textile_mills_and_textile_product_mills,15.864703342542805,3.569558252072131,0,0.39661758356357013,0,0,728.1898834227147,115.01909923343534,2624.4185504401435,795.6148726285217,157.06056309117378,1296.1462630857473,153.8876224226652,37.28205285497559,1.5864703342542805,764.6787011105632,157.8537982583009,0,0,410.89581657185863,0,0,1214.4430408716516,253.04201831355775,942.7599961306062,746.8309098502026,1196.9918671948546,6596.147032245734,27.76323084944991,0.39661758356357013,109.46645306354537,0,101.13748380871039,42.438081441302,189.58320494338653,2.776323084944991,517.9825641340226,19.830879178178506,1713.387960994623,29.34970118370419,367.26788237986597,102.72395414296466
315AL_Apparel_and_leather_and_allied_products,24.11056440672164,0,0,0,0,0,0,5.4248769915123685,13.260810423696903,407.4685384735957,0,0,19.891215635545354,1.205528220336082,0,0,0,0,0,0,0,0,623.8608540239225,0,0,50.0294211439474,135.0191606776412,128.3887554657927,0,0,13.260810423696903,0,0,0.602764110168041,6.630405211848451,0,89.81185241503812,1.808292330504123,17.48015919487319,9.041461652520614,1.205528220336082,1.205528220336082
