commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,1000.3099540900147,86.60344032675961,0.05362442125495951,0.05362442125495951,0,1.0724884250991902,31.638408540426113,5423.788463411624,180.92879731423338,0.4826197912946356,0,0.26812210627479754,0,0.05362442125495951,22.09326155704332,0.05362442125495951,0,0.05362442125495951,0.05362442125495951,0.05362442125495951,0.10724884250991902,0,0.10724884250991902,0.05362442125495951,0,1.3942349526289473,77.59453755592641,6.005935180555465,0.4826197912946356,0,0.4826197912946356,0.05362442125495951,5.684188653025708,0,1.3406105313739878,0.10724884250991902,0.16087326376487854,3.4319629603174087,16.033701955232893,1.5551082163938257,5.147944440476113,96.684831522692,4.129080436631883,0.5898686338045546,-17.106190380332084,0.16087326376487854,41.719799736358496
113FF_Forestry_fishing_and_related_activities,1967.6934376096656,727.9052489096105,0.36707274276833607,7.524991226750889,0.9176818569208401,13.94876422519677,29.73289216423522,513.1676943901339,32.85301047776608,49.73835664510954,1738.2729733794554,609.3407529954379,3.4871910562991926,1.6518273424575123,47.16884744573119,177.47967112849048,3.1201183135308566,5.506091141525041,3.4871910562991926,4.955482027372537,8.259136712287562,6.607309369830049,4.404872913220033,6.790845741214217,5.139018398756705,42.02982904697448,23.859728279941844,45.88409284604201,9.176818569208402,0,15.04998245350178,8.626209455055898,0,2.2024364566100165,10.461573168897578,0,12.480473254123426,39.6438562189803,84.61026720810146,11.19571865443425,49.73835664510954,289.8039304156013,21.106682709179324,4.771945655988369,9.543891311976738,32.302401363613576,32.85301047776608
211_Oil_and_gas_extraction,0,0,1269.6780793319415,0,0,8684.32171189979,0,0,0,0,0,0,0,28486.003027139872,1654.6499999999999,39.53350730688935,0,4.9896659707724424,0,0,0,0,0,0,0,0,1.1514613778705636,0,401.09237995824634,0,0,0,0,0,0,3.070563674321503,0,0,0,0,0,0,0,0,1.1514613778705636,84.05668058455115,0
212_Mining_except_oil_and_gas,27.018453015128916,0.15307905391007884,0.15307905391007884,474.46852759428936,1.5307905391007883,756.8228425314297,336.4677604943533,15.537523971873002,4.0565949286170895,0.7653952695503942,0.9184743234604731,64.21666311527807,0.8419347965054336,27.477690176859152,291.4625186447901,4.0565949286170895,379.32989558917535,741.1322395056467,5.740464521627956,10.026678031110164,11.78708715107607,11.021691881525676,49.13837630513531,6.276241210313232,0.8419347965054336,47.91374387385468,1.6073300660558278,1.454251012145749,5.128148305987641,0,5.434306413807799,0.3826976347751971,44.699083741743024,0.22961858086511827,0.07653952695503942,0.22961858086511827,0.9950138504155124,1.071553377370552,1.9900277008310248,0.15307905391007884,0.8419347965054336,0.6888557425953548,1.3777114851907095,80.67266141061155,3.597357766886853,91.8474323460473,18.29294694225442
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,9.981164966509573,0.2929110216939225,6.164445592922097,12.186873720780474,0.6257644554370163,0.6080122723040513,5.325654939889501,19.63391454505929,7.9041595399526665,2.9335482627224665,4.6022534772211765,18.040656108875684,4.2694000434780826,8.614246865271268,43.28869856973515,11.796325691855243,14.352640063002204,36.80471368041969,11.707564776190418,8.600932727921544,10.522606552065005,4.202829356729464,9.532922342402205,4.939544956747512,2.23677507475359,3.6436355880410667,19.469706851079366,49.25787014819464,7.176320031501102,0.49706112772302,5.547557229051563,8.978166619497049,15.431085188329828,2.09475760968987,6.901161192940144,7.176320031501102,7.766580120672188,3.208707101283424,25.935939557261865,3.7102062747896856,11.148371007502021,23.42844368973056,13.038978511162794,1.9438640530596676,9.137936267693734,27.720033962124848,70.21432233665982
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,1048.1853907365844,13.455802022910778,0.14391232110065003,0.21586848165097505,0,0.07195616055032501,0,4920.865951555076,1.7269478532078004,69.72551957326493,0.28782464220130005,36.625685720115435,0.28782464220130005,4.533238114670476,117.79223482088204,1.2952108899058503,2.0147724954091,0.5756492844026001,0.6476054449529252,1.00738624770455,0.5756492844026001,0.28782464220130005,0.28782464220130005,0.5756492844026001,2.5184656192613755,11.009292564199727,132.68716005479934,342.2954557378961,20.291637275191654,0,10.433643279797128,0.21586848165097505,0.503693123852275,0.21586848165097505,10.145818637595827,0.07195616055032501,0.5756492844026001,5.2527997201737255,504.12486081557705,60.01143789897106,229.5401521555368,3668.972670300522,58.500358527414235,24.96878771096278,70.15725653656689,0.21586848165097505,518.1563121228904
313TT_Textile_mills_and_textile_product_mills,81.62288658098814,25.114734332611732,0.20928945277176444,11.30163044967528,0,9.208735921957636,304.93473268846077,19.25462965500233,3594.3370619022826,3614.0102704628284,26.78904995478585,186.89548132518564,88.52943852245636,2.9300523388047024,30.97483901022114,391.58056613597125,31.184128462992902,1.2557367166305866,0.6278683583152933,43.95078508207053,1.0464472638588223,9.83660428027293,666.377617625298,76.80922916723755,442.85648206505357,244.2407913846491,389.2783821554819,39.55570657386348,164.08293097306333,0,15.068840599567041,19.463919107774096,47.090126873647,0.20928945277176444,4.813657413750582,0.20928945277176444,4.604367960978818,2.720762886032938,176.84958759214095,10.255183185816458,100.24964787767517,15.696708957882333,80.99501822267284,21.13823472994821,36.834943687830545,7.3251308470117555,116.78351464664456
315AL_Apparel_and_leather_and_allied_products,8.689038257441755,2.3170768686511347,0.8689038257441755,3.1859806943953104,0,1.737807651488351,18.82624955779047,2.8963460858139185,19.695153383534645,2326.3451761257393,0.5792692171627837,3.7652499115580937,37.65249911558094,0.5792692171627837,2.6067114772325266,4.3445191287208775,2.3170768686511347,2.6067114772325266,7.5304998231161875,4.3445191287208775,11.875018951837065,1.1585384343255674,81.09769040278971,2.3170768686511347,27.804922423813615,42.28665285288321,50.975691110324966,28.963460858139182,29.253095466720573,0,22.591499469348566,7.2408652145347965,5.503057563046445,17.957345732046296,23.170768686511348,0,21.432961035022995,2.8963460858139185,143.65876585637034,22.30186486076717,23.170768686511348,14.771365037650984,190.86920705513722,4.634153737302269,95.57942083185931,8.399403648860364,259.2229746803457
321_Wood_products,41.61521495219556,1.0456084158843104,0.9410475742958794,7.423819752778604,0.36596294555950865,45.64080735335015,1239.1505336644964,5.228042079421552,3.6073490348008708,1.2547300990611725,540.4749901706001,122.38846507925854,0.8364867327074483,3.6073490348008708,5.9599679705405695,3.6596294555950863,23.526189357396984,16.57289339176632,20.5462053721267,20.91216831768621,11.606253416315846,13.174666040142311,32.152458788442544,14.324835297615053,199.34524448834378,53.273748789305614,69.68980091868929,6.691893861659587,28.80651185761275,0.2614021039710776,31.52509373891196,2.614021039710776,212.2062280037208,0.36596294555950865,4.025592401154595,0.15684126238264656,20.23252284736141,3.5550686140066556,21.905496312776304,3.0322644060645,2.614021039710776,3.2936665100355778,7.2146980696017415,7.894343539926544,1.411571361443819,23.160226411837474,6.116809232923216
