commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,48_Transportation,493_Warehousing_and_storage,51_Information,52_Finance_and_insurance,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,54_Professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,56_Administrative_and_waste_management_services,61_Educational_services,62_Health_care_and_social_assistance,71_Arts_entertainment_and_recreation,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government
111CA_Farms,436.6382252559727,14.140452010322152,0.05916507117289603,0.05916507117289603,0,0.29582535586448017,10.708877882294182,1869.912074419379,76.67793224007326,0.4141554982102722,0,0.5324856405560643,0,0,6.153167401981187,0,0,0.05916507117289603,0.05916507117289603,0.05916507117289603,0.11833014234579206,0,0.05916507117289603,0.17749521351868808,0,1.5974569216681929,22.482727045700493,2.425767918088737,0.5324856405560643,0,0.2958253558644801,0.2958253558644801,4.61487555148589,0,0.2958253558644801,0.05916507117289603,0.05916507117289603,0.47332056938316824,7.15897361192042,9.288916174144676,1.5974569216681929,46.385415799550486,0.23666028469158412,1.0649712811121286,-35.262382419046034,0.29582535586448017,13.312141013901607
113FF_Forestry_fishing_and_related_activities,248.25032481593766,178.5578172368991,0.1169337375487224,5.612819402338675,0.8185361628410568,3.858813339107839,20.58033780857514,59.40233867475098,1.2862711130359463,12.511909917713297,252.6938068427891,114.24426158510178,0,0.1169337375487224,8.653096578605457,18.59246427024686,0.584668687743612,0.7016024252923344,1.520138588133391,1.4032048505846688,0.3508012126461672,0.584668687743612,0.2338674750974448,0.2338674750974448,0.4677349501948896,1.8709398007795583,7.366825465569511,4.560415764400173,0.2338674750974448,0,4.677349501948895,0.1169337375487224,0,0,0.1169337375487224,0,0.2338674750974448,3.274144651364227,1.9878735383282808,8.068427890861845,1.9878735383282808,31.68904287570377,0.8185361628410568,0,0.8185361628410568,0.4677349501948896,4.443482026851451
211_Oil_and_gas_extraction,0,0,60.69587457649638,0.1192453331561815,0,332.81372483890254,0,0,0,0,0,0,0,1377.2835979538963,5.60453065834053,0,0,0,0,0,0,0,0,0,0,0,0,0,13.713213312960871,0,0,0,0,0,0,0.1192453331561815,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,16.5101652892562,1.4600826446280992,1.1231404958677687,169.4819008264463,1.0108264462809917,188.3506611570248,86.70644628099174,5.952644628099174,1.9093388429752067,0.5615702479338843,1.9093388429752067,22.687438016528926,0.11231404958677686,11.568347107438017,88.39115702479339,4.043305785123967,123.65776859504132,506.19942148760333,6.6265289256198345,2.0216528925619834,1.2354545454545456,1.6847107438016529,3.5940495867768596,1.1231404958677687,0.5615702479338843,21.227355371900828,0.11231404958677686,0.22462809917355372,7.075785123966943,0,6.289586776859505,0.11231404958677686,8.760495867768595,0.22462809917355372,0.5615702479338843,0.11231404958677686,3.369421487603306,3.257107438016529,2.0216528925619834,0.44925619834710745,1.2354545454545456,0,2.2462809917355373,7.075785123966942,6.4019008264462816,16.5101652892562,7.188099173553719
213_Support_activities_for_mining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,2.354757648765576,0.20476153467526748,1.004611279500531,3.4489520996865366,0.006398797958602109,0.13437475713064428,0.6654749876946193,3.8072847853682545,1.650889873319344,0.8190461387010699,1.18377762234139,3.3849641201005154,0.7742545529908551,3.129012201756431,7.505790005440273,1.3181523794720345,4.2232066526773915,9.444625786896712,3.660112432320406,1.8044610243257946,1.478122328437087,1.3181523794720345,2.00282376104246,1.3437475713064428,0.40312427139193285,0.6334809979016087,2.060412942669879,20.45695707365094,2.405948032434393,0.2175591305924717,1.9516333773736434,4.15921867309137,3.5641304629413746,0.16636874692365483,1.42693194476827,1.8556514079946116,1.9708297712494494,2.7194891324058963,5.9252869096655525,0.8958317142042953,2.0284189528768684,2.6299059609854667,4.664723711820937,0.5694930183155876,1.6828838631123546,5.483769850522007,13.431076915105827
23_Construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,105.32838255121123,1.8067020397512286,0.07039098856173617,0.04692732570782412,0,0.09385465141564824,1.0558648284260426,400.19623363632405,1.149719479841691,8.259209324577045,0.07039098856173617,3.965359022311138,0.1173183142695603,1.0089375027182186,11.567585786978645,0.16424563997738442,0.2346366285391206,0.30502761710085674,0.32849127995476884,0.42234593137041704,0.6100552342017135,0.18770930283129647,0.16424563997738442,0.6804462227634497,0.44580959422432914,1.0324011655721306,7.743008741790979,24.918409950854606,3.402231113817249,0,1.0324011655721306,1.0558648284260426,0.21117296568520852,0.07039098856173617,1.149719479841691,0,0.18770930283129647,0.21117296568520852,21.375396859913888,3.9184316966033137,9.056973861610055,314.15498195102856,2.792175879615535,1.3608924455268994,6.241334319140607,0.04692732570782412,27.358630887661462
313TT_Textile_mills_and_textile_product_mills,5.334319526627219,7.230966469428008,0.2963510848126233,2.074457593688363,0,0.7112426035502959,36.747534516765285,4.148915187376726,435.7546351084813,439.6071992110454,5.275049309664695,13.75069033530572,14.343392504930968,0.23708086785009863,3.0227810650887577,40.71863905325444,3.5562130177514795,0.4148915187376726,2.1929980276134122,1.6595660749506904,0.17781065088757397,3.3784023668639054,30.879783037475345,4.800887573964498,30.2870808678501,22.878303747534517,34.6138067061144,6.934615384615385,8.594181459566075,0,0.8890532544378699,1.8373767258382645,0.05927021696252466,0.05927021696252466,0.47416173570019726,0,0.8297830374753452,0,9.54250493096647,0.7705128205128206,3.615483234714004,0.8297830374753452,9.068343195266273,0.5927021696252466,9.364694280078895,0.23708086785009863,4.20818540433925
315AL_Apparel_and_leather_and_allied_products,1.1718480138169258,0.5468624064478987,0.15624640184225677,0.39061600460564194,0.15624640184225677,1.1718480138169258,4.062406447898676,2.5780656303972367,1.6405872193436961,423.19337938975247,1.015601611974669,1.4843408175014394,2.656188831318365,0.31249280368451354,1.4843408175014394,1.3280944156591825,1.0937248128957975,2.7343120322394934,4.296776050662062,2.5780656303972367,3.437420840529649,1.8749568221070811,3.437420840529649,2.187449625791595,2.4999424294761083,7.656073690270582,0.9374784110535406,3.5936672423719056,4.218652849740932,0,1.8749568221070811,0.5468624064478986,0.23436960276338514,1.4843408175014394,2.109326424870466,0,1.3280944156591825,0.15624640184225677,11.952849740932642,2.578065630397237,2.187449625791595,0,41.0146804835924,0.07812320092112839,7.656073690270582,1.015601611974669,6.171732872769143
