commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,7514.010575357904,59.28018959472433,0,4.711734108268292,2.5202298718644354,0,232.5185994824492,0,0,0,0,0,0,0,0,0,0,24.763997871363582,23627.15504872908,115.60184847030344,0,0,0,0,772.83396896782,0,145.73503172085648,62.23872031386953,174.77246285320757,42.51518218623482,43.72050951625694,0,0,0,0,0,0,11.505397241120248,0,0,0,0,0,0.32872563546057854,0,0,0,0.10957521182019284,0.5478760591009642,0,0.21915042364038567,0.10957521182019284,103.8773008055428,4.054282837347135,155.04892472557287,0,11.505397241120248,0,0,0,0,0,70.23771077674361,4.821309320088485,232.18987384698863
113FF_Forestry_fishing_and_related_activities,5055.393601306173,1689.2498056289846,0,22.147216607059555,0,0,0,2935.555279116778,0.2331285958637848,0,0,0,0,0,0,0,7.2269864717773284,38.233089721660704,1770.3785569895817,0,10.957044005597885,1454.0230524024257,9.325143834551392,4.662571917275696,75.30053646400249,385.8278261545638,0,0,193.0304773752138,0,0.4662571917275696,0,0,0,0,0,0,1.3987715751827088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.53980718395273,3.7300575338205566,0.4662571917275696,0,19.349673456694138,0,0,0,0,0,60.38030632872026,119.36184108225781,963.5204867050226
211_Oil_and_gas_extraction,0,0,14084.058606444505,0.39151748829523547,0,11974.170862021481,0,0,0,7.047314789314239,0,0,0,0,0,0,0,0,0,0,0,0,0,135299.4390526026,1659.6426328835032,0,0.7830349765904709,0,0,0,0.7830349765904709,0,0,0,0,0,2.740622418066648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39151748829523547,1.1745524648857064,0,0,0,0,0,0,0,0,0,0.39151748829523547,1.1745524648857064
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,78.59488539114676,6.308970701748499,4.075537805819378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17180253045608618,0.009544585025338122,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,15.064892583563742,0.405950519493154,23.964841684655177,11.039789975029926,0.4919569854874663,117.96646875779874,18.659962862125994,5.1638282182985105,11.714080668425334,21.23671658331559,14.425004476566057,6.966523745539296,2.280891478169162,2.15360190849758,9.336861948342543,3.519384588487259,1.868060441396463,2.831332860532761,29.630947664360473,4.396650541629245,0.216736294305667,17.43867104500676,3.6673157099974762,22.781392712573442,51.184168042535134,16.351549314838653,61.917774998625305,15.422679482100081,29.992174821536583,19.32737303824186,63.23539405765817,0.36466741581588413,0.4093907781329265,0.3749881917352016,7.0869327979313335,0.6054855205999585,2.6902822563020887,3.2992080355418194,41.878268421950544,2.4666654447168765,1.0630399196897,13.547738523424073,5.769313738898469,9.560478759927754,3.839328641986101,2.9414211370054804,4.923010113514436,0.07224543143522233,364.987359869383,5.652344945146204,1.678846216208976,0.9323100913783453,14.015613698433132,34.04479949918858,11.34941325260945,1.7717331994828334,25.007240052506244,10.475587558107238,34.18240984477948,7.482562541505169,4.111109074528128,2.7178043254202686,9.034119188042563,24.50496229109946,77.27852982520949
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,46.17899847640837,5.053924725958856,0,27.449748021384373,28.34161709067123,0,4273.242000643094,2617.239332103909,27.54884458463847,71.44862210620265,28.044327400908948,85.91672034130055,39.242239048621705,54.40401322649827,355.45937239243955,22.19763016891733,702.6937300347892,136.7532572906514,82.44834062740722,5.648504105483427,0.5945793795245713,600.2278836300547,0.29728968976228565,0,32.40457618408914,157.86082526377368,481.5102008516487,12.188877280253712,76.601643395415607,14.07171198208152,132.39300850747122,0,223.2645570114765,0,12.783456659778283,0,0.19819312650819043,10.008752888663617,30.521741482261326,6.243083485007999,7.729531933819427,110.09628177529979,148.44665175463464,10.801525394696379,0.5945793795245713,0.7927725060327617,0,10.306042578425902,706.657592564953,38.54856310584304,1.5855450120655235,1.7837381385737139,71.64681523271084,0.29728968976228565,71.54771866945674,2.0810278283359995,3.3692831506392373,30.719934608769517,28.638906780433516,0.5945793795245713,70.75494616342398,0.7927725060327617,15.657256994147044,70.65584960016989,103.4568120372754
327_Nonmetallic_mineral_products,12.587536970655181,19.580613065463616,664.8084340797885,230.30530605569112,420.0507707614933,52.68117324755687,31472.105862148866,346.85657430249836,6208.452956970928,977.6320380542192,554.3178317818152,1070.4068475786778,74.12660660496941,704.4358652837029,3632.669928716488,205.59643718736797,153.38146901279833,362.2413417110769,2274.1483460317027,102.56511605719037,0,165.50280091046628,0.9324101459744579,848.4932328367568,824.716774114408,864.3442053183225,55.944608758467474,178.09033788112146,39.62743120391446,131.00362550941134,498.37322302334775,0,9.324101459744579,0,32.634355109106025,0,0,18.18199784650193,106.2947566410882,2.3310253649361448,0.9324101459744579,1388.824912428955,552.9192165628535,34.96538047404217,26.10748408728482,3.2634355109106026,0,55.012198612493016,33.56676525508048,194.8737205086617,0,38.228815984952774,1935.6834630429746,37.296405838978316,496.0421976584116,83.45070806471398,34.49917540105494,1115.628739658439,954.3217844048577,106.76096171407544,151.05044364786218,4.6620507298722895,60.140454415352536,63.40388992626314,1097.9129468849242
331_Primary_metals,96.72884960128577,0,6614.975761884156,636.0378129443036,479.9941027384558,5.475217901959572,4532.567886505532,501.8949743462941,1095.0435803919145,65865.04628793967,66463.67011188724,30353.695512146875,2163.623607591024,12084.718445941768,49162.89407801199,9685.660468566482,3873.716665636397,5387.614415528219,5116.59112938122,177.94458181368609,0,692.6150645978859,27.37608950979786,53.839642702602454,64.7900785065216,1534.8860851826666,1126.0698151696854,5.475217901959572,0,0,650.6383940161958,0,782.9561599802188,0,0,0,0,347.6763367744328,0,19.163262656858503,10.037899486925882,231.78422451628853,383.26525313717,0,0,0.912536316993262,0,1.825072633986524,2931.979186499351,79.39065957841379,0,0.912536316993262,1326.827804908203,38.326525313717006,425.2419237188601,437.1048958397725,110.4168943561847,81.21573221240031,21.900871607838287,19.163262656858503,254.59763244112008,16.425653705878716,265.54806824503925,19.163262656858503,137.79298386598256
