commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,3025.990732897878,49.536209661489636,0,5.289459675718384,3.526306450478923,0,164.225128979447,0,0,0,0,0,0,0,0,0,0,40.46856450311526,15172.10142254035,133.49588705384494,0,0,0,0,637.5897901175463,0,113.76536286664145,10.578919351436769,69.09881449390842,17.799451607179325,21.409717735050606,0,0,0,0,0,0,4.869661288756608,0,0,0,0,0,0.08395967739235531,0,0,0,0,0.16791935478471062,0,0.08395967739235531,0.08395967739235531,29.469846764716713,1.9310725800241721,47.689096758857815,0,7.640330642704333,0,0,0,0,0,22.1653548315818,1.7631532252394615,68.762975784339
113FF_Forestry_fishing_and_related_activities,4932.4378219633145,1402.050503105291,0,15.772760098213856,0,0,0,2648.591449617255,0.492898753069183,0,0,0,0,0,0,0,10.843772567522027,81.57474363294979,1615.2292138077128,0,13.308266332867941,808.1075056569256,14.5405132155409,0.985797506138366,141.46194213085553,562.6439266284724,0,0,142.69418901352847,0,0.7393481296037745,0,0,0,0,0,0,0.7393481296037745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46950074623273,2.2180443888113235,0.2464493765345915,0,16.019209474748447,0,0,0,0,0,43.128640893553516,72.2096673246353,674.7783929517116
211_Oil_and_gas_extraction,0,0,28356.905529411106,27.309320013686104,4.369491202189777,54628.47138257714,0,7.646609603832109,0.5461864002737221,78.10465523914226,2.7309320013686107,1.0923728005474442,0,0,0.5461864002737221,0,0,0,4.915677602463499,0,0,9.285168804653276,1.0923728005474442,282231.4447998407,9721.025552071706,7.646609603832109,40.41779362025544,4.915677602463499,9.831355204926998,4.915677602463499,24.032201612043774,0,0,0,0,0,158.39405607937942,0,6.008050403010944,3.2771184016423325,0.5461864002737221,4.369491202189777,0,0,0,0,0,0,0,0,0,1.0923728005474442,21.301269610675163,74.28135043722621,6.554236803284665,7.646609603832109,8.738982404379554,15.293219207664219,46.42584402326638,27.309320013686104,8.738982404379554,6.554236803284665,21.847456010948886,31.678811215875882,90.66694244543787
212_Mining_except_oil_and_gas,141.2559407092293,0.0627804180929908,3.515703413207485,462.7544617634352,5.210774701718236,798.253016052378,831.6521984778491,1.0044866894878528,619.5171657416332,1259.8774302901393,36.28708165774868,9.41706271394862,2.511216723719632,8.412576024460767,5.147994283625246,5.901359300741135,2.260095051347669,23.856558875336503,206.7359167802187,11.488816511017317,0,173.52507560902657,0,42.18844095848982,342.2788394429858,15.318422014689755,0.8789258533018712,0,0,0,0.0627804180929908,0,6.152480973113098,0,0.313902090464954,0,0,0.0627804180929908,0.18834125427897241,3.7040446674864573,1.1928279437668252,8.789258533018712,3.452922995114494,0,0,0,0,0,0,0,0,0,43.13014722988468,3.5784838313004754,17.95519957459537,3.3273621589285125,19.901392535478085,0,2.511216723719632,2.0089733789757056,1.1300475256738345,12.807205290970122,35.15703413207485,3.515703413207485,26.932799361893053
213_Support_activities_for_mining,0,0,50.15108681157487,9.537671689558607,9.283837845046005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10261368182424323,0.010801440192025603,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,38.81353982979376,1.2246990722993176,16.61822433489228,26.17715760689003,1.1179304352270694,188.74182831148252,32.48906821027882,13.295835569526439,36.14432390298755,59.520374913746835,38.80725932173068,19.431891947149172,25.228800889365942,8.692223159293619,25.492582228015028,11.518451787676659,5.99788520023512,11.348878069973678,102.22782974264612,12.184185642362442,1.658054128651384,55.061214188964705,9.552652763934677,9.02509008663651,132.37426844539854,34.68724603235452,70.08418947583634,9.602896828439265,48.893755271026606,30.422781057527665,82.287216642388,1.6203710802729434,0.7096974111272969,0.7599414756318843,10.796193360423215,1.8276278463543663,13.974130440338367,55.67042347108283,37.683048378440546,4.704100539241995,1.8464693705435866,13.949008408086074,6.355874159830305,17.422129366965677,11.110218763576887,6.343313143704158,16.059259117278746,0.025122032252293695,368.24502926218406,16.737553988090674,2.2295803623910655,3.5484870556364845,17.0390183751182,57.585978430320225,12.385161900380792,2.3614710317156073,39.359944031281145,15.770355746377367,33.52535204068594,14.577059214393417,5.928799611541312,4.923918321449564,14.338399907996626,32.97894783919855,117.58367195686064
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,27.189899928734107,2.6952087392914277,0,7.055105229321678,10.622293266619156,0,2895.129811070633,1426.9544857642643,37.81219319535327,29.092400215292763,16.32979412629512,73.6426152588746,47.24542378287326,17.677398495940835,176.77398495940835,23.781253581983183,516.5288278006748,85.69178374041275,19.976253008865875,4.6769798711233594,0.15854169054655456,336.4254673397888,0.4756250716396637,0,22.909274283977133,130.32126962926785,154.4988774376174,3.646458882570755,35.35479699188167,7.768542836781173,51.36750773708368,0,102.5764737836208,0,7.372188610414788,0,1.664687750738823,5.628230014402687,7.055105229321678,20.610419771052094,7.768542836781173,49.46500745052502,71.89865666286249,6.183125931315628,0.4756250716396637,1.1097918338258819,0,0.07927084527327728,295.28389864295787,16.171252435748567,0.4756250716396637,0.5548959169129409,35.51333868242822,0.15854169054655456,37.01948474262049,1.1097918338258819,4.518438180576805,20.531148925778815,9.512501432793274,0.23781253581983186,66.03261411263998,0.3963542263663864,10.067397349706216,26.714274857094445,60.483654943510565
327_Nonmetallic_mineral_products,1.8071578201988612,14.45726256159089,178.5471926356475,116.74239518484643,226.97902221697694,11.927241613312484,20955.079219897914,349.14289086241996,5229.9147316555045,1004.0568849024872,475.64393827634024,844.6655651609477,319.50550261115865,558.7731980054879,1849.8067447555543,125.77818428584074,137.34399433511345,360.7087009116927,1587.04599769864,109.51376390405099,0,127.94677367007937,0.7228631280795444,125.41675272180096,686.7199716755672,591.3020387690674,83.49069129318738,45.5403770690113,20.96303071430679,47.708966453249936,191.19729737703952,0,4.698610332517039,0,14.095830997551117,0,0.3614315640397722,14.81869412563066,29.27595668722155,5.060041896556811,0.3614315640397722,591.6634703331072,226.97902221697694,20.240167586227244,10.842946921193167,7.5900628448352165,0,0.3614315640397722,26.745935738943146,66.5034077833181,2.891452512318178,26.0230726108636,1069.475997993686,42.648924556693125,298.1810403328121,39.396040480335174,42.648924556693125,625.6380373528457,249.02634762340307,108.0680376478919,69.75629185967604,4.3371787684772665,45.17894550497153,22.77018853450565,530.9429675744254
331_Primary_metals,111.29877481281864,0,2746.7857936629207,659.296559196544,668.6422578449485,0.8496089680367834,3998.259803581103,478.32984900470905,925.2241661920572,73817.42557890789,75519.19234188557,33007.30840822904,7704.254122157552,16106.037207073303,31086.34253149787,11561.47883704455,3618.4845948686607,9118.853053938796,4375.4861853894345,282.9197863562489,0,348.3396768950812,35.683576657544904,13.593743488588535,44.179666337912735,1410.3508869410605,1362.7727847310007,4.248044840183917,0,0,1115.5365750322967,0,1247.2259650779981,0,0,0,0,208.15419716901195,0,47.578102210059875,12.744134520551752,182.66592812790844,107.05072997263471,0,0,1.6992179360735669,0,0,738.3101932239648,77.3144160913473,0,7.6464807123310505,1057.7631652057953,41.630839433802386,296.5135298448374,559.0427009682035,163.1249218630624,169.92179360735668,37.38279459361847,14.443352456625318,192.01162677631305,39.08201252969204,251.48425453888788,15.292961424662101,57.77340982650127
