commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,436.6382252559727,14.140452010322152,0.05916507117289603,0.05916507117289603,0,0.29582535586448017,10.708877882294182,0,0,0.05916507117289603,0.05916507117289603,0.05916507117289603,0.11833014234579206,0,0.05916507117289603,0.17749521351868808,0,1.5974569216681929,1869.912074419379,76.67793224007326,0.4141554982102722,0.5324856405560643,0,0,6.153167401981187,0,22.482727045700493,2.425767918088737,0.4141554982102722,0.11833014234579206,0,0,0,0,0,0,0.05916507117289603,0.05916507117289603,0.17749521351868808,0,0.11833014234579206,0.05916507117289603,0.11833014234579206,0,4.61487555148589,0,0.11833014234579206,0,0.17749521351868808,0.05916507117289603,0.05916507117289603,0,0.47332056938316824,1.7749521351868809,5.088196120869059,0.29582535586448017,7.868954465995172,1.4199617081495046,1.5974569216681929,46.385415799550486,0.23666028469158412,-35.262382419046034,1.0649712811121286,13.312141013901607,0.29582535586448017
113FF_Forestry_fishing_and_related_activities,248.25032481593766,178.5578172368991,0.1169337375487224,5.612819402338675,0.8185361628410568,3.858813339107839,20.58033780857514,252.6938068427891,0.584668687743612,0.7016024252923344,1.520138588133391,1.4032048505846688,0.3508012126461672,0.584668687743612,0.2338674750974448,0.2338674750974448,0.4677349501948896,1.8709398007795583,59.40233867475098,1.2862711130359463,12.511909917713297,114.24426158510178,0,0.1169337375487224,8.653096578605457,18.59246427024686,7.366825465569511,4.560415764400173,0.2338674750974448,0,0,0,0,0,0,0,0.2338674750974448,0.1169337375487224,4.326548289302728,0,0.1169337375487224,0,0,0,0,0,0,0,0.1169337375487224,0,0.1169337375487224,0.1169337375487224,3.274144651364227,0.1169337375487224,1.8709398007795583,0,6.665223040277176,1.4032048505846688,1.9878735383282808,31.68904287570377,0.8185361628410568,0.8185361628410568,0,4.443482026851451,0.4677349501948896
211_Oil_and_gas_extraction,0,0,60.69587457649638,0.1192453331561815,0,332.81372483890254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.2835979538963,5.60453065834053,0,0,0,0,0,0,0,0,13.713213312960871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192453331561815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,16.5101652892562,1.4600826446280992,1.1231404958677687,169.4819008264463,1.0108264462809917,188.3506611570248,86.70644628099174,1.9093388429752067,123.65776859504132,506.19942148760333,6.6265289256198345,2.0216528925619834,1.2354545454545456,1.6847107438016529,3.5940495867768596,1.1231404958677687,0.5615702479338843,21.227355371900828,5.952644628099174,1.9093388429752067,0.5615702479338843,22.687438016528926,0.11231404958677686,11.568347107438017,88.39115702479339,4.043305785123967,0.11231404958677686,0.22462809917355372,0.11231404958677686,4.155619834710744,0.22462809917355372,0.5615702479338843,0.11231404958677686,1.6847107438016529,0.22462809917355372,0,0.11231404958677686,0,6.177272727272728,0,0.11231404958677686,0,0,0,8.760495867768595,0.22462809917355372,0.11231404958677686,0,0.44925619834710745,0.11231404958677686,0.3369421487603306,3.0324793388429754,3.257107438016529,0.11231404958677686,1.6847107438016529,0.22462809917355372,0.3369421487603306,0.11231404958677686,1.2354545454545456,0,2.2462809917355373,6.4019008264462816,7.075785123966942,7.188099173553719,16.5101652892562
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,2.354757648765576,0.20476153467526748,1.004611279500531,3.4489520996865366,0.006398797958602109,0.13437475713064428,0.6654749876946193,1.18377762234139,4.2232066526773915,9.444625786896712,3.660112432320406,1.8044610243257946,1.478122328437087,1.3181523794720345,2.00282376104246,1.3437475713064428,0.40312427139193285,0.6334809979016087,3.8072847853682545,1.650889873319344,0.8190461387010699,3.3849641201005154,0.7742545529908551,3.129012201756431,7.505790005440273,1.3181523794720345,2.060412942669879,20.45695707365094,0.17916634284085903,0.588689412191394,0.19836273671666538,0.10877956529623585,0.47990984689515814,0.6654749876946193,0.18556514079946115,0.2175591305924717,0.3647314836403202,0.27514831221989067,1.234968006010207,0.0767855755032253,3.301779746638688,0.07038677754462319,0.48630864485376024,0.3007435040542991,3.5641304629413746,0.16636874692365483,0.35833268568171806,0.05758918162741898,1.011010077459133,1.8556514079946116,0.35833268568171806,1.6124970855677314,2.7194891324058963,1.4077355508924638,3.8840703608714797,0.6334809979016087,0.6654749876946193,0.23035672650967592,2.0284189528768684,2.6299059609854667,4.664723711820937,1.6828838631123546,0.5694930183155876,13.431076915105827,5.483769850522007
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,3.4091063237367694,0.452228389883449,1.4610455673157583,1.808913559533796,0.17393399610901886,7.966177021793063,198.98049154871757,77.15712067396076,2.9220911346315166,5.705035072375818,7.548735431131418,3.513466721402181,1.5654059649811696,3.478679922180377,5.705035072375818,3.7569743159548072,29.290484944758774,8.522765809341923,2.67858354007889,1.356685169650347,1.2871115712067396,12.73196851518018,0.03478679922180377,0.27829439377443016,1.4262587680939545,1.2871115712067396,1.3914719688721509,0.31308119299623394,0.03478679922180377,1.3914719688721509,0.03478679922180377,0.13914719688721508,0.03478679922180377,0.7305227836578791,0.17393399610901886,0.03478679922180377,0,0,5.391953879379584,0,0.03478679922180377,0,0,0.03478679922180377,2.9916647330751243,0.13914719688721508,0.03478679922180377,0,0.31308119299623394,0.03478679922180377,0.2087207953308226,0.3478679922180377,0.3478679922180377,0.17393399610901886,0.8000963821014867,0.6261623859924679,0.17393399610901886,0.03478679922180377,0.5565887875488603,0,1.1479643743195245,0.7305227836578791,0.591375586770664,0.3826547914398415,4.383136701947275
327_Nonmetallic_mineral_products,1.1737690527491822,0.45930093368446256,3.5723405953235976,4.593009336844625,4.899209959300934,18.423070784454552,366.82834570265743,7.859149309711915,82.92933524858351,11.584590216263667,12.911459580241003,9.54325273322161,18.218937036150347,14.085228632990185,29.1911260075014,4.286808714388317,5.1033437076051396,5.970912137898013,58.28018514085069,2.3985715425744156,0.30620062245630836,1.531003112281542,0.15310031122815418,2.959939350410981,14.085228632990185,3.3171734099433405,2.0923709201181073,7.808115872635863,0.15310031122815418,4.337842151464368,0.30620062245630836,0.35723405953235976,1.2758359269012849,1.8372037347378503,0.35723405953235976,0,0.10206687415210279,0.051033437076051395,11.992857712872079,0,0.20413374830420558,0.051033437076051395,0.051033437076051395,0,8.675684302928737,1.1227356156731307,0.40826749660841116,0,1.9903040459660044,0.20413374830420558,1.1737690527491822,0.9696353044449765,1.7861702976617988,0.765501556140771,3.5723405953235976,0.20413374830420558,0.6634346819886682,0.15310031122815418,1.684103423509696,1.7861702976617988,8.675684302928737,0.9186018673689251,1.0717021785970793,4.184741840236215,10.155653978134227
331_Primary_metals,0.4615531630247818,1.9231381792699243,9.461839842008027,22.923807096897495,32.61642352041791,8.461807988787667,167.92842581384977,15.2312543798178,11.846531184302734,1025.955755876919,921.6447410333185,375.3196470663184,95.77228132764222,261.3160157991973,441.398674906033,151.8509906351532,31.770242721539148,97.46464292539976,2.5385423966363,0.4615531630247818,1.0769573803911576,7.461776135567306,4.615531630247818,4.230903994393834,45.92453972096579,7.154074026884118,0.07692552717079697,0.30770210868318787,0,10.077244059374403,0.7692552717079697,0.15385105434159393,0.07692552717079697,0.7692552717079697,0.6154042173663757,0,0.07692552717079697,0,5.3847869019557875,0,0.15385105434159393,0,0.07692552717079697,0,4.384755048735427,0.2307765815123909,0.07692552717079697,0,0.6923297445371727,0.07692552717079697,0.5384786901955788,0.38462763585398485,0.38462763585398485,0.15385105434159393,0.7692552717079697,1.4615850162451425,0.15385105434159393,0.07692552717079697,0.38462763585398485,0.5384786901955788,1.3077339619035484,12.6927119831815,0.5384786901955788,0.30770210868318787,4.461680575906224
