commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,243.970487080749,12.747699814809371,0.05690937417325612,0.17072812251976838,0,1.1381874834651224,20.145918457332666,0,0.455274993386049,0.05690937417325612,0,0,0,0,0,0,0,1.5934624768511714,1284.5014844645639,108.2985390517064,3.3576530762221113,0,0,0,3.756018695434904,0,18.267909109615214,2.105646844410477,0.11381874834651225,0.05690937417325612,0.11381874834651225,0,0,0.05690937417325612,0.17072812251976838,0,0,0,0.7398218642523297,0,0,0,0,0,2.276374966930245,0,0.05690937417325612,0,0.05690937417325612,0.05690937417325612,5.5771186689791,0,0,1.5934624768511714,2.731649960316294,0.05690937417325612,2.902378082836062,0.6829124900790735,0.2845468708662806,23.61739028190129,0.11381874834651225,-16.617537258590787,0.455274993386049,9.219318616067492,0.34145624503953675
113FF_Forestry_fishing_and_related_activities,231.3811456923771,172.71056983912194,0,1.2004209893249136,2.8509998496466697,0.3001052473312284,24.158472410163885,222.37798827244023,0,0,0,2.100736731318599,0,0.45015787099684257,0,0,0.1500526236656142,1.500526236656142,39.613892647722146,3.3011577206435123,21.75763043151406,107.58773116824538,0,0,25.809051270485643,31.51105096977898,13.95489400090212,3.4512103443091267,0,0.3001052473312284,0,0,0,0,0,0,0,0,0.1500526236656142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2004209893249136,0.1500526236656142,0.1500526236656142,21.75763043151406,0.1500526236656142,1.500526236656142,0,1.3504736129905277,0.1500526236656142
211_Oil_and_gas_extraction,0,0,18.62405240992045,0,0,238.2858212447356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088.2314459522695,2.2961160505381373,0,0,0,0,0,0,0,0,7.143472157229761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275620028076743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.168554047730463
212_Mining_except_oil_and_gas,18.597354886113152,0,0.47281410727406326,148.9364437913299,0.9456282145481265,151.14290962527554,103.23108008817047,0.3152094048493755,144.365907421014,467.61315209404853,2.994489346069067,1.5760470242468774,0.7880235121234387,1.5760470242468774,2.521675238795004,0.630418809698751,0.3152094048493755,17.49412196914034,5.516164584864071,2.364070536370316,0.630418809698751,23.325495958853786,0.15760470242468774,17.809331373989714,100.07898603967672,3.1520940484937547,0,0.3152094048493755,0,3.1520940484937547,0.3152094048493755,0.3152094048493755,0,0.47281410727406326,0.3152094048493755,0,0,0,3.9401175606171934,0,0.15760470242468774,0,0,0,6.7770022042615725,0,0,0,0.15760470242468774,0,0,4.88574577516532,1.891256429096253,0.47281410727406326,0.9456282145481265,0,0.15760470242468774,0,0.3152094048493755,0,1.1032329169728141,22.37986774430566,3.4673034533431304,6.461792799412198,14.814842027920648
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,0.8213951310861424,0.023603308364544322,0.21715043695380776,1.2132100499375782,0.009441323345817728,0.07553058676654183,0.9818976279650438,0.3446083021223471,2.006281210986267,4.135299625468165,1.1707240948813984,0.6136860174781523,0.5051107990012484,0.48150749063670417,0.6750546192259675,0.4201388888888889,0.14161985018726592,0.24075374531835209,1.3029026217228465,0.6514513108614233,0.3162843320848939,1.2792993133583022,0.2643570536828964,2.3461688514357055,3.186446629213483,0.4012562421972535,0.9063670411985019,13.977879213483147,0.042485955056179775,0.3304463171036205,0.047206616729088643,0.22659176029962547,0.16522315855181025,0.278519038701623,0.14161985018726592,0.08497191011235955,0.14161985018726592,0.0660892634207241,0.7364232209737828,0.009441323345817728,1.628628277153558,0.34932896379525596,0.9913389513108615,0.22659176029962547,0.7741885143570537,0.08497191011235955,0.7883504993757803,0.018882646691635457,1.49644975031211,0.939411672908864,0.25491573033707865,0.8969257178526842,1.4917290886392012,1.321785268414482,0.9677356429463172,0.15106117353308365,0.3446083021223471,0.09913389513108614,0.4343008739076155,0.6467306491885144,2.8937656054931336,0.8497191011235955,0.1180165418227216,4.437421972534333,3.299742509363296
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,2.907318376068376,0.3700223387723388,0.5021731740481741,1.7443910256410258,0.21144133644133645,5.920357420357421,94.61999805749807,43.134032634032636,2.6165865384615383,1.9294021950271951,3.779513888888889,1.876541860916861,0.7136145104895105,1.5858100233100234,2.5108658702408704,1.400798853923854,19.267591783216783,5.259603243978244,2.0351228632478633,0.31716200466200467,1.2686480186480187,6.713262432012432,0.6078938422688422,0.31716200466200467,1.3215083527583529,0.977916181041181,1.0307765151515151,0.31716200466200467,0.026430167055167056,0.8193351787101787,0,0.07929050116550117,0,0.26430167055167053,0.026430167055167056,0.026430167055167056,0.1850111693861694,0,3.5416423853923855,0,0.05286033411033411,0,0.026430167055167056,0.026430167055167056,2.352284867909868,0,0,0,0.026430167055167056,0,0,0.07929050116550117,0.07929050116550117,0.15858100233100234,0.3435921717171717,0.1850111693861694,0.05286033411033411,0.026430167055167056,0.15858100233100234,0,0.3700223387723388,0.29073183760683763,0.2378715034965035,0.10572066822066822,1.5329496891996892
327_Nonmetallic_mineral_products,2.0881057268722465,0.04856059829935457,1.602499743878701,3.204999487757402,4.953181026534167,16.65628521667862,275.3385923573404,3.3506812826554655,67.79059522589898,3.9334084622477206,9.566437864972851,5.778711197623194,12.722876754430898,11.120377010552197,17.773178977563774,1.69962094047741,2.962196496260629,5.584468804425776,32.098555475873376,1.2625755557832188,0.09712119659870914,0.8255301710890277,0,2.8650752996619198,11.654543591845098,1.4082573506812825,1.019772564286446,8.935150087081242,0.04856059829935457,1.602499743878701,0.09712119659870914,0.04856059829935457,0.339924188095482,0.679848376190964,0.09712119659870914,0,0,0,10.294846839463169,0,0.09712119659870914,0,0,0,4.176211453744493,5.390226411228357,0.04856059829935457,0,0.48560598299354574,0.1456817948980637,0.2913635897961274,0.09712119659870914,0.24280299149677287,0.6312877778916094,1.2140149574838643,0.04856059829935457,0.24280299149677287,0.04856059829935457,0.3884847863948366,0,8.935150087081242,1.1168937608851552,0.679848376190964,2.816514701362565,4.273332650343202
331_Primary_metals,0.16895095250409448,0.8447547625204724,1.4529781915352127,7.06214981467115,15.982760106887339,5.8794931471424885,82.44806482199812,3.4803896215843464,5.845702956641669,364.4609947418326,260.08309628480305,102.11395569347471,28.282389449185416,79.88001034393588,143.9124213429877,42.23773812602362,10.914231531764504,27.539005258167403,0.16895095250409448,0.2027411430049134,0.2027411430049134,1.8584604775450393,0.5744332385139213,2.737005430566331,16.59098353590208,2.027411430049134,0.0337901905008189,0.2365313335057323,0,7.737953624687528,0.0675803810016378,0.0337901905008189,0,0.2703215240065512,0.0675803810016378,0,0,0,3.277648478579433,0,0.0675803810016378,0,0.0337901905008189,0,2.1963623825532284,0,0.1013705715024567,0,0.2027411430049134,0,0.0337901905008189,0.0675803810016378,0.0675803810016378,0.16895095250409448,0.30411171450737007,0.2027411430049134,0.0337901905008189,0.0337901905008189,0.1013705715024567,0,0.33790190500818895,3.1762779070769764,0.2027411430049134,0.1351607620032756,1.8922506680458584
