commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,799.2902746844841,65.27394209354121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8678544914625095,4029.3659985152194,85.87082405345213,0,0,0,0,8.380103934669636,0,50.83593170007424,2.6755753526354864,0,0,0.10096510764662213,0,0,0,0.050482553823311065,0,0,0,0,0,0,0,0,0,1.0096510764662212,0,0,0,0.20193021529324426,0.10096510764662213,0,0,4.644394951744618,0,13.579806978470677,1.0601336302895323,0,1.8173719376391984,3.281365998515219,69.11061618411284,2.0193021529324424,59.82182628062361,0.35337787676317745,28.623608017817375,0
113FF_Forestry_fishing_and_related_activities,1167.625225923057,628.5347276013426,0.5706170926930029,12.553576039246064,0,6.990059385489285,20.827523883294603,1043.3733539891557,0.8559256390395042,1.569197004905758,1.1412341853860057,0.8559256390395042,1.4265427317325072,2.7104311902917635,0.8559256390395042,0.8559256390395042,3.2810482829847665,2.995739736638265,417.4064033049316,37.80338239091144,16.975858507616834,363.62574231861606,1.569197004905758,0.5706170926930029,39.6578879421637,135.94952233410794,13.124193131939066,17.83178414665634,0.4279628195197521,2.425122643945262,0.4279628195197521,0.28530854634650143,0.14265427317325072,0.998579912212755,0.28530854634650143,0,0.28530854634650143,0.4279628195197521,1.99715982442551,0.4279628195197521,1.1412341853860057,1.1412341853860057,0.28530854634650143,0,0,0.7132713658662536,0.28530854634650143,0.28530854634650143,0.8559256390395042,0,5.2782081074102765,0.4279628195197521,24.536534985799122,2.995739736638265,20.399561063774854,8.844564936741545,9.98579912212755,3.2810482829847665,22.682029434546862,155.63581203201653,5.99147947327653,10.271107668474052,3.423702556158017,27.81758326878389,13.83746449780532
211_Oil_and_gas_extraction,0,0,1221.1352256058574,0,0,7804.052969421913,0,0,0,6.8299336785226235,0,0,0,0,0,0,0,0,0,0,0,0,0,34988.611912791646,451.6293644923085,36.14173238218222,0,0,0,0,0,0,0,488.34025801436763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8537417098153279,0,0,0,0,0,0,0,0,0,0,0,60.331080826949844,0,0,0
212_Mining_except_oil_and_gas,35.00918769141024,0.12823878275241846,0.12823878275241846,602.209323805357,4.744834961839483,1900.3705216080891,158.5031354819892,2.3082980895435323,431.0105488308784,956.4048417675368,12.182684361479753,22.698264547178066,14.234504885518449,26.288950464245783,45.268290311603714,14.490982451023285,0.8976714792669291,50.91079675271013,21.67235428515872,5.898984006611249,1.2823878275241847,67.71007729327694,1.2823878275241847,55.527392931797195,320.3404793155413,7.309610616887852,1.9235817412862768,2.436536872295951,0.12823878275241846,6.027222789363668,1.0259102620193477,0.12823878275241846,0,2.3082980895435323,0.5129551310096738,0,0.5129551310096738,0,6.027222789363668,0.12823878275241846,0.38471634825725537,0,0,0,34.496232560400564,0.2564775655048369,0.12823878275241846,0,0.12823878275241846,0.2564775655048369,0.38471634825725537,1.1541490447717662,4.488357396334646,0.12823878275241846,1.7953429585338583,0.12823878275241846,0.12823878275241846,0.2564775655048369,0.7694326965145107,0.8976714792669291,1.2823878275241847,26.160711681493364,77.45622478246075,38.98458995673521,125.28929074911284
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,79.13598429062347,1.674030436917035,80.44477172312224,71.6485027000491,12.022582228767796,5.235149729995091,33.145802650957286,26.054000981836033,109.45115365733922,253.05252822778596,82.54491899852725,50.12960235640648,66.44378988708885,27.180166912125674,56.85616102110947,33.11536573392243,10.348551791850761,14.33578792341679,133.9833087874325,40.81590574374079,15.948944526264114,122.32596956308296,21.79283259695631,174.43397152675502,232.233676975945,56.67353951890034,116.54295532646047,289.6985763377516,3.8350515463917527,2.830633284241532,6.69612174766814,9.252822778595974,0.9131075110456554,5.843888070692194,7.000490918016691,2.6784486990672556,10.378988708885617,3.1350024545900834,10.439862542955327,6.026509572901325,17.440353460972016,0.48699067255768286,1.2479135984290624,7.944035346097202,5.5699558173784975,9.709376534118801,8.065783014236622,4.35247913598429,18.17083946980854,28.45851742758959,12.479135984290624,19.479626902307313,20.057928325969563,16.10112911143839,104.5812469317624,9.952871870397644,4.261168384879725,13.148748159057437,52.83848797250859,98.40255277368679,33.571919489445264,53.84290623465881,5.904761904761904,296.8208149239077,287.96367206676484
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,27.621900278477654,0.7646200769128763,0,2.485015249966848,0.9079863413340405,22.36513724970163,545.7475798965654,259.4451498475003,15.292401538257526,10.465737302744994,21.887249701631085,13.33306259116828,7.502834504707598,8.076299562392256,17.34731799496088,14.479992706537594,132.42263957034876,41.86294921097998,4.253199177827875,0.9557750961410953,2.867325288423286,106.56892321973213,0.047788754807054766,5.065608009547805,2.0071277018963003,7.885144543164037,36.36724240816868,1.6248176634398621,0.09557750961410953,5.878016841267736,0,0.2867325288423286,0.047788754807054766,3.8231003845643814,1.0035638509481501,0.19115501922821906,0.09557750961410953,1.7681839278610263,13.046330062325952,0.3345212836493834,0.4778875480705477,0.047788754807054766,0,0.1433662644211643,62.55548004243469,0.047788754807054766,0.7646200769128763,0.23894377403527384,0.19115501922821906,0.09557750961410953,0.4778875480705477,8.601975865269857,1.7203951730539715,0.621253812491712,1.9115501922821907,8.888708394112186,5.20897427396897,0.09557750961410953,0.7646200769128763,1.2902963797904787,1.4814513990186977,1.4814513990186977,4.062044158599655,4.492142951863148,11.086991115236705
327_Nonmetallic_mineral_products,13.309360684315076,0.7962865366684233,2.104471561195119,5.801516195727085,144.2984959662707,34.354076296266264,871.1943487250172,14.61754570884177,284.6155592491993,25.594924392913608,48.80098917582195,32.818380832691446,33.27340171078769,45.04706693152795,58.072039567032874,21.784124538857583,10.181092147403414,18.087079904325616,222.3345765597762,7.05282361049175,0.4550208780962419,4.152065512628208,0.5118984878582722,22.637288685288034,45.50208780962419,23.83171849029067,12.740584586694773,8.474763854542505,0.28438804881015123,11.88742044026432,0.17063282928609072,0.4550208780962419,2.1613491709571493,6.654680342157538,0.34126565857218144,0,0.05687760976203024,0.11375521952406048,22.011634977905704,0.05687760976203024,1.7632059026229374,1.137552195240605,0.05687760976203024,0.05687760976203024,106.70239591356874,3.810799854056026,0.11375521952406048,0.05687760976203024,0.6256537073823326,0.6825313171443629,0.39814326833421165,0.11375521952406048,9.27105039121093,5.574005756678964,28.66631532006324,0.28438804881015123,0.11375521952406048,0.4550208780962419,13.423115903839136,18.94024405075607,13.081850245266955,5.744638585965054,6.1996594640612965,19.05399927028013,25.481169173389546
331_Primary_metals,58.65824899944751,0.23844816666442076,5.961204166610519,35.05188049966985,1560.4048026519695,76.54186149927907,1991.2806398145779,24.083264833106497,92.75633683245968,5535.097292781199,7534.008273929038,3139.170114137099,1151.4661968224877,1412.5669393200285,3366.888113301621,911.5873411580806,356.0031128299802,809.293077659044,12.39930466654988,8.345685833254727,1.4306889999865247,96.09461116576156,64.61945316605802,79.64168766591654,444.7058308291447,86.55668449918474,4.530515166623994,4.292066999959574,0.23844816666442076,77.73410233260117,0.953792666657683,0.4768963333288415,0.23844816666442076,12.6377528332143,0.4768963333288415,0,0.7153444999932623,0,44.828255332911105,0.23844816666442076,2.146033499979787,0.23844816666442076,0.23844816666442076,0.23844816666442076,207.9268013313749,0.23844816666442076,0.4768963333288415,0.23844816666442076,2.146033499979787,0.4768963333288415,0.7153444999932623,2.3844816666442075,8.107237666590306,8.345685833254727,51.02790766618604,5.484307833281678,0.23844816666442076,0.23844816666442076,2.3844816666442075,1.907585333315366,4.053618833295153,155.70665283186676,12.6377528332143,16.214475333180612,32.428950666361224
