commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,2138.431499595292,41.32938021238125,0,1.708871769884064,0.8227901114256605,0,109.9374171958748,0,0,0,0,0,0,0,0,0,0,23.291289308049468,8928.28537372094,140.57052595972246,0,0,0,0,256.20418238854415,0,39.114176066235245,18.164673998397273,30.759691857913154,6.645612438438027,9.36714896084598,0,0,0,0,0,0,2.341787240211495,0,0,0,0,0,0,0,0,0,0,0.06329154703274312,0,0.06329154703274312,0,20.759627426739744,1.0126647525238899,29.936901746487493,0,5.000032215586706,0,0,0,0,0,12.088685483253935,1.139247846589376,39.43063380139896
113FF_Forestry_fishing_and_related_activities,2774.4757883538077,1727.7234902006417,0,14.856093222733847,0,0,0,2948.131472646575,0.20075801652343037,0,0,0,0,0,0,0,5.82198247917948,44.56827966820154,1108.385009225859,0,7.227288594843493,741.6001130375518,9.034110743554367,0.20075801652343037,69.26151570058347,303.14460495037986,0,0,94.95854181558256,0,0,0,0,0,0,0,0,0.40151603304686073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.265189421015013,1.2045480991405821,0.20075801652343037,0,9.636384793124657,0,0,0,0,0,29.109912395897403,42.76145751949067,437.4517180045548
211_Oil_and_gas_extraction,0,0,15959.987723290407,10.168835758706853,1.0168835758706853,31934.720258430938,0,4.5759760914180845,0.5084417879353427,107.2812172543573,1.0168835758706853,0.5084417879353427,0,0,0.5084417879353427,0,0,0,2.0337671517413707,0,0,4.5759760914180845,0.5084417879353427,100604.86813697832,7017.005115295664,4.5759760914180845,13.727928274254252,4.067534303482741,4.067534303482741,2.5422089396767134,12.202602910448224,0,0,0,0,0,77.28315176617208,0,1.525325363806028,1.525325363806028,0.5084417879353427,3.5590925155473987,0,0,0,0,0,0,0,0,0,0.5084417879353427,6.609743243159455,24.91364760883179,3.5590925155473987,3.5590925155473987,2.5422089396767134,7.62662681903014,12.202602910448224,11.185719334577538,3.050650727612056,2.0337671517413707,9.66039397077151,12.202602910448224,39.15001767102139
212_Mining_except_oil_and_gas,81.9794630081643,0.053581348371349216,1.446696406026429,261.63772409729825,2.3575793283393653,333.70463765676294,619.561131217911,0.6965575288275399,372.06888309064897,615.9175995286593,19.93226159414191,3.750694385994445,4.447251914821985,6.16185506270516,4.8759027017927785,4.661577308307382,1.446696406026429,22.664910361080718,113.43171450214629,10.877013719383891,0,102.1260499957916,0,11.466408551468732,186.57025502903798,10.28761888729905,0.5893948320848413,0,0,0,0.10716269674269843,0,3.214880902280953,0,0.16074404511404766,0,0,0,0.053581348371349216,4.125763824593889,3.214880902280953,5.411716185506271,0.42865078697079373,0,0,0,0,0,0,0,0,0,20.843144516454846,1.446696406026429,8.465853042673176,1.0716269674269843,4.8223213534214295,0,0.8037202255702383,1.1252083157983335,0.5893948320848413,3.8042757343657945,16.449473950004208,2.03609123811127,16.181567208147463
213_Support_activities_for_mining,0,0,29.539554901183536,10.869075259074693,5.773920758064821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21156350869245144,0.01763029239103762,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,12.974710255952324,0.7995619765572861,4.8006758344534575,6.868964253151231,0.1982385065844511,41.86797259063607,15.099166251515692,4.156400688053991,11.28968294998449,19.78420295712822,9.726902723077067,4.850235461099571,8.322713301437204,2.610140336695273,8.094739018865086,2.8810662956940227,1.803970409918505,2.623356237134236,28.39436209311288,5.633277562108152,2.0649844435880325,15.624498293964487,2.6200522620244953,1.5198285504807918,32.66309793489806,9.700470922199141,18.670763345145552,6.7599330745297825,15.152029853271545,10.529768674744094,28.248987188284282,0.3171816105351217,0.267621983889009,7.33152076851495,2.408597855001081,0.24119018301108217,4.922922913513869,17.610187334918738,6.792972825627191,1.2786383674697095,1.0737919106657767,8.127778769962495,0.6376671961799844,4.952658689501536,1.1233515373118896,0.9185050805079568,3.1784240555706993,0.01651987554870426,170.00934324682527,5.679533213644524,0.868945453861844,0.7070506734845422,4.126664912066324,14.950487371577353,4.949354714391796,0.6277552708507618,11.973605797700847,4.030849633883839,6.214777181422542,3.2180717568875896,0.9647607320443287,0.9085931551787342,3.4592619398986715,10.182851288221304,38.90761089230827
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,16.8571182276626,3.3289267088241266,0,3.258098480976805,3.612239620213414,0,3489.210988442616,1834.2386165620937,27.977149999692127,15.440553670716163,16.14883594918938,81.59411848011476,32.156015442684115,21.10681189850191,176.43311556767873,15.511381898563483,610.9642934109983,96.18473341666306,14.23647379731169,7.6494486075107595,0,306.1904289839723,0.21248468354196554,0,18.486167468151002,146.33111873256692,95.12230999895324,8.357730885983978,24.789879746562647,6.091227594869679,39.59297936665291,0,63.81623329043698,0,4.60383481007592,0,0.9915951898625058,4.745491265770563,3.3997549366714486,31.660217847752865,29.535371012333208,59.21239848036106,16.92794645550992,6.941166329037541,0.2833129113892874,0.7082822784732185,0,0.07082822784732185,227.9252372126817,17.848713417525104,0.8499387341678621,0.6374540506258966,24.294082151631393,0.1416564556946437,26.702241898440334,0.7082822784732185,2.4789879746562646,19.123621518776897,8.357730885983978,0.2833129113892874,49.50893126527797,0.42496936708393107,9.703467215083093,23.090002278226923,57.51252101202534
327_Nonmetallic_mineral_products,1.8031381018930253,9.530872824291704,104.83960106720875,46.36640833439208,68.51924787193495,2.3183204167196036,13811.522678185745,224.61948926438828,3592.1086901283193,389.4778300088934,217.1493456994029,399.0087028331851,260.1670689874222,345.6873332486343,1319.3819082708678,56.15487231609707,101.2333248634227,224.361898106975,932.4799898361073,122.09820861389913,0,54.094143056790756,0.5151823148265786,29.10780078770169,359.33966459153856,363.4611231101512,45.078452547325625,52.29100495489773,13.137149028077754,17.001016389277094,96.3390928725702,0,3.0910938889594717,0,5.667005463092365,0,0.2575911574132893,8.500508194638547,9.273281666878415,4.121458518612629,1.5455469444797358,380.4621394994283,29.365391945114983,11.59160208359802,4.8942319908524965,3.8638673611993397,0,0,16.228242917037225,38.896264769406685,1.8031381018930253,15.970651759623937,472.4221826959726,26.789480370982087,120.03747935459282,27.047071528395378,20.607292593063143,449.49656968618984,155.84265023504003,30.910938889594718,25.243933426502352,2.575911574132893,21.89524838012959,16.485834074450516,316.83712361834586
331_Primary_metals,102.7300080235357,0,1575.7083937444575,330.5898002561901,191.55670669050266,0,2870.2609760560804,278.0661871313748,640.3246364775271,36322.39569403584,41377.02105122394,19080.74727973987,5374.401472389184,10135.512520938613,29298.90725074253,5287.119585872947,3043.2799369378245,4596.5885544966995,4308.48108838558,144.43993609324193,0,243.307913739953,32.441055165327064,3.0896243014597204,25.489400487042694,1092.9545966413762,609.4283934629299,3.8620303768246504,0,0,454.1747723145789,0,663.496818738475,0,0,0,0,64.1097042552892,0,57.93045565236976,36.30308554215171,118.95053560619924,14.675715431933671,0,0,2.3172182260947904,0,0,454.1747723145789,36.30308554215171,0,4.634436452189581,414.78206247096745,13.903309356568743,149.84677862079644,171.47414873101448,49.43398882335553,115.08850522937459,27.034212637772555,8.496466829014231,64.88211033065413,12.358497205838882,120.49534775692909,9.268872904379162,42.48233414507116
