commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,3129.101922137724,37.7610060699086,0,3.4547303425661062,2.2495918509732786,0,133.6900300006977,0,0,0,0,0,0,0,0,0,0,24.986538059024628,13555.076383171703,230.58316472476105,0,0,0,0,552.0337717156214,0,108.54280680946069,11.40864438707877,48.76793762645643,13.57789367194586,10.846246424335451,0,0,0,0,0,0,4.9008965324775,0,0,0,0,0,0,0,0,0,0,0.08034256610618852,0,0.08034256610618852,0,26.19167655061746,2.0889067187609016,31.97634131026303,0,7.632543780087909,0,0,0,0,0,18.719817902741926,1.6871938882299589,64.67576571548176
113FF_Forestry_fishing_and_related_activities,4349.881499197327,1440.1522458473937,0,13.525898502768404,0,0,0,3034.7844903843,0.2372964649608492,0,0,0,0,0,0,0,9.966451528355666,54.34089047603447,1496.391508043115,0,11.39023031812076,823.1814369491858,10.441044458277364,1.186482324804246,108.68178095206893,441.60872129214033,0,0,127.66549814893686,0,0.7118893948825475,0,0,0,0,0,0,0.7118893948825475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.848049012220294,2.135668184647643,0.2372964649608492,0,15.186973757494348,0,0,0,0,0,35.83176620908823,56.47655866068211,592.0546800773187
211_Oil_and_gas_extraction,0,0,13850.126568100357,15.288923473558446,3.2761978871910955,39221.5490394894,0,6.552395774382191,0.546032981198516,36.03817675910205,2.184131924794064,0.546032981198516,0,0,0.546032981198516,0,0,0,3.2761978871910955,0,0,7.0984287555807075,1.092065962397032,207119.59232927748,5158.3735733823805,7.0984287555807075,31.12387992831541,4.914296830786643,8.190494717977739,4.368263849588128,24.571484153933216,0,0,0,0,0,107.56849729610764,0,4.368263849588128,2.73016490599258,0.546032981198516,4.368263849588128,0,0,0,0,0,0,0,0,0,0.546032981198516,16.380989435955478,64.43189178142488,4.914296830786643,6.552395774382191,6.552395774382191,10.92065962397032,36.03817675910205,21.84131924794064,5.46032981198516,6.006362793183675,16.927022417153996,22.93338521033767,74.26048544299817
212_Mining_except_oil_and_gas,83.7515179132234,0.04195967831323817,1.3846693843368596,239.58976316858997,2.769338768673719,475.5290343239282,556.3433747552249,0.5874354963853344,455.2625096986342,713.860007143121,26.980073155412143,6.000233998793059,3.398733943372292,6.797467886744584,3.105016195179625,4.195967831323817,1.720346810842765,10.489919578309543,104.94115546140867,7.091185634937251,0,94.1994778132197,0,47.834033277091514,198.04968163848417,9.315048585538873,0.4615564614456199,0,0,0,0.04195967831323817,0,4.028129118070865,0,0.20979839156619084,0,0,0,0.12587903493971453,2.601500055420767,1.426629062650098,7.133145313250489,1.468588740963336,0,0,0,0,0.04195967831323817,0,0,0,0,27.651428008423956,2.1399435939751466,12.37810510240526,2.223862950601623,11.916548640959642,0,1.3427097060236215,1.258790349397145,0.4195967831323817,9.608766333731541,24.168774708425186,2.0560242373486703,15.189403549392217
213_Support_activities_for_mining,0,0,44.80896828925915,9.134689998517782,8.909924755652044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10373780439957103,0.011526422711063447,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,30.95559720213676,0.8655151550925242,8.84616179204911,17.572942183395803,0.6625667738984151,133.72507599681256,23.75092966974589,9.908656258300622,29.54689667384824,45.71710739899064,27.272680990467194,14.170572263376913,20.306776259481154,7.031564501372369,19.882972286987574,8.768563881592538,4.763317888026443,8.022430127202432,66.31636809019271,9.252058554437328,1.5698654192367854,38.55422335684561,7.156914972109907,15.621056281911281,111.34703243514446,26.150495823864475,49.98499247410206,10.541377682023432,37.22908980904878,23.924032700764393,67.61762535784906,0.793886314671074,0.5312472331257563,0.5969070035120857,6.971873801021161,1.6116489094826314,12.487294513472833,58.90278310657261,24.986527167015907,2.7398031461204733,1.4325768084290056,9.598264616474337,4.440988106129917,11.526274237818374,4.817039518342531,2.0235147419059705,6.774894489862172,0.023876280140483427,341.9202697517929,12.457449163297229,1.7310303101850484,2.178710562819113,10.79804769353363,45.10229318537319,8.105997107694124,1.7310303101850484,30.09605111707936,8.643213410855001,17.805735914765517,8.529801080187704,2.7994938464716816,3.086009208157483,9.150584363840274,22.539208452616354,87.64385532567954
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,28.647009622222704,2.354548736073099,0,6.43576654526647,8.476375449863156,0,3251.5533195590806,1811.354342661035,38.22217448225331,29.117919369437324,18.52245005710838,77.30768350106675,56.74462453936168,21.504878456134303,229.96092655647266,24.251851981552917,646.4021130099347,90.6501263388143,19.93517929875224,4.787582430015301,0.0784849578691033,329.55833809236475,0.47090974721461976,0,26.44943080188781,169.5275089972631,135.6220071978105,4.395157640669785,33.74853188371442,8.397890491994053,54.93947050837231,0,105.48378337607483,0,5.650916966575437,0,1.8051540309893759,5.180007219360817,6.985161250350194,25.350641391720366,14.598202163653212,71.10737182940758,76.83677375385213,6.985161250350194,0.3924247893455165,1.1772743680365494,0,0.23545487360730988,359.0686822511476,17.973055352024655,0.7063646208219296,0.47090974721461976,47.718854384414804,0.1569699157382066,41.12611792341013,1.3342442837747561,4.787582430015301,23.937912150076507,12.322138385449218,0.3139398314764132,62.31705654806802,0.47090974721461976,11.537288806758184,30.609133568950288,67.02615402021422
327_Nonmetallic_mineral_products,2.362876232056625,3.713091221803268,104.64166170536483,87.76397433353179,161.01313752728717,12.151934907719786,22444.623774558444,405.7396044188662,5913.266547595423,786.8377852748562,419.2417543163326,744.9811205927102,333.84065621485746,505.3179599126811,1938.2336177813058,108.69230667460475,121.51934907719786,313.5874313686578,1455.531758946881,108.01719917973143,0,112.40539789640802,0.6751074948733214,214.34662962227955,632.9132764437388,628.8626314744989,74.93693193093868,54.346153337302376,20.253224846199643,57.38413706423232,217.72216709664616,0,4.0506449692399285,0,9.789058675663162,0,0.3375537474366607,13.164596150029768,22.616101078256268,4.388198716676589,0.6751074948733214,658.9049149963618,242.70114440695906,15.527472382086394,5.738413706423232,3.713091221803268,0,1.0126612423099821,27.00429979493286,65.82298075014884,3.713091221803268,18.903009856453,1159.4971224449296,40.506449692399286,290.6337765429649,37.806019712906,40.506449692399286,699.4113646887611,242.70114440695906,39.493788450089305,55.35881457961236,4.72575246411325,49.620400873189126,21.940993583382948,535.6977971819806
331_Primary_metals,93.04128633901007,0,1787.9014753253016,505.44050146327095,591.7761095075775,0.8382097868379286,2985.7032607167016,492.0291448738641,921.1925557348835,67034.9894925765,65495.198114155224,29493.249559679356,9078.650201241604,16924.293806044614,33856.96970995761,9254.674256477569,3657.1092999738826,7614.297703635743,4891.792315986151,217.0963347910235,0,357.0773691929576,34.36660126035507,28.499132752489572,46.101538276086075,1409.030651674558,1276.5935053541652,3.3528391473517143,0,0,1117.3336458549588,0,1128.2303730838519,0,0,0,0,125.73146802568928,0,41.91048934189643,19.278825097272357,181.8915237438305,75.43888081541357,0,0,1.6764195736758571,0,0,632.8483890626361,50.29258721027571,0,5.8674685078655,952.2063178478869,27.660922965651643,229.66948159359242,461.0153827608607,103.09980378106522,124.89325823885136,51.13079699711364,10.058517442055143,113.15832122312035,37.719440407706784,194.46467054639942,10.058517442055143,56.160055718141216
