commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,896.3638017280582,80.69304229195089,0.11277853569804457,0,0,0,0,0,0.05638926784902228,0,0,0,0,0,0,0,0,2.030013642564802,4511.987266939518,115.76716689404275,0.05638926784902228,0,0,0,12.292860391086858,0,87.45975443383357,3.8908594815825377,0,0.05638926784902228,0.11277853569804457,0,0,0,0.05638926784902228,0,0,0.05638926784902228,0,0,0,0,0,0,1.2405638926784903,0,0,0,0.22555707139608913,0.11277853569804457,0,0,4.567530695770805,0,14.435652569349704,1.2405638926784903,1.6916780354706684,2.199181446111869,4.003638017280582,79.05775352432924,2.0864029104138244,54.52842201000455,0.45111414279217826,34.397453387903596,0.05638926784902228
113FF_Forestry_fishing_and_related_activities,665.3875859470661,481.78440237355187,0.7422058962042009,8.071489121220685,0,3.9893566920975796,22.080625412074976,730.6089290760102,0.46387868512762553,1.0205331072807762,0.9277573702552511,0.5566544221531506,0.6494301591786757,1.4844117924084017,1.2988603183573515,0.5566544221531506,1.9482904775360272,2.8760478477912783,226.5583498163323,22.637279834228124,11.968070076292738,209.1165112555336,0.834981633229726,0.5566544221531506,28.667702740887258,73.10728077611378,26.255533578223606,11.040312706037488,0.1855514740510502,1.5771875294339268,0.1855514740510502,0.1855514740510502,0.0927757370255251,0.7422058962042009,0.1855514740510502,0,0.1855514740510502,0.1855514740510502,1.1133088443063013,0.1855514740510502,0.3711029481021004,0.46387868512762553,0.1855514740510502,0,0,0.2783272110765753,0.0927757370255251,0.0927757370255251,0.3711029481021004,0,2.4121691626636528,0.1855514740510502,11.689742865216164,1.4844117924084017,9.555900913629086,3.8038052180465294,6.4943015917867575,1.762739003484977,11.689742865216164,84.61147216727889,3.1543750588678536,5.195441273429406,2.0410662145615523,15.122445135160593,6.679853065837808
211_Oil_and_gas_extraction,0,0,2085.3761721683068,0,0,9724.178581711634,0,0,0,12.339503977327258,0,0,0,0,0,0,0,0,0,0,0,0,0,44473.5206770207,762.1267324943967,44.48715907615354,0,0,0,0,0,0,0,657.5656724759921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2988951555081325,0,0,0,0,0,0,0,0,0,0,0,65.59420535316069,0,0,0
212_Mining_except_oil_and_gas,38.035626509820396,0.37168364667576936,2.6017855267303855,863.1733221300283,6.318621993488079,1755.9574414452263,215.5765150719462,2.6017855267303855,465.47182018695514,1388.2384203339984,13.876189475895389,25.398382522844237,12.637243986976157,24.902804327276545,49.43392500787732,17.345236844869234,0.9911563911353849,63.92958722823233,21.92933515387039,6.566411091271925,1.238945488919231,72.3544165528831,1.115050940027308,57.85875433252809,397.57760739418126,7.929251129083079,2.230101880054616,2.6017855267303855,0,6.442516542380002,1.115050940027308,0.12389454889192311,0.12389454889192311,2.7256800756223085,0.49557819556769245,0,0.37168364667576936,0,5.327465602352694,0.12389454889192311,0.24778909778384622,0,0,0,37.16836466757693,0.24778909778384622,0.12389454889192311,0,0.12389454889192311,0.24778909778384622,0.37168364667576936,0.9911563911353849,4.460203760109232,0.12389454889192311,1.4867345867030775,0.24778909778384622,0.12389454889192311,0.24778909778384622,0.6194727444596155,0.7433672933515387,1.115050940027308,20.69038966495116,86.60228967545426,39.522361096523476,119.5582396807058
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,91.95271566222547,3.4713692993289813,101.05541738046591,108.38386367904931,11.725514077733449,5.245624718986017,43.31497470162718,35.022259153230166,127.66924867532143,358.9395855506167,98.7797419509058,65.53173821733266,66.18744130720592,32.16802217378189,69.50452752656471,45.976357831112736,12.226934087636524,15.73687415695805,142.59613666243604,49.8720056003597,16.971138796719465,136.92623347353205,22.371046595675658,185.7953990540856,294.1792627331349,61.05752889819753,179.66264662527107,397.89606324308636,3.201373909381172,3.741364689276791,8.29271554839701,10.414107897986945,1.8899677296346677,8.83270632829263,7.251304758598317,4.512780089127676,10.992669447875109,3.1628031393886276,12.535500247576877,6.595601668725065,18.243974206473425,1.2728354097539598,2.1599631195824776,8.794135558300086,25.148142035138843,10.221254048024223,10.838386367904931,4.165643159194778,22.409617365668204,34.17370221339419,15.081171067084798,20.596791176018623,25.958128204982273,23.721023545414706,111.62380835842303,11.416947917793095,6.055610888829445,13.615481807368116,58.97470731860014,101.4025543103988,40.962157732081984,56.9304565089953,7.752724768501392,323.4930479274685,282.8394563553269
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,27.495645422282383,1.7967451464065716,12.468322379609239,6.588065536824096,2.504553840445524,23.35768690328543,717.8813562233529,333.86791629591204,16.06181267242238,13.502812009358477,25.69890027587581,16.225153140277524,6.479171891587334,9.201513022506381,20.145324368800953,20.417558481892858,144.7196545196566,40.835116963785715,4.355745809470476,1.034489629749238,2.6678943083006668,107.47802784868401,0.054446822618380956,4.519086277325619,2.8856815987741906,8.05812974752038,47.586522968464955,2.286766549972,0.10889364523676191,6.098044133258667,0,0.43557458094704765,0.10889364523676191,4.519086277325619,0.9255959845124763,0.27223411309190476,0.10889364523676191,1.4700642106962858,12.413875556990858,0.27223411309190476,0.27223411309190476,0.054446822618380956,0,0.21778729047352383,67.29627275631886,0.054446822618380956,0.5989150488021905,0.16334046785514286,0.16334046785514286,0.10889364523676191,0.3811277583286667,7.94923610228362,1.4156173880779048,0.5444682261838095,1.8511919690249525,8.112576570138762,5.172448148746191,0.21778729047352383,1.6334046785514287,1.306723742841143,1.4156173880779048,1.3611705654595239,4.464639454707238,4.627979922562381,10.83491770105781
327_Nonmetallic_mineral_products,13.78597482955522,1.2532704390504745,15.277963447472452,10.503599870137311,138.03878692970227,33.480224586062675,1036.2159349158758,19.873288390657525,313.8547256650688,36.702920000763896,52.99543570842007,38.85138361056471,37.299715447930794,47.38555850505128,71.01865821286023,28.526822374577467,11.219754406737582,18.440979317456982,226.12579493153564,7.459943089586158,0.4774363577335141,4.714684032618452,0.5371159024502034,21.18623837442469,53.055115253136755,24.707331512709356,17.486106601989956,11.219754406737582,0.1790386341500678,11.876229398621163,0.2983977235834463,0.6564749918835819,2.208143154517503,7.28090445543609,0.3580772683001356,0,0.059679544716689265,0.11935908943337853,18.978095219907186,0.059679544716689265,1.0145522601837176,0.8355136260336498,0.059679544716689265,0.059679544716689265,105.63279414854,3.2823749594179095,0.11935908943337853,0.059679544716689265,0.5371159024502034,0.7161545366002712,0.4177568130168249,0.1790386341500678,8.653533983919944,5.072761300918588,24.050856520825775,0.23871817886675706,0.23871817886675706,0.4774363577335141,12.652063479938125,18.321620228023605,13.248858927105017,5.072761300918588,6.206672650535683,20.94752019555793,23.39438152894219
331_Primary_metals,49.956642436036866,0.6970694293400492,103.39863201877397,66.22159578730468,1537.2704481712553,64.82745692862458,1987.3449430484804,34.853471467002464,98.05443306050026,7302.731698242803,7934.044244748441,3704.4593039894685,1028.642121229466,1528.673258542728,3789.2694178925076,1207.0918951405185,364.79966802129246,759.3409650277604,9.991328487207372,9.526615534314006,1.1617823822334155,95.73086829603344,50.42135538893023,61.8068227348177,499.10171140747525,98.7515024898403,4.879486005380345,5.111842481827028,0.23235647644668309,86.43660923816611,2.323564764466831,0.6970694293400492,1.8588518115734647,12.314893251674203,0.9294259057867323,0,0.6970694293400492,0,34.3887585141091,0.23235647644668309,1.1617823822334155,0.23235647644668309,0.23235647644668309,0.23235647644668309,190.06759773338678,0.23235647644668309,0.23235647644668309,0,1.8588518115734647,0.46471295289336617,0.46471295289336617,1.8588518115734647,6.04126838761376,6.505981340507127,36.94467975502261,4.879486005380345,0.46471295289336617,0.46471295289336617,1.8588518115734647,2.323564764466831,3.485347146700246,118.50180298780838,11.617823822334154,14.638458016141035,27.418064220708604
