commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,277.318101207395,11.398586108884192,0.047494108787017465,0.047494108787017465,0,0.23747054393508732,5.651798945655078,0,0,0,0.047494108787017465,0.047494108787017465,0.047494108787017465,0,0,0.047494108787017465,0,1.4723173723975413,1252.1821781697154,79.88509097976338,0.8073998493792969,0,0,0,6.886645774117532,0,21.70480771566698,2.4221995481378906,0.23747054393508732,0.18997643514806986,0,0,0,0,0,0,0,0.047494108787017465,0.18997643514806986,0,0,0,0.047494108787017465,0,1.8047761339066637,0,0.09498821757403493,0,0.1424823263610524,0.047494108787017465,0,0,0,1.234846828462454,2.327211330563856,0.1424823263610524,6.174234142312271,1.329835046036489,0.8073998493792969,23.699560284721716,0.1424823263610524,-42.554721473167646,1.8047761339066637,5.841775380803148,0.18997643514806986
113FF_Forestry_fishing_and_related_activities,213.45207100591716,150.13136094674556,0.2269559500328731,3.858251150558843,1.8156476002629849,1.021301775147929,20.99342537804076,177.59303090072322,0,0,0,0.5673898750821827,0,0.3404339250493097,0,0,0.2269559500328731,1.1347797501643655,36.312952005259696,1.248257725180802,18.49690992767916,106.66929651545036,0,0,8.283892176199869,19.291255752794214,11.915187376725838,2.496515450361604,0.2269559500328731,0,0,0,0,0,0,0,0,0,0.6808678500986194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11347797501643656,0,3.6312952005259698,0.7943458251150559,0.4539119000657462,22.922550953320183,0.11347797501643656,1.1347797501643655,0.11347797501643656,3.5178172255095332,0.2269559500328731
211_Oil_and_gas_extraction,0,0,20.21311475409836,0.09908389585342334,0,236.11692381870782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949.7191417550627,1.7835101253616201,0,0,0,0,0,0,0,0,6.143201542912247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09908389585342334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,17.5056308894507,0.14962077683291197,1.1969662146632958,148.5734313950816,0.7481038841645599,171.46541025051712,115.50723971500804,0.29924155366582394,133.01287060445875,470.2581015858423,4.638244081820271,1.4962077683291197,1.1969662146632958,2.094690875660768,2.2443116524936797,0.5984831073316479,0.29924155366582394,0.7481038841645599,5.087106412319007,2.2443116524936797,0.4488623304987359,21.39577108710641,0.14962077683291197,14.213973799126638,96.2061595035624,3.5908986439898873,0,0.29924155366582394,0,1.7954493219949437,0.29924155366582394,0.5984831073316479,0,0.4488623304987359,0.29924155366582394,0,0,0,4.189381751321536,0,0.29924155366582394,0,0,0,8.528384279475983,0,0,0,0.14962077683291197,0,0.14962077683291197,4.488623304987359,2.094690875660768,0.14962077683291197,0.5984831073316479,0.14962077683291197,0.14962077683291197,0,0.7481038841645599,0,1.047345437830384,13.465869914962077,4.787864858653183,7.032176511146862,11.969662146632958
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,0.7632920132837931,0.05280636569887877,0.5712688652878704,1.718607174563509,0.00480057869989807,0.11521388879755368,0.31203761549337455,0.5280636569887877,2.7363298589419,5.559070134481965,2.054647683556374,0.9505145825798178,0.8064972215828757,0.7296879623845066,0.9841186334791043,0.6528787031861375,0.21122546279551507,0.33123993029296683,1.857823956860553,0.9457140038799198,0.42725150429092823,1.7666129615624897,0.40324861079143787,2.33788182685036,3.984480320915398,0.6000723374872587,1.0897313648768618,14.070496169401244,0.08160983789826719,0.5088613421891954,0.04320520829908263,0.05280636569887877,0.20162430539571893,0.4896590273896031,0.05760694439877684,0.11521388879755368,0.19682372669582088,0.12481504619734982,0.7968960641830796,0.01440173609969421,1.656199651464834,0.02400289349949035,0.16802025449643243,0.01440173609969421,1.2433498832736,0.05280636569887877,0.40324861079143787,0.02880347219938842,0.8737053233814487,1.2001446749745175,0.1104133100976556,1.2721533554729885,1.6321967579653438,0.897708216880939,2.121855785354947,0.3648439811922533,0.32643935159306875,0.06720810179857298,0.8064972215828757,0.8881070594811429,3.8212606451188638,0.9457140038799198,0.2976358793936803,7.988162956630388,4.632558445401638
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,3.19043648643015,0.40267644974361116,1.5177804644182267,1.9824071371993164,0.18585066911243592,8.20840455246592,135.08246133322217,56.343727852586824,1.8894818026430984,3.6240880476925,5.606495184891816,2.818735148205278,1.36290490682453,2.7877600366865387,2.6638595906115814,2.6638595906115814,23.97473631550423,4.956017842998291,2.539959144536624,0.40267644974361116,1.2390044607495727,10.376662358777672,0,0.24780089214991455,1.3938800183432694,1.0221786801183974,2.3850835869429274,0.40267644974361116,0.03097511151873932,0.46462667278108977,0,0.06195022303747864,0,0.3097511151873932,0.03097511151873932,0.03097511151873932,0,0,5.141868512110727,0,0,0,0,0.03097511151873932,2.075332471755534,0,0,0,0.03097511151873932,0,0.03097511151873932,0.06195022303747864,0.06195022303747864,0.1548755575936966,0.5575520073373077,0.43365156126235044,0.06195022303747864,0.03097511151873932,0.3097511151873932,0,0.5575520073373077,0.9912035685996582,0.6504773418935257,0.09292533455621796,2.1063075832742735
327_Nonmetallic_mineral_products,1.7478387438249823,0.047238884968242766,3.968066337332392,3.7791107974594214,4.204260762173607,17.667342978122793,278.85113796753706,4.4876940719830625,76.38527699364855,6.944116090331686,9.872926958362738,10.675988002822866,17.76182074805928,11.762482357092448,18.13973182780522,2.645377558221595,4.015305222300635,5.007321806633733,39.30275229357798,2.1257498235709242,0.09447776993648553,1.0864943542695835,0,3.4484386026817218,12.612782286520819,1.8423165137614679,2.5508997882851094,10.06188249823571,0.1417166549047283,2.078510938602682,0.42514996471418487,0.18895553987297106,1.4644054340155257,0.7085832745236414,0.3779110797459421,0,0,0,10.864943542695837,0,0.09447776993648553,0,0.047238884968242766,0,6.6606827805222295,1.984033168666196,0.1417166549047283,0,1.7005998588567395,0.1417166549047283,0.8502999294283697,0.18895553987297106,0.2834333098094566,0.47238884968242767,1.7005998588567395,0.1417166549047283,0.42514996471418487,0.09447776993648553,0.8502999294283697,0,9.40053810868031,1.1337332392378263,1.1337332392378263,3.07052752293578,4.676649611856034
331_Primary_metals,0.20479191090269636,1.0239595545134819,5.3655480656506445,10.894929660023447,16.055685814771394,5.160756154747948,61.19182297772567,4.382546893317702,7.536342321219226,482.1211166471278,443.00586166471277,182.18288393903867,41.24509085580305,115.09305392731535,190.2107268464244,73.1107121922626,15.646101992966003,42.514800703399764,0.5734173505275498,0.04095838218053927,0,3.2357121922626026,1.802168815943728,2.9080451348182885,24.86173798358734,1.7612104337631886,0.04095838218053927,0.1638335287221571,0,7.290592028135991,0.36862543962485345,0.08191676436107855,0.04095838218053927,0.24575029308323565,0.3276670574443142,0,0,0,2.9490035169988276,0,0.04095838218053927,0,0.04095838218053927,0,2.580378077373974,0.04095838218053927,0,0,0.2867086752637749,0,0.20479191090269636,0.08191676436107855,0.08191676436107855,0.08191676436107855,0.3276670574443142,0.4915005861664713,0.04095838218053927,0.04095838218053927,0.12287514654161782,0,0.4915005861664713,9.215635990621337,0.2867086752637749,0.12287514654161782,1.7202520515826494
