commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,626.7468806158473,23.934132881304087,0.11289685321369852,0.05644842660684926,0,0.2822421330342463,13.152483399395878,0,0.05644842660684926,0.05644842660684926,0.05644842660684926,0.11289685321369852,0.16934527982054778,0.05644842660684926,0.05644842660684926,0.16934527982054778,0,1.9192465046328748,3103.8167369776065,107.19556212640674,0.05644842660684926,0.9596232523164374,0.05644842660684926,0,8.975299830489032,0.05644842660684926,31.836912606262985,2.8788697569493125,0.5080358394616433,0.11289685321369852,0,0,0,0,0.05644842660684926,0,0.05644842660684926,0.11289685321369852,0.11289685321369852,0,0.16934527982054778,0.05644842660684926,0.11289685321369852,0,5.475497380864378,0.05644842660684926,0.05644842660684926,0,0.22579370642739705,0.05644842660684926,0.05644842660684926,0,1.2418653853506838,1.52410751838493,8.185021857993142,0.6209326926753419,7.338295458890404,2.0885917844534228,2.8788697569493125,54.41628324900269,0.6209326926753419,-5.080358394616433,0.11289685321369852,26.587208931826,0.2822421330342463
113FF_Forestry_fishing_and_related_activities,402.5162510748065,399.92089423903695,0.2359415305245056,7.786070507308684,0,7.314187446259673,33.03181427343078,561.0689595872743,1.1797076526225279,1.5336199484092863,2.831298366294067,2.3594153052450557,0.5898538263112639,1.061736887360275,1.769561478933792,0.35391229578675837,1.061736887360275,4.482889079965606,135.1944969905417,8.257953568357696,17.105760963026654,171.29355116079105,0.2359415305245056,0.4718830610490112,21.47067927773001,39.28426483233018,18.52141014617369,7.904041272570937,0.2359415305245056,0.7078245915735167,0,0.1179707652622528,0,0.1179707652622528,0,0,0.35391229578675837,0.1179707652622528,7.314187446259673,0,0.2359415305245056,0,0.1179707652622528,0,0,0.1179707652622528,0.1179707652622528,0,0.2359415305245056,0,0.1179707652622528,0.1179707652622528,6.016509028374893,0.35391229578675837,4.011006018916595,0.1179707652622528,9.791573516766983,2.241444539982803,4.600859845227859,41.40773860705073,1.769561478933792,1.769561478933792,0.35391229578675837,7.904041272570937,1.769561478933792
211_Oil_and_gas_extraction,0,0,581.5473803715065,0,0,2764.4571124906397,0,0,0,3.0648083287035917,0,0,0,0,0,0,0,0,0,0,0,0,0,12095.266069228725,237.9057465156163,5.746515616319234,0,0,0,0,0,0,0,96.54146235416314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7662020821758979,0,0,0,0,0,0,0,0,0,0,0,6.129616657407183,0,0,0
212_Mining_except_oil_and_gas,19.156244586869914,2.2828685258964145,1.885847912697038,288.63398579594667,1.4888272994976617,359.00588948553616,110.57024077602634,3.076909752295167,192.25723194179804,846.7457128009701,9.2307292568855015,4.664992205092673,2.084358219296726,2.4813788324961026,9.528494716785033,2.779144292395635,0.7940412263987529,48.43651481032392,9.528494716785033,2.878399445695479,0.6947860730989087,33.05196604884809,0.2977654598995323,21.33985795946648,165.1605750909406,6.451584964489867,0.0992551532998441,0.3970206131993764,0.0992551532998441,5.55828858479127,0.1985103065996882,0.2977654598995323,0.0992551532998441,2.084358219296726,0.1985103065996882,0,0.1985103065996882,0.0992551532998441,7.642646804087996,0,0,0,0,0,11.811363242681448,0.2977654598995323,0.0992551532998441,0,0.49627576649922056,0.0992551532998441,0.3970206131993764,1.0918066862982851,3.2754200588948557,0.0992551532998441,1.9851030659968822,0.2977654598995323,0.49627576649922056,0.0992551532998441,1.3895721461978174,0,2.084358219296726,2.779144292395635,16.8733760609735,12.009873549281137,36.02962064784341
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,16.78402181759846,1.8860832598058876,8.243667281623486,21.001219218737468,0.06357584021817599,0.5721825619635839,6.272816234860031,7.798636400096254,24.83696157856742,62.51624288120639,19.920429935028476,12.397288842544317,8.264859228362878,7.523141092484158,12.397288842544317,7.586716932702334,2.4158819282906876,3.539055105478463,23.862132028555386,10.744316996871742,4.471500762011711,21.721745407876796,4.196005454399615,24.095243442688698,55.35336488329189,10.51120558273843,15.893960054543996,96.1054784631427,0.9536376032726398,1.8225074195877116,1.2715168043635197,0.7841020293575038,2.2251544076361593,2.2251544076361593,1.0384053902302077,0.9748295500120318,1.7589315793695357,1.5258201652362238,6.1456645544236785,0.7417181358787198,16.1482634154167,0.4026469880484479,2.0556188337210237,2.0768107804604155,20.323076923076922,1.3774765380604796,1.7589315793695357,0.3178792010908799,4.301965188096575,8.455586749017407,2.6066094489452154,4.005277933745087,10.066174701211198,6.548311542472127,17.568123846955963,3.0940242239512314,2.9244886500360954,1.8436993663271035,11.295307612095934,11.952257961017086,14.43171572952595,10.680741156653566,2.5006497152482554,63.533456324697205,29.032967032967033
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,8.262506893563382,1.8306152997715275,6.778224218072953,5.046561096667454,0.5442369810131569,13.902781060427007,509.0594816040337,214.37989443000077,8.410935161112423,13.01221145513275,17.712439927519103,9.64783739068778,2.67170881588277,7.569841645001182,15.832348538564563,9.99417001496888,73.07618372331206,22.214764043173403,4.205467580556212,3.067517529346884,2.127471834869613,37.502875600724806,0.09895217836602851,0.9895217836602852,3.067517529346884,4.205467580556212,5.244465453399512,0.9400456944772709,0.04947608918301426,3.958087134641141,0.04947608918301426,0.3463326242810998,0.14842826754904276,1.731663121405499,0.44528480264712833,0.09895217836602851,0.04947608918301426,0.39580871346411406,10.093122193334908,0,0.09895217836602851,0,0,0.14842826754904276,18.70196171117939,0.2968565350980855,0.04947608918301426,0,0.6431891593791853,0.04947608918301426,0.44528480264712833,1.6821870322224848,0.6431891593791853,0.14842826754904276,1.2369022295753564,2.0779957456865987,1.137950051209328,0.19790435673205703,1.6821870322224848,0.2473804459150713,1.731663121405499,0.8410935161112424,1.187426140392342,1.8800913889545419,9.30150476640668
327_Nonmetallic_mineral_products,3.079540715616225,1.319803163835525,7.698851789040563,7.863827184520003,9.34860574383497,21.666768606299872,582.2531624454391,16.22258055547833,158.26639606327672,26.61603047068309,23.371514359587422,16.00261336150574,23.866440546025746,23.591481553560012,55.761683672050935,9.733548333286997,7.533876393561123,9.733548333286997,112.95315410492368,3.8494258945202815,0.4949261864383219,2.9145653201367847,0.43993438794517503,5.939114237259863,26.341071478217355,10.888376101643082,3.189524312602519,7.0389502071228005,0.16497539547944062,7.148933804109094,0.21996719397258752,0.4949261864383219,1.4297867608218189,2.804581723150491,0.21996719397258752,0,0.10998359698629376,0.10998359698629376,14.297867608218189,0,0.38494258945202814,0.10998359698629376,0.05499179849314688,0.05499179849314688,22.986571770135395,1.5947621563012595,0.5499179849314688,0,1.8697211487669938,0.32995079095888125,1.1548277683560844,1.2648113653423783,3.7394422975339876,1.0998359698629376,5.7191470432872755,0.21996719397258752,0.7698851789040563,0.2749589924657344,3.4644833050682533,5.004253662876366,7.7538435875337095,1.374794962328672,1.4297867608218189,9.293613945341823,15.452695376574273
331_Primary_metals,2.709937126207637,3.6132495016101824,40.649056893114555,57.81199202576292,104.52614629658028,17.291979757705874,487.65963809231715,46.58510964575986,34.45491489035424,3353.0955374942496,2694.709860450851,1346.193528599908,277.31689924858154,767.1702959668763,1497.9500076675358,415.265603435056,104.00996779635025,278.7363901242141,6.452231252875326,3.4842048765526763,2.96802637632265,27.09937126207637,11.355927005060574,9.936436129428003,158.98297807084805,44.39135101978224,0.25808925011501305,1.1614016255175588,0.12904462505750652,28.90599601288146,1.9356693758625978,0.38713387517251957,1.9356693758625978,2.0647140009201044,1.1614016255175588,0,0.25808925011501305,0,11.8721055052906,0,0.38713387517251957,0,0,0.12904462505750652,21.8085416347186,0.6452231252875327,0.12904462505750652,0,1.4194908756325717,0.12904462505750652,1.0323570004600522,0.7742677503450391,0.9033123754025456,0.12904462505750652,1.5485355006900783,3.6132495016101824,0.38713387517251957,0.25808925011501305,0.9033123754025456,1.5485355006900783,2.0647140009201044,20.389050759086032,1.4194908756325717,2.3228032510351175,10.323570004600523
