commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,6973.128328074382,76.72810385618456,0,3.6951211488814093,1.9562406082313344,0,211.38266572277473,0,0,0,0,0,0,0,0,0,0,20.8665664878009,23343.16709782177,204.20978349259317,0,0,0,0,772.4976801837958,0,149.00032632695329,48.362615036830206,143.24028453604993,33.79949050888583,36.95121148881409,0,0,0,0,0,0,14.128404392781858,0,0,0,0,0,0.21736006758125936,0,0,0,0.10868003379062968,0.43472013516251873,0,0.21736006758125936,0.10868003379062968,85.63986662701619,3.5864411150907793,111.17967456781416,0,14.237084426572489,0,0,0,0,0,62.05629929444955,4.673241452997076,206.81810430356828
113FF_Forestry_fishing_and_related_activities,5181.440449207996,1785.712355780928,0,18.62752103261496,0,0,0,2620.5012613166355,0.22996939546438222,0,0,0,0,0,0,0,8.968806423110907,39.554736019873744,1808.019387140973,0,7.8189594457889955,1296.7974210236514,11.49846977321911,4.369418513823263,88.07827846285839,400.14674810802506,0,0,186.73514911707835,0,0.45993879092876444,0,0,0,0,0,0,1.149846977321911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.57247128423803,3.219571536501351,0.45993879092876444,0,18.62752103261496,0,0,0,0,0,53.58286914320106,112.4550343820829,857.3259062912169
211_Oil_and_gas_extraction,0,0,8615.764316528746,0,0,10007.847489556418,0,0.41854575256394205,0,5.441094783331247,0,0,0,0,0,0,0,0,0,0,0,0,0,119349.1584351132,1376.5969801828055,0,7.115277793587015,0.41854575256394205,0,0.41854575256394205,11.719281071790377,0,0,0,0,0,2.5112745153836524,0,2.09272876281971,0.41854575256394205,0,0,0,0,0,0,0,0,0,0,0,0,3.3483660205115364,0.41854575256394205,0,0,0.41854575256394205,0.41854575256394205,0,0,0,0,4.18545752563942,0.41854575256394205,0
212_Mining_except_oil_and_gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,96.21679991028086,10.619863178300783,7.446496947946873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2770399089991509,0.016790297515100052,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,16.618960977802512,0.5773059057730591,14.462444078172828,10.17920671275981,0.4245991823105079,106.27643042147398,18.950531926279513,5.6203523342680395,11.989340068925658,22.146199456300703,14.924288802791274,7.329922726202453,3.0243380354046705,2.424684804246848,10.067470085835991,4.1417043046428494,2.0708521523214247,3.069032686174198,31.345848406361707,4.00017124387268,0.21229959115525396,19.304364578204936,4.1268060877196735,23.576428280925573,55.734229509600354,17.11060213626731,58.341417471156106,13.646766701628957,30.317871438662586,17.866686645118477,60.926258107327094,0.3985273026949504,0.3761799773101869,0.42832373654130185,6.693023952736691,0.5326112550035319,2.681679046171629,5.117537513110859,44.22535693644711,3.3744461330993,1.206755570777233,17.091979365113342,5.851274696577263,9.553481601986428,4.458291414260334,2.7226491427103623,6.31311942119571,0.06331742192349679,353.7060170815763,4.566303486953357,2.01870839309031,1.0838452811610335,15.907571119720872,32.92505940021834,12.58899330008348,2.3911638161697026,26.34377207440546,11.989340068925658,38.99608279641244,9.06184044352163,4.6184472461844726,2.8902540830960892,9.769505747372476,23.744033221311298,73.33647280433247
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,47.687917737789206,6.785632563479887,0,40.05408110387433,29.121673084934514,0,4063.368721867157,2354.520254630806,23.561224178749608,40.99653007102432,21.205101760874648,70.87216232967882,23.184244591889613,34.11665261082943,314.1182407510898,19.414448723289677,613.8170123047847,108.1931414288182,42.975672902039285,4.335265248889928,0.47122448357499214,543.4160744586809,0.3769795868599937,0,21.770571141164638,126.66514118495789,419.861014865318,9.424489671499844,70.30669294938883,13.665510023674772,113.4708556448581,0,190.18620157086684,0,12.628816159809789,0,0.09424489671499843,8.670530497779856,24.78640783604459,7.16261215033988,5.843183596329903,83.21824379934361,122.32987593606796,7.068367253624882,0.3769795868599937,0.659714277004989,0,7.916571324059868,477.82162634504203,32.32599957324446,1.0366938638649827,1.1309387605799812,62.767101212188955,0.2827346901449953,60.69371348445899,1.5079183474399749,2.5446122113049574,27.990734324354534,21.58208134773464,0.3769795868599937,76.52685613257873,0.659714277004989,13.75975492038977,47.40518304764421,83.8779580763486
327_Nonmetallic_mineral_products,10.48489899421603,28.71950594067869,387.02953243867,221.09460922585976,386.11780209134685,38.29267458757159,29787.59804256774,321.3849474314044,6130.930720574408,854.2913354417757,496.8930392911075,1107.296506823945,76.58534917514318,645.9609510784397,3062.9581018320655,184.62539533293446,139.49474314043937,364.23627375559164,2126.155169957546,62.45352879163462,0,166.3907883864718,0.9117303473231331,793.6612673447873,821.4690429381429,734.3987947687837,69.74737157021968,146.78858591902443,38.29267458757159,139.49474314043937,436.71883636778074,0,8.661438299569765,0,46.04238253981822,0,0,20.058067641108927,88.43784369034391,3.1910562156309656,0.9117303473231331,1274.1431603840786,467.2618030031057,33.734022850955924,30.998831808986523,4.1027865629540985,0,48.77757358178762,36.92507906658689,188.27231672222698,0.45586517366156654,35.101618371940624,1515.2958372510473,43.30719149784882,489.1433313388609,74.7618884804969,30.998831808986523,1090.8853605721288,802.7785708180187,96.18755164259053,139.0388779667778,4.1027865629540985,57.89487705501895,61.54179844431148,1013.844146223324
331_Primary_metals,73.43956673734884,0,3934.9101190135057,579.3565820390853,410.7175769385065,5.439967906470285,4339.281066727797,401.650963761056,860.42159054005,54965.43572697575,57076.14327468623,26808.161843085563,2403.5591533421207,12095.768640036678,45228.79983571169,9247.03877968174,3300.2471965919726,4888.7178252812955,4459.867021987889,137.8125202972472,0,593.8631631230061,28.10650085009647,60.74630828891818,58.026324335683036,1381.7518482434523,922.9812214644583,4.533306588725237,0,0,586.6098725810457,0,620.1563413376124,0,0,0,0,357.2245591915487,0,25.386516896861327,9.973274495195522,256.5851529218484,386.2377213593902,0,0,0.9066613177450474,0,1.8133226354900949,2007.348157487535,71.62624410185875,0,1.8133226354900949,1199.5129233766977,38.07977534529199,402.55762507880104,390.77102794811543,97.91942231646512,84.31950255028941,22.666532943626187,16.319903719410853,232.10529734273214,14.506581083920759,250.2385236976331,15.413242401665807,119.67929394234626
332_Fabricated_metal_products,317.0494994745866,30.492008185387977,899.2615452685139,176.0450196338698,151.11232785797245,92.14988109064764,13508.128090260494,397.0699629445274,437.3328908799292,684.8067031690725,5981.655992478292,3820.5980863890272,593.4991427465295,1203.170842320668,7076.504396880703,2157.3516951496044,465.29793706100327,885.4474863115978,2437.170621093966,95.85609203030806,19.373375366406727,878.8773851003816,270.04800619434764,118.09335766827056,1587.1006028427632,1124.1611636524528,491.9152701731099,78.6727504009734,27.122725512969417,16.172556827609093,280.32431834522424,20.88955256899508,78.16735800011061,302.2246557159449,209.23245395719263,26.280404844864776,91.81295282340578,143.36297771140977,121.29417620706819,221.6987998451413,4.5485316077650575,1843.8399424810575,314.85946573751454,30.997400586250762,25.94347657762292,0.5053924008627841,2.526962004313921,10.107848017255684,219.00337370720646,203.33620928046014,4.716995741385985,176.38194790111166,763.479453570046,155.32393119849567,399.2599966815995,375.16962557380674,65.19561971129916,48.68613461644821,160.54631934074442,5.727780543111553,307.1101155909518,6.738565344837122,72.43957745699906,152.6285050605608,508.42475526796085
333_Machinery,360.1156865019526,27.97015040791865,1005.302147027469,523.5662529482272,558.154340729448,171.5669047342867,4372.333869123569,55.69056733005231,19.978678862799036,112.13033511745958,529.4349898641744,3588.545323987384,36.71082241039323,210.52532851674482,3006.1668351367925,553.4094044995333,10.613673145861988,62.80797167492447,471.37195441916475,3.7460022867748193,0,98.14525991350025,217.392999375832,21.726813263293952,414.9321866317575,203.78252440055016,339.8872741533686,22.22628023486393,16.857010290486684,11.862340574786927,113.25413580349203,0.24973348578498794,17.106743776271674,2.996801829419855,31.091818980231,22.600880463541408,4.120602515452301,341.260808325186,73.29677807789396,16.35754331891671,4.620069487022277,240.86794703962087,77.16764710756128,1.1238006860324457,5.244403201484746,101.6415287144901,0,3.2465353152048433,11.98720731767942,85.78345236714335,4.120602515452301,150.08982495677776,293.9363127689308,60.81010378864456,340.0121408962611,388.7101706243337,256.6011566440751,80.53904916565861,65.80477350434433,24.8484818356063,14.734275661314289,6.243337144624698,17.106743776271674,9.73960594561453,79.66498196541116
334_Computer_and_electronic_products,1.7767994992697684,0.0362612142708116,0.7252242854162321,0.7977467139578552,9.681744210306698,5.3303984978093055,226.05240976423954,28.97271020237847,36.2612142708116,53.013895263926564,151.75318172334656,279.50143959941585,838.9394533694972,119.04556645107449,696.8317546421865,709.1605674942625,37.09522219904027,89.20258710619655,80.53615689547257,20.342541205925308,2.465762570415189,28.682620488211978,75.13323596912164,15.265971208011685,208.64702691424995,81.80529939495098,477.6689755894012,31.90986855831421,12.981514708950554,10.40696849572293,109.0737325266013,0.0725224285416232,2.3207177133319425,0.0725224285416232,7.46981013978719,0.18130607135405802,0.1087836428124348,5.076569997913625,11.386021281034843,130.2865428750261,16.825203421656582,710.3934487794701,181.30607135405802,20.197496348842062,40.3224702691425,1.4867097851032758,25.419111203838934,10.950886709785104,20.37880242019612,13.1265595660338,45.39904026705613,205.09342791571044,306.0446484456499,299.2638013770082,145.9513874400167,22.590736490715628,38.872021698310036,311.5563530148133,17.260337992906322,6.889630711454204,13.851783851450032,0.8340079282286669,5.547965783434175,10.515752138535365,3.4085541414562908
335_Electrical_equipment_appliances_and_components,228.9733882008053,25.477020381746957,11.086234810467294,6.289306286707408,44.13174241859096,2.7715587026168236,4046.5823042322017,188.89238542450045,11.832423691941054,123.97395273628331,207.0141154031489,1410.6167812203241,139.53732083559316,960.025295221812,744.5899052991736,255.51639269894332,7.888282461294037,110.2227576348383,78.88282461294037,4.477133288842562,0.3197952349173258,35.71046789910138,11.832423691941054,15.136974452753421,116.19226868662838,93.38020859585913,90.07565783504677,26.11661085158161,8.31467610785047,40.29419959958305,46.58350588629046,0.1065984116391086,20.68009185798707,2.3451650560603894,6.289306286707408,9.380660224241558,0.1065984116391086,6.289306286707408,19.8273045648742,0.3197952349173258,0,513.4845488655861,38.05563295516177,16.73595062734005,7.5684872263767105,0.7461888814737603,0,3.6243459957296924,136.65916372133722,23.238453737325674,0,136.97895895625456,465.40866521634814,13.00500621997125,217.7805549786989,86.23811501603886,52.126623291524105,2.5583618793386065,51.91342646824589,92.9538149493027,56.49715816872756,6.076109463429191,40.72059324613949,68.75597550722505,60.86769304593101
