commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,1153.1892299712358,124.31395294006695,0.16494553685103974,0.1099636912340265,0,2.3092375159145564,71.64134483896827,0.05498184561701325,0.05498184561701325,0.1099636912340265,0.1099636912340265,0.1099636912340265,0.27490922808506624,0.05498184561701325,0.27490922808506624,0.16494553685103974,0,1.9243645965954637,5711.294195312868,165.6053189984439,0.5498184561701325,0.7697458386381855,0.05498184561701325,0.16494553685103974,37.16772763710095,0.1099636912340265,82.85764134483897,8.082331305700947,0.05498184561701325,0.3298910737020795,0.05498184561701325,0.05498184561701325,0,0.38487291931909273,0.05498184561701325,0,0.1099636912340265,0,0.9346913754892252,0.05498184561701325,0.1099636912340265,0.05498184561701325,0.05498184561701325,0,12.590842646296034,0,0.05498184561701325,0,2.4741830527655964,0.219927382468053,0.27490922808506624,0.219927382468053,1.3745461404253312,0.27490922808506624,17.209317678125146,0,0.1099636912340265,1.3745461404253312,5.773093789786391,105.4001980478144,4.948366105531193,-32.549252605271846,0.3298910737020795,59.270429575140284,0
113FF_Forestry_fishing_and_related_activities,1382.990893270079,743.8736739218539,0.7346174935037071,13.810808877869693,2.0569289818103798,8.374639425942261,26.00545927003123,1627.1777481107113,4.554628459722984,6.317710444131881,6.17078694543114,8.227715927241519,15.42696736357785,4.848475457124467,7.052327937635589,13.810808877869693,3.9669344649200182,34.380098695973494,386.5557250816507,2.3507759792118628,23.65468329081937,499.6868190812216,3.9669344649200182,2.2038524805111215,22.92006579731566,104.90337807232937,24.68314778172456,69.64173838415144,0,1.4692349870074142,0.14692349870074142,0.14692349870074142,0,1.0284644909051899,0.14692349870074142,0,7.052327937635589,1.0284644909051899,6.317710444131881,2.3507759792118628,6.905404438934847,0.7346174935037071,2.791546475314087,0,0,2.791546475314087,2.3507759792118628,0.29384699740148285,16.602355353183782,0.14692349870074142,7.640021932438554,0.8815409922044486,16.602355353183782,11.606956397358573,87.56640522564189,5.730016449328915,3.08539347271557,4.1138579636207595,40.55088564140463,216.27139008749137,22.77314229861492,3.5261639688177944,0.8815409922044486,26.88700026223568,29.82547023625051
211_Oil_and_gas_extraction,0,0,1274.6693896730585,0,0,10903.472917532667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30712.59163940648,2462.892338833565,0,3.7404709837161807,0,0,0,0,0,0,342.46089895357034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571686757875332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.60065785906636
212_Mining_except_oil_and_gas,18.39335668186524,0.16229432366351682,0.2704905394391947,434.0832176920197,0.2704905394391947,501.3271657966035,297.21500473578715,0.10819621577567788,260.26599704839316,410.82103130024893,2.54261107072843,3.678671336373048,4.436044846802793,3.4081807969338533,18.555651005528755,4.2737505231392765,0.8114716183175841,3.029494041718981,15.526156963809775,3.1917883653824974,0.919667834093262,45.009625762682,0.21639243155135576,20.88186964470583,216.01374479614088,2.0016299918500406,0.865569726205423,1.1360602656446177,0,0.4327848631027115,0.2704905394391947,0,0,1.1901583735324568,0.10819621577567788,0,0.16229432366351682,0,1.893433776074363,0,0.16229432366351682,0.05409810788783894,0,0,29.375272583096546,0.10819621577567788,0,0,0.16229432366351682,0.21639243155135576,0.05409810788783894,0.48688297099055045,0.10819621577567788,0.16229432366351682,0.7032754025419062,0.32458864732703363,0,0.10819621577567788,0.32458864732703363,0.5950791867662284,0.7573735104297452,1.893433776074363,46.47027467565365,17.040903984669267,76.49472455340427
213_Support_activities_for_mining,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
22_Utilities,7.645820221287879,0.2815741157981372,5.1035308488412365,7.450884294966092,0.6443715342303524,0.3221857671151762,2.642464779028672,2.7101508645570704,8.363292727888902,17.032526562366165,7.323634454172703,5.006062885680343,6.021354168606319,2.2904971342810008,5.033137319891702,3.48989456984422,1.4295301263597735,2.287789690859865,12.722276635917757,4.943791686994216,2.019752792167407,11.357725151665246,3.189368350098131,6.070088150186765,20.59281466115992,7.491495946283131,12.565244917491873,33.73745247077488,0.6714459684417118,0.2111805868486029,0.14620194474134046,1.6704925908408716,0.12724984079338894,0.49546214606787603,0.6470789776514884,0.41694628685493396,1.532412976362939,0.4710951552776526,1.8897955079528823,0.38716440922243867,3.1216822645697326,0.8636744513423632,0.44402072106629326,1.6948595816310952,26.643950707398734,1.0207061697682474,0.7580841579180617,0.04061165131703902,4.3102499264484075,5.330956096216656,2.369012993493943,2.6397573356075363,1.7950349882131247,4.223611736972058,11.547246191144762,1.6461256000506483,0.3194783236940403,2.276959917175321,8.254994991043464,18.009913637396238,9.400243558183965,6.787560656787788,1.4322375697809093,54.9935907701131,17.433228188694283
23_Construction,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
321_Wood_products,36.004407443682666,1.513698811446118,3.027397622892236,5.243885168224052,0.2703033591868068,57.736797522301934,1286.265565026339,711.1140773486513,24.111059639463164,12.812379225454642,12.109590491568945,20.7052373137094,8.865950181327262,10.325588320936019,34.65289064774863,12.866439897292004,223.0002713291156,47.194966514016464,8.974071525001985,3.1355189665669587,0.9730920930725044,141.74708155756147,2.270548217169177,3.297700982079043,10.649952351960188,3.8383077004526562,85.63210419038039,12.542075866267835,0.21624268734944543,10.649952351960188,0.10812134367472272,0.8109100775604203,0.43248537469889087,7.136008682531699,9.028132196839346,0.3784247028615295,2.9192762792175135,1.4055774677713953,25.94912248193345,0.5946673902109749,2.865215607380152,0.5406067183736136,1.2974561240966727,0,239.86720094237234,0.5406067183736136,1.7840021706329248,0.05406067183736136,6.3791592768086405,0.21624268734944543,3.7301863567779336,24.381362998649973,2.0543055298197315,6.811644651507531,6.649462635995447,8.974071525001985,0.9730920930725044,1.7840021706329248,3.4058223257537654,4.649217778013077,8.109100775604205,1.4055774677713953,0,8.271282791116288,0
327_Nonmetallic_mineral_products,25.584357910497,1.4976209508583609,25.584357910497,28.329996320403996,49.54629312423077,100.21580196160532,2875.8066308857674,84.49078197759253,888.3388273508177,162.49187316813217,91.10527451055029,87.11161864159466,139.02914493801785,187.9514293327243,247.606663875249,58.78162232119067,39.93655868955629,57.408803116237166,525.9145572430945,30.576427746691536,1.7472244426680879,18.470658393919784,2.9952419017167218,61.15285549338307,125.80015987210231,107.70390671589712,39.5621534518417,49.7958966160405,0.24960349180972682,12.355372844581478,0.24960349180972682,0.6240087295243171,8.236915229720985,17.846649664395468,2.121629680382678,0.12480174590486341,2.2464314262875416,0.3744052377145902,37.93973075507848,0.49920698361945365,2.9952419017167218,1.1232157131437708,0.49920698361945365,0.12480174590486341,505.1974674228871,7.987311737911258,1.4976209508583609,0,53.165543755471816,3.120043647621585,6.864096024767488,9.734536180579346,34.32048012383744,68.8905637394846,86.6124116579752,1.2480174590486341,0.12480174590486341,3.2448453935264485,42.80699884536815,86.86201514978494,60.40404501795389,25.709159656401862,0.3744052377145902,68.39135675586515,64.27289914100466
331_Primary_metals,22.25965885408317,0.4542787521241463,479.7183622430985,243.0391323864183,216.69096476321778,83.13301163871877,1691.2797941581966,26.80244637532463,204.42543845586584,14531.468722947193,16628.419442752253,7996.668873641347,1634.9492288948027,3377.108243290904,8037.099682580397,2093.77076854019,859.0411202667607,1493.668536984193,9.085575042482926,2.2713937606207315,1.362836256372439,197.1569784218795,39.976530186924876,11.356968803103658,214.8738497547212,218.50807977171436,169.44597454230657,14.991198820096828,0,198.51981467825195,2.725672512744878,0.4542787521241463,0.4542787521241463,10.902690050979512,1.362836256372439,0,2.725672512744878,0.9085575042482926,35.88802141780756,0.4542787521241463,1.8171150084965852,0.4542787521241463,0.4542787521241463,0.4542787521241463,303.45820641892976,0.4542787521241463,0.4542787521241463,0,9.5398537946070725,1.8171150084965852,1.362836256372439,9.994132546731219,1.8171150084965852,3.179951264869024,10.902690050979512,15.899756324345121,0,1.362836256372439,4.0885087691173165,7.268460033986341,40.43080893904902,97.66993170669146,0,67.23325531437365,0
