industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,4A0_Other_retail,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFGD_Federal_general_government_defense,GFGN_Federal_general_government_nondefense,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,HS_Housing,ORE_Other_real_estate,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,804,0,1,0,101222,154,0,0,18,218,244,0,325,0,0,0,0,0,450,2,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
322_Paper_products,0,0,0,0,0,0,128,0,149,0,155,171852,281,0,159,673,145,1,6,0,676,0,0,0,0,100,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
323_Printing_and_related_support_activities,0,0,0,0,0,0,19,0,694,27,0,1005,64372,0,0,490,0,0,104,0,58,0,0,0,0,558,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16861,211,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
324_Petroleum_and_coal_products,0,0,13,169,0,0,352,0,0,0,0,1,0,414374,13837,1,194,0,0,0,0,3,0,0,0,0,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,3,0,0,182,7662,26,0,0,168,1,1560,702846,3188,22,94,114,227,837,118,0,1,0,514,10718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49243,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,136,0,638,0,136,1579,194,16,816,218242,187,30,462,586,135,89,250,329,220,708,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
327_Nonmetallic_mineral_products,0,0,4,620,1,0,1141,0,501,0,1,208,0,34,124,179,119052,0,208,3,0,275,0,8,111,1,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
331_Primary_metals,0,0,0,0,0,0,351,0,19,0,0,2,0,1854,199,0,5,197125,994,200,0,729,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632
332_Fabricated_metal_products,0,0,0,0,0,0,2173,0,2,0,218,2,157,10,136,1298,131,2987,318222,3635,504,236,1495,643,120,250,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,314,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,1066
333_Machinery,0,0,0,0,0,0,826,7,79,0,0,8,0,1,155,236,178,25,2188,327505,1117,1283,994,316,6,355,8232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8239,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
334_Computer_and_electronic_products,0,0,0,0,0,0,63,0,0,0,67,5,8,0,264,302,27,25,172,638,281123,741,17,4187,12,1115,3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52403,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,89,0,65,0,0,80,0,0,193,21,27,843,270,435,868,113026,266,76,2,117,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,685,0,88,0,0,0,0,0,10,274,4,24,685,1419,42,62,663706,629,42,112,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14365,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868
3364OT_Other_transportation_equipment,0,0,0,0,0,0,1160,0,25,0,0,0,0,0,10,35,0,0,324,1476,1246,129,73,282124,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20522,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88
337_Furniture_and_related_products,0,0,0,0,0,0,540,0,195,0,396,18,9,0,15,140,171,7,261,62,0,1,1,0,70410,246,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1398,0,69,4,42,123,300,27,306,798,57,72,295,155,472,61,45,283,231,134838,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12265,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42_Wholesale_trade,0,683,0,0,0,0,2966,3486,0,0,0,0,0,0,0,0,0,0,9,489,137,0,337,11,26,1573,1748264,0,0,0,0,0,0,0,0,630,1111,15,0,0,0,0,0,0,0,0,0,12214,0,921,15071,0,28,0,0,0,0,0,0,0,0,0,0,64253,0,0,0,0,0,0,0,0,0
44RT_Retail_trade,189,0,0,0,0,0,8732,11579,0,285,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2174,0,213916,203945,211697,0,0,0,29,0,0,3591,356,889185,0,803,73,0,5444,0,0,0,5582,0,5728,1450,0,2364,0,232,1856,0,0,0,0,544,0,43650,99285,0,0,0,0,0,0,0,0,0
48_Transportation,0,915,0,0,0,130,1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,8,0,206874,73420,48791,322238,67789,44175,221574,5706,14,0,0,0,0,0,0,86,0,696,0,2729,691,0,86,2013,0,58,0,0,0,0,200,0,77,1096,0,0,0,0,0,0,7,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,381,126909,0,0,0,0,0,0,0,0,0,8,0,219,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2059,0,0,0,0,0,1479,0,0,0,0,0,0,0,9,0,0,0,0,0,15858,0,0,0,0,0,0,0,0,0,0,0,2376,256393,146509,726350,206808,0,0,0,0,11363,0,269898,32373,0,1301,0,7767,0,0,0,0,0,77,0,0,2518,0,0,0,0,0,0,119,0,0
52_Finance_and_insurance,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782696,568974,1064093,155863,77562,380,4941,6742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,15789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,206,192,0,0,0,0,0,0,0,0,0,0,20,0,61,0,0,0,0,0,1955610,1192292,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,70,282,0,0,0,0,779,36,0,0,0,944,0,0,0,0,0,7,919,0,324168,0,65,150,0,0,0,2,0,0,0,0,0,0,0,0,1884,0,0,0,0,0,0,2582,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,942,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,0,0,488,0,0,0,0,0,0,0,0,5206,2490,0,173,16062,0,615,0,0,355,337629,1324165,378234,0,6650,0,1735,0,0,0,0,0,0,0,0,4185,0,0,0,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5120,12343,549245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,78,0,0,0,1989,0,0,0,0,0,2693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1083,0,0,0,0,0,0,67,0,499,0,12257,9563,0,846449,94402,166,13,0,0,49,0,0,0,0,0,0,0,0,0,0,0,297,0,575
61_Educational_services,0,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,0,0,99,0,82,0,28324,4312,0,0,0,278525,0,0,0,0,1581,0,25946,11939,16,0,0,0,0,0,0,70,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,11271,0,0,0,0,0,0,0,0,4559,0,6252,3603,0,0,0,0,1007319,829314,240589,195493,0,0,0,3082,0,0,0,0,0,0,0,110,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,3794,0,0,0,0,0,0,0,0,1580,0,8217,113,0,0,0,1237,0,0,0,807,156845,123218,452,18086,1477,0,0,0,0,0,0,994,0,0
721_Accommodation,0,0,0,0,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,404,459,0,0,0,0,0,0,0,0,817,0,0,253,0,0,0,0,0,1364,0,0,25,0,0,0,0,0,0,0,0,1537,32720,182851,44946,1816,0,0,0,0,0,0,1130,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,173,770553,0,0,0,0,0,0,0,0,0,165
81_Other_services_except_government,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,2004,0,151,0,0,0,0,0,0,0,0,3561,0,0,0,422,0,0,0,0,264,0,1324,710,0,0,0,29,0,0,0,316,0,0,0,3483,656336,0,0,0,0,0,0,1346,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,13571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,0,0,0,0,0,0,0,0,34,0,15,0,0,0,0,1584,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,1394,0,72811,0,0,0,0,0,771,0,0
GFG_Federal_general_government,0,161,0,0,0,82,290,0,0,0,0,0,13,0,11,0,0,1,0,2,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,283,40,0,13,0,0,0,126,0,0,38215,4527,0,0,0,220,0,3496,0,0,20,0,0,0,0,702,588899,376809,0,0,0,0,3223,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,133546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,0,0,161,370,0,16618,0,12960,0,0,0,0,0,0,19,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,153,31619,0,0,3135,0,0,0,98929,0,7371,24139,0,0
GSLG_State_and_local_general_government,524,3059,0,582,0,1122,19146,2003,0,1210,197,596,1552,0,99,0,0,0,0,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,503,1,0,2146,0,0,0,26169,0,0,51391,5078,0,8276,13672,92344,33131,201396,0,3383,3056,2619,9844,18208,1109,0,0,0,0,1697401,0,0,0,3914
