industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
111CA_Farms,42556,819,0,0,0,0,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
113FF_Forestry_fishing_and_related_activities,0,5847,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211_Oil_and_gas_extraction,0,0,11257,0,33,0,0,0,0,0,0,0,0,752,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,0,0,0,8094,15,0,564,0,0,0,0,0,0,4,211,0,74,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,0,0,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,0,0,29,0,0,24631,2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23_Construction,0,0,0,0,0,0,85354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,0,89330,0,0,0,0,0,0,189,6,0,0,0,0,0,0,0,0,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,40,0,21808,41,0,45,10,0,9,81,0,0,0,0,0,0,12,0,14,17,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,0,0,79,26188,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,19,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
321_Wood_products,0,0,0,0,0,0,11,0,0,0,9650,0,0,0,0,12,0,0,27,0,0,0,0,0,35,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322_Paper_products,0,0,0,0,0,0,23,0,43,0,29,20336,122,0,107,81,0,0,55,0,54,0,0,0,5,55,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
323_Printing_and_related_support_activities,0,0,0,0,0,0,2,0,1,3,0,113,6486,0,0,4,0,0,8,0,0,0,0,0,0,32,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
324_Petroleum_and_coal_products,0,0,0,0,0,0,47,0,0,0,0,0,0,19979,1762,0,36,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,131,78,0,0,0,51,0,38,38344,321,26,0,0,27,55,0,2,0,0,85,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,6,0,41,0,7,28,6,0,141,11741,26,0,75,69,5,4,0,0,25,77,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
327_Nonmetallic_mineral_products,0,0,0,0,0,0,29,0,25,0,0,12,0,14,25,35,13252,11,43,30,6,17,0,0,0,3,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,212,0,0,0,0,9,0,0,168,10,5,39787,1664,173,0,217,0,0,2,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
332_Fabricated_metal_products,0,0,0,0,0,0,95,0,6,0,12,0,202,0,81,75,32,708,37774,631,142,62,246,216,53,58,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
333_Machinery,0,0,0,0,0,0,61,0,0,0,0,2,0,0,42,29,72,131,662,36466,94,231,485,166,34,47,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
334_Computer_and_electronic_products,0,0,0,0,0,0,30,0,0,0,0,0,0,0,32,0,8,0,282,151,31414,249,91,149,25,61,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,28,0,2,1,0,0,0,0,9,11,9,164,173,763,262,17923,221,0,9,26,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,71,0,15,0,0,0,0,0,0,30,0,0,520,687,75,293,49381,162,39,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
3364OT_Other_transportation_equipment,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,409,383,382,109,168,27702,0,34,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
337_Furniture_and_related_products,0,0,0,0,0,0,5,0,14,0,30,0,0,0,1,9,18,0,57,12,12,0,39,0,7548,24,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,35,0,9,21,3,0,73,39,6,0,35,63,117,0,0,0,31,11267,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
42_Wholesale_trade,0,156,0,0,0,0,22,3667,0,0,0,0,0,0,0,0,0,0,59,0,0,0,683,0,0,66,61394,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,1076,0,54,0,0,17,0,0,0,0,0,0,0,0,0,2401,0,0,0,0,0,0
