industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,18,0,0,0,37568,0,0,0,0,73,0,0,101,0,0,0,0,0,123,26,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
322_Paper_products,0,0,0,0,0,0,29,0,121,0,75,79378,369,0,577,819,0,0,195,0,250,0,0,0,16,262,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
323_Printing_and_related_support_activities,0,0,0,0,0,0,5,0,8,23,0,315,32855,0,0,25,0,0,70,0,0,0,0,0,0,89,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11958,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
324_Petroleum_and_coal_products,0,0,0,0,0,0,642,0,0,0,0,12,0,173426,10671,0,90,186,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,144,312,0,0,0,101,0,751,168488,902,101,0,0,172,445,0,1,0,0,409,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,18,0,167,0,36,321,14,0,337,58862,45,0,338,350,26,137,0,0,28,158,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
327_Nonmetallic_mineral_products,0,0,0,0,0,0,51,0,27,0,0,178,0,65,172,132,44468,30,81,60,54,27,0,0,0,46,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
331_Primary_metals,0,0,0,0,0,0,797,0,0,0,0,2,0,0,564,27,42,101355,2810,332,0,553,0,0,3,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662
332_Fabricated_metal_products,0,0,0,0,0,0,766,0,12,0,91,0,142,0,75,324,81,2174,121504,1376,399,231,481,200,119,93,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432
333_Machinery,0,0,0,0,0,0,306,0,0,0,0,10,0,0,140,119,53,245,1541,112356,449,549,886,283,71,66,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
334_Computer_and_electronic_products,0,0,0,0,0,0,70,0,0,0,0,0,0,0,162,0,33,0,429,644,153909,913,82,433,27,420,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9463,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,9,0,1,1,0,0,0,3,24,90,96,304,450,556,598,53604,385,0,35,72,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,70,0,24,0,0,0,0,0,0,173,0,0,906,1210,307,1001,174665,248,153,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5914,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
3364OT_Other_transportation_equipment,0,0,0,0,0,0,100,0,9,0,0,0,0,0,0,0,0,0,572,1073,1407,384,808,82628,0,17,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12962,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
337_Furniture_and_related_products,0,0,0,0,0,0,67,0,41,0,127,0,0,0,1,61,83,0,103,29,49,0,126,0,27670,81,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,30,0,165,0,31,119,67,0,154,173,39,0,140,139,363,0,0,0,76,39639,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
42_Wholesale_trade,0,797,0,0,0,0,346,5924,0,0,0,0,0,0,0,0,0,0,320,0,0,0,222,0,0,338,262650,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,6222,0,274,773,0,76,0,0,0,0,0,0,0,0,0,10548,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,709,5540,0,900,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,390,0,319836,0,0,0,468,0,0,516,0,0,0,0,0,819,0,60,0,0,1474,0,481,261,0,460,0,49,0,0,0,0,156,0,8781,20645,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,851,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,44979,29883,15693,58426,13433,19769,35574,1040,0,0,0,0,0,0,0,0,0,182,0,92,84,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9072,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,317,0,0,0,0,0,0,0,0,33535,28149,123014,19331,0,0,0,0,0,840,0,47448,1839,0,0,0,533,0,0,0,0,0,0,0,591,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,95,150284,43515,132170,17497,0,11201,33,0,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,12927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47745,0,0,15,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,191,0,0,0,0,0,0,0,0,38,0,0,896,0,0,0,0,0,6,49776,135478,21194,0,64,0,34,0,0,0,0,0,0,0,161,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,920,71338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,48,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,246,0,64349,12861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787,331,0,0,0,33781,0,0,0,146,0,1629,1266,32,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,927,205,0,0,0,0,103070,134171,16613,0,0,0,493,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,444,0,0,0,0,109,0,0,0,17894,15625,67,3824,93,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,4348,23025,10416,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,381,157,130588,0,0,0,0,0,0,44
81_Other_services_except_government,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,61,0,0,0,0,0,0,0,0,0,0,683,124934,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1772,0,0,0,0,0,0,0,0,0,63,0,0,0,0,23,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542,3,25783,0,0,0,0,0
GFG_Federal_general_government,0,839,0,838,0,0,484,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,7,0,0,0,11213,958,0,0,0,125,0,328,0,0,0,0,0,0,0,280020,0,0,568,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,27198,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1058,0,20,19,0,3947,0,924,0,0,0,0,0,78,0,36,0,5133,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,491,0,0,11264,0,0,0
GSLG_State_and_local_general_government,0,582,0,81,0,199,3716,195,0,2,0,29,227,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,41,0,0,451,0,0,0,2054,0,0,0,8508,739,0,2078,2520,10782,4814,20778,517,147,1352,1868,3692,93,0,0,0,315373,0,751
