industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
111CA_Farms,91022,1428,0,0,0,0,0,3523,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
113FF_Forestry_fishing_and_related_activities,0,16898,0,0,0,0,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211_Oil_and_gas_extraction,0,0,33091,0,98,0,0,0,0,0,0,0,0,2697,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,0,0,0,26905,49,0,1025,0,0,0,0,0,0,31,759,0,146,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213_Support_activities_for_mining,0,0,0,0,9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,0,0,72,0,0,71144,1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
23_Construction,0,0,0,0,0,0,181424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311FT_Food_and_beverage_and_tobacco_products,0,0,0,0,0,0,0,182991,0,6,0,0,0,0,352,51,0,0,0,0,0,0,0,0,0,0,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313TT_Textile_mills_and_textile_product_mills,0,0,0,0,0,0,13,0,39266,90,0,97,21,4,924,128,0,0,0,0,0,0,24,0,38,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
315AL_Apparel_and_leather_and_allied_products,0,0,0,0,0,0,0,0,267,38405,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,49,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
321_Wood_products,0,0,0,0,0,0,8,0,0,0,26952,0,0,0,0,28,0,0,87,0,0,0,0,0,70,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
322_Paper_products,0,0,0,0,0,0,14,0,118,0,60,45367,231,0,276,355,0,0,165,0,226,0,0,0,2,153,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
323_Printing_and_related_support_activities,0,0,0,0,0,0,1,0,3,3,0,168,14984,0,0,10,0,0,55,0,0,0,0,0,0,30,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
324_Petroleum_and_coal_products,0,0,0,0,0,0,67,0,0,0,0,11,0,74155,4835,0,100,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,132,489,0,0,0,114,0,850,95288,621,95,0,0,221,287,0,10,0,0,217,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,4,0,126,0,12,80,19,0,437,30857,51,0,209,162,45,34,0,0,41,79,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
327_Nonmetallic_mineral_products,0,0,0,0,0,0,21,0,20,0,0,51,0,47,115,60,28202,9,80,51,31,43,0,0,0,20,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,148,0,0,0,0,20,0,0,465,63,87,83486,2710,270,0,493,0,0,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
332_Fabricated_metal_products,0,0,0,0,0,0,61,0,8,0,54,0,135,0,135,196,89,1383,75349,970,248,295,541,150,79,102,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
333_Machinery,0,0,0,0,0,0,36,0,0,0,0,12,0,0,179,86,46,297,1304,76830,348,652,1320,192,33,71,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
334_Computer_and_electronic_products,0,0,0,0,0,0,12,0,0,0,0,0,0,0,166,0,9,0,415,343,55126,498,164,289,33,182,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,10,0,17,1,0,0,0,0,51,48,34,318,411,521,416,32384,273,0,33,35,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,25,0,39,0,0,0,0,0,0,27,0,0,657,867,195,699,107104,183,91,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
3364OT_Other_transportation_equipment,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,333,729,504,130,406,45978,0,65,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
337_Furniture_and_related_products,0,0,0,0,0,0,6,0,34,0,81,0,0,0,7,44,53,0,66,30,34,0,42,0,14481,52,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,38,0,19,34,21,0,268,148,25,0,96,98,115,0,0,0,45,22473,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
42_Wholesale_trade,0,279,0,0,0,0,55,5240,0,0,0,0,0,0,0,0,0,0,83,0,0,0,1059,0,0,712,148308,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,2988,0,113,448,0,43,0,0,0,0,0,0,0,0,0,4752,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,316,1685,0,263,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,180,0,179480,0,0,0,18,0,0,286,0,0,0,0,0,454,0,0,0,0,639,0,221,98,0,390,0,0,0,0,0,0,63,0,4374,15149,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,265,1403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,21232,19515,9605,34224,9149,5799,19653,517,0,0,0,0,0,0,0,0,0,117,0,39,25,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,84,0,0,0,0,0,0,0,0,14830,13716,55086,6835,0,0,0,0,0,372,0,20411,723,0,0,0,216,0,0,0,0,0,0,0,262,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,25,64231,8249,58168,7738,33,4293,15,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19088,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,0,0,0,0,0,0,0,0,10,0,0,322,0,0,0,0,0,1,23131,50195,7493,0,50,0,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,456,35718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
