industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,103,0,0,0,56501,0,0,0,0,66,0,0,100,0,0,0,0,0,141,82,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
322_Paper_products,0,0,0,0,0,0,84,0,255,0,80,121299,295,0,507,1269,0,0,274,0,422,0,0,0,18,406,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
323_Printing_and_related_support_activities,0,0,0,0,0,0,63,0,4,31,0,346,52826,0,0,26,0,0,190,0,0,0,0,0,0,127,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20243,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
324_Petroleum_and_coal_products,0,0,0,0,0,0,432,0,0,0,0,12,0,135854,5800,0,105,2,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,874,540,0,0,0,180,0,1544,278939,1267,187,0,0,123,1156,0,2,0,0,312,5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6764,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,200,0,126,0,96,608,22,0,565,98855,81,0,413,569,78,268,0,0,45,324,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
327_Nonmetallic_mineral_products,0,0,0,0,0,0,559,1,57,0,0,150,0,97,213,143,60317,25,105,96,71,22,0,0,0,104,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
331_Primary_metals,0,0,0,0,0,0,1009,0,0,0,0,2,0,0,224,45,51,135471,3222,479,0,597,0,0,4,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
332_Fabricated_metal_products,0,0,0,0,0,0,1953,0,25,0,113,0,107,0,97,669,116,2697,157677,1608,411,338,749,285,148,130,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
333_Machinery,0,0,0,0,0,0,1721,0,0,0,0,25,0,0,136,242,84,241,1864,170090,287,682,1684,769,93,78,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3189,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
334_Computer_and_electronic_products,0,0,0,0,0,0,220,0,0,0,0,0,0,0,368,0,34,0,606,534,229553,1756,122,1019,22,312,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12545,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,53,0,7,1,0,0,0,13,129,94,121,259,285,521,1191,76941,492,0,23,65,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,626,0,92,0,0,0,0,0,0,81,0,0,810,1083,1042,738,261226,368,152,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8036,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478
3364OT_Other_transportation_equipment,0,0,0,0,0,0,591,0,13,0,0,0,0,0,0,0,0,0,473,854,2448,278,190,117965,0,59,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19491,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
337_Furniture_and_related_products,0,0,0,0,0,0,218,0,30,0,182,0,0,0,1,77,97,0,140,47,34,0,168,0,43021,72,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,581,0,97,0,55,215,100,1,249,333,68,0,184,81,429,0,0,0,100,60573,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3735,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
42_Wholesale_trade,0,1069,0,0,0,0,1210,6844,0,0,0,0,0,0,0,0,0,0,76,27,17,0,216,0,12,521,439090,0,0,0,0,0,0,31,552,23,0,0,0,0,0,0,0,0,0,9988,0,753,1628,0,125,0,2,0,0,0,0,0,0,0,17182,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,662,7935,0,427,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,604,0,495258,0,0,0,751,0,0,808,35,0,0,0,0,1281,0,137,0,0,2957,0,975,392,0,702,0,52,37,0,0,0,321,0,13774,39477,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,725,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,79601,33044,17313,97213,17224,18472,49649,1739,0,0,0,0,0,0,0,0,0,205,0,171,178,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,14327,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,944,0,0,0,0,0,0,0,0,55400,48515,177615,24979,0,0,0,0,0,1349,0,79000,3597,0,0,0,946,0,0,0,0,0,0,0,948,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,150,212724,77525,238921,34563,30,18921,56,665,4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,16262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,772207,0,0,7,97,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,85079,0,3,115,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1436,0,0,0,0,0,0,0,0,108,0,0,1798,0,0,0,0,0,16,101427,282608,37592,0,129,0,97,0,0,0,0,0,0,0,458,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,1283,111779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,106,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430,825,0,142783,25639,0,0,0,0,0,0,0,0,118,0,0,0,0,0,38
61_Educational_services,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8534,108,0,0,0,54483,0,0,0,245,0,2486,2313,53,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,1429,644,0,0,0,0,213188,223013,34637,0,0,0,910,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,772,43,0,0,0,200,0,0,9,25918,27873,96,4892,169,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0,1,51,0,0,0,0,0,0,0,0,8376,44551,16169,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,610,252,205765,0,0,0,0,0,0,70
81_Other_services_except_government,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,697,212,0,0,0,0,0,0,0,0,0,0,2243,222949,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,0,0,0,0,0,0,0,0,0,83,0,0,0,0,448,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,3,39972,0,0,0,0,0
GFG_Federal_general_government,0,1250,0,1163,0,3,801,0,0,0,0,0,4,1,262,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,232,0,0,2,0,0,0,34,0,0,0,16372,2381,0,0,0,174,0,403,0,0,0,0,0,0,0,382885,0,0,608,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,37447,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1181,0,68,601,0,5194,0,1596,0,0,0,0,0,73,0,45,0,8089,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,836,0,0,24284,0,0,0
GSLG_State_and_local_general_government,0,933,0,131,0,320,6942,300,0,16,0,46,346,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,65,0,0,693,0,0,0,3150,0,0,0,15214,1630,0,3306,4138,18323,8555,35564,892,236,2168,2995,5920,148,0,0,0,498544,0,1204
