industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,12,0,0,0,32143,0,0,0,0,69,0,0,95,0,0,0,0,0,112,14,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
322_Paper_products,0,0,0,0,0,0,20,0,105,0,80,75202,396,0,610,764,0,0,191,0,229,0,0,0,16,240,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
323_Printing_and_related_support_activities,0,0,0,0,0,0,5,0,9,23,0,310,30465,0,0,24,0,0,54,0,0,0,0,0,0,87,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11254,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
324_Petroleum_and_coal_products,0,0,0,0,0,0,593,0,0,0,0,16,0,189674,12461,0,85,252,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,105,269,0,0,0,90,0,689,152917,836,84,0,0,180,357,0,1,0,0,432,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,14,0,170,0,32,276,13,0,308,53580,38,0,330,333,21,129,0,0,26,143,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
327_Nonmetallic_mineral_products,0,0,0,0,0,0,23,0,24,0,0,183,0,55,162,134,41308,33,73,53,50,27,0,0,0,33,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
331_Primary_metals,0,0,0,0,0,0,714,0,0,0,0,2,0,0,638,24,38,98012,2803,312,0,566,0,0,2,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729
332_Fabricated_metal_products,0,0,0,0,0,0,348,0,10,0,90,0,160,0,76,287,78,2221,123066,1429,413,224,478,188,117,93,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
333_Machinery,0,0,0,0,0,0,159,0,0,0,0,7,0,0,170,107,55,291,1782,123470,565,623,929,210,80,76,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
334_Computer_and_electronic_products,0,0,0,0,0,0,72,0,0,0,0,0,0,0,147,0,33,0,394,659,141992,737,86,304,27,450,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8360,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,8,0,1,1,0,0,0,2,8,85,90,311,475,569,524,50343,375,0,37,70,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,43,0,17,0,0,0,0,0,0,154,0,0,770,1043,173,892,138450,176,130,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
3364OT_Other_transportation_equipment,0,0,0,0,0,0,63,0,8,0,0,0,0,0,0,0,0,0,588,1126,1288,389,914,78267,0,13,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11296,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
337_Furniture_and_related_products,0,0,0,0,0,0,34,0,40,0,116,0,0,0,1,57,80,0,92,28,50,0,119,0,24880,79,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,13,0,185,0,30,122,66,0,140,160,31,0,141,161,368,0,0,0,77,39603,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
42_Wholesale_trade,0,781,0,0,0,0,225,6211,0,0,0,0,0,0,0,0,0,0,380,0,0,0,247,0,0,367,261996,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,5805,0,223,806,0,76,0,0,0,0,0,0,0,0,0,10563,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,759,5357,0,1020,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,364,0,299715,0,0,0,449,0,0,484,0,0,0,0,0,768,0,44,0,0,1288,0,435,234,0,450,0,49,0,0,0,0,138,0,8391,18441,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,826,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,41086,30541,15379,51893,12958,19066,34335,922,0,0,0,0,0,0,0,0,0,185,0,80,70,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8270,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,191,0,0,0,0,0,0,0,0,30015,25279,111244,17499,0,0,0,0,0,736,0,40953,1663,0,0,0,465,0,0,0,0,0,0,0,517,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,67,113017,29478,113408,15613,0,7816,28,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42992,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,131,0,0,0,0,0,0,0,0,31,0,0,792,0,0,0,0,0,5,45301,119130,19637,0,61,0,28,0,0,0,0,0,0,0,132,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724,819,63527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,43,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1577,207,0,56228,11726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4428,290,0,0,0,30913,0,0,0,133,0,1487,1145,29,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,842,175,0,0,0,0,89606,119463,15057,0,0,0,438,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,387,0,0,0,0,98,0,0,0,16379,14029,70,3619,83,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,4007,20902,9791,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,350,144,120498,0,0,0,0,0,0,40
81_Other_services_except_government,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,53,0,0,0,0,0,0,0,0,0,0,466,111095,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,0,0,0,0,0,0,61,0,0,0,0,-106,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508,3,24654,0,0,0,0,0
GFG_Federal_general_government,0,853,0,879,0,0,467,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,5,0,0,0,10351,891,0,0,0,131,0,316,0,0,0,0,0,0,0,258386,0,0,562,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,24511,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1005,0,13,15,0,3595,0,811,0,0,0,0,0,74,0,33,0,4485,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,427,0,0,9387,0,0,0
GSLG_State_and_local_general_government,0,507,0,71,0,174,3145,172,0,0,0,25,200,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,36,0,0,400,0,0,0,1810,0,0,0,7737,600,0,1804,2187,9367,4465,19430,475,128,1179,1629,3219,81,0,0,0,296144,0,655
