industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
323_Printing_and_related_support_activities,0,0,0,0,0,0,1,0,2,3,0,123,11902,0,0,7,0,0,43,0,0,0,0,0,0,20,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5327,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
324_Petroleum_and_coal_products,0,0,0,0,0,0,32,0,0,0,0,5,0,53242,1749,0,79,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,126,310,0,0,0,104,0,351,76255,610,68,0,0,118,193,0,5,0,0,199,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,5,0,119,0,10,72,16,0,375,26567,50,0,199,142,21,17,0,0,46,84,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
327_Nonmetallic_mineral_products,0,0,0,0,0,0,22,0,17,0,0,38,0,40,63,51,24247,14,72,42,16,41,0,0,0,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,205,0,0,0,0,19,0,0,411,55,57,84011,3167,282,0,503,0,0,4,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
332_Fabricated_metal_products,0,0,0,0,0,0,80,0,3,0,40,0,94,0,92,169,67,1216,65515,887,221,216,555,140,104,91,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308
333_Machinery,0,0,0,0,0,0,48,0,0,0,0,10,0,0,115,69,66,287,1203,68011,238,820,1233,217,35,52,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
334_Computer_and_electronic_products,0,0,0,0,0,0,20,0,0,0,0,0,0,0,133,0,7,0,354,289,48522,433,129,203,29,154,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,18,0,8,0,0,0,0,0,31,49,36,313,465,602,399,30531,248,0,22,38,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,34,0,35,0,0,0,0,0,0,23,0,0,488,599,183,482,81004,142,59,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
3364OT_Other_transportation_equipment,0,0,0,0,0,0,34,0,6,0,0,0,0,0,0,0,0,0,266,580,399,113,344,40321,0,39,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
337_Furniture_and_related_products,0,0,0,0,0,0,5,0,31,0,73,0,0,0,4,48,46,0,48,23,19,0,46,0,13390,46,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,27,0,16,31,26,0,230,165,17,0,79,100,104,0,0,0,53,19448,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
42_Wholesale_trade,0,239,0,0,0,0,33,5297,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1125,0,0,506,114753,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,2328,0,92,365,0,34,0,0,0,0,0,0,0,0,0,3728,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,175,1506,0,231,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,130,0,148729,0,0,0,8,0,0,229,0,0,0,0,0,363,0,0,0,0,275,0,192,82,0,366,0,0,0,0,0,0,57,0,3799,12056,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,197,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,57,18097,18953,7078,29608,7835,4126,17026,440,0,0,0,0,0,0,0,0,0,113,0,32,22,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,64,0,0,0,0,0,0,0,0,12402,10326,43186,5239,0,0,0,0,0,292,0,16795,560,0,0,0,159,0,0,0,0,0,0,0,205,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,13,54374,5386,45445,5906,78,3377,12,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,7935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16612,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,64,0,0,0,0,0,0,0,0,7,0,0,248,0,0,0,0,0,1,20233,41806,5610,0,46,0,6,0,0,0,0,0,0,0,29,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,366,28627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,56,0,18474,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,105,0,0,0,14469,0,0,0,65,0,469,512,14,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,266,44,0,0,0,0,33044,38287,4808,0,0,0,144,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,173,0,0,0,0,47,0,0,0,7259,5679,127,1277,40,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,269,9938,3737,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,145,60,52225,0,0,0,0,0,0,17
81_Other_services_except_government,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,21,0,0,0,0,0,0,0,0,0,0,642,54221,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,29,0,0,0,0,19,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,11292,0,0,0,0,0
GFG_Federal_general_government,0,555,0,499,0,0,418,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,5990,314,0,0,0,74,0,140,0,0,0,0,0,0,0,123169,0,0,234,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,9327,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,709,0,0,475,0,1685,0,380,0,0,0,0,0,20,0,36,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,234,0,0,3637,0,0,0
GSLG_State_and_local_general_government,0,216,0,34,0,83,1671,82,0,0,0,12,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,147,0,0,0,882,0,0,0,3317,183,0,879,1001,3898,1359,5906,231,61,562,776,1534,38,0,0,0,142036,0,312
