industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,9,0,0,0,34522,0,0,0,0,42,0,0,112,0,0,0,0,0,90,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
322_Paper_products,0,0,0,0,0,0,13,0,133,0,64,54586,271,0,365,472,0,0,198,0,258,0,0,0,3,194,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
323_Printing_and_related_support_activities,0,0,0,0,0,0,2,0,4,6,0,227,20012,0,0,14,0,0,67,0,0,0,0,0,0,46,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6868,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
324_Petroleum_and_coal_products,0,0,0,0,0,0,138,0,0,0,0,15,0,93716,7332,0,104,25,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,134,578,0,0,0,119,0,1152,117313,672,112,0,0,282,360,0,12,0,0,263,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,6,0,156,0,19,128,23,0,524,41904,58,0,267,227,63,65,0,0,42,98,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
327_Nonmetallic_mineral_products,0,0,0,0,0,0,24,0,27,0,0,92,0,62,178,91,38320,11,99,66,49,48,0,0,0,33,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
331_Primary_metals,0,0,0,0,0,0,282,0,0,0,0,21,0,0,644,74,113,106649,3154,338,0,624,0,0,3,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615
332_Fabricated_metal_products,0,0,0,0,0,0,104,0,12,0,74,0,180,0,168,252,112,1794,98496,1218,323,369,591,181,81,120,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405
333_Machinery,0,0,0,0,0,0,54,0,0,0,0,14,0,0,242,112,42,345,1633,101022,500,641,1498,208,44,93,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
334_Computer_and_electronic_products,0,0,0,0,0,0,16,0,0,0,0,0,0,0,215,0,15,0,528,476,79480,658,208,399,41,263,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,7,0,22,1,0,0,0,1,65,62,48,378,468,580,521,42282,355,0,46,46,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,26,0,43,0,0,0,0,0,0,63,0,0,897,1224,225,1000,148233,237,135,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477
3364OT_Other_transportation_equipment,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,419,898,685,178,524,55774,0,76,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5599,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
337_Furniture_and_related_products,0,0,0,0,0,0,13,0,46,0,113,0,0,0,9,55,75,0,98,42,55,0,64,0,20632,73,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,2,0,68,0,24,51,26,0,292,151,32,0,120,113,165,0,0,0,48,28400,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
42_Wholesale_trade,0,380,0,0,0,0,93,5522,0,0,0,0,0,0,0,0,0,0,154,0,0,0,946,0,0,805,188333,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,3855,0,140,559,0,55,0,0,0,0,0,0,0,0,0,6301,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,461,2293,0,384,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,237,0,216447,0,0,0,79,0,0,351,0,0,0,0,0,557,0,6,0,0,943,0,267,127,0,420,0,6,0,0,0,0,77,0,5314,17678,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,598,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,27454,23992,12212,45970,10127,13479,26093,723,0,0,0,0,0,0,0,0,0,145,0,55,37,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,116,0,0,0,0,0,0,0,0,19478,16529,68015,9779,0,0,0,0,0,457,0,25871,984,0,0,0,300,0,0,0,0,0,0,0,321,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,33,82474,12335,81737,9512,0,5781,21,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,10987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24021,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,56,0,0,0,0,0,0,0,0,12,0,0,449,0,0,0,0,0,2,29267,67326,9141,0,58,0,11,0,0,0,0,0,0,0,52,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,582,45558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129,99,0,32610,9329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099,146,0,0,0,20142,0,0,0,88,0,880,864,19,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,525,79,0,0,0,0,54290,68588,8978,0,0,0,263,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,270,0,0,0,0,71,0,0,0,10572,8908,173,2438,60,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,1396,14003,6389,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,237,98,81969,0,0,0,0,0,0,27
81_Other_services_except_government,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,29,0,0,0,0,0,0,0,0,0,0,938,83845,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,44,0,0,0,0,6,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1853,0,16354,0,0,0,0,0
GFG_Federal_general_government,0,686,0,707,0,0,337,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,1,0,0,0,7546,489,0,0,0,105,0,222,0,0,0,0,0,0,0,164180,0,0,345,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,13733,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,836,0,2,566,0,2339,0,675,0,0,0,0,0,50,0,30,0,2551,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,309,0,0,5791,0,0,0
GSLG_State_and_local_general_government,0,339,0,47,0,116,1965,115,0,0,0,17,137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,272,0,0,0,1176,0,0,0,5114,286,0,1172,1471,5803,2351,10214,320,86,788,1089,2152,54,0,0,0,206590,0,437
