industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,27,0,0,0,41850,0,0,0,0,64,0,0,92,0,0,0,0,0,121,49,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
322_Paper_products,0,0,0,0,0,0,47,0,156,0,63,87735,300,0,489,934,0,0,203,0,293,0,0,0,16,309,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218
323_Printing_and_related_support_activities,0,0,0,0,0,0,6,0,6,24,0,336,39700,0,0,28,0,0,111,0,0,0,0,0,0,96,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14073,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
324_Petroleum_and_coal_products,0,0,0,0,0,0,735,0,0,0,0,7,0,159284,8447,0,107,86,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,236,389,0,0,0,119,0,839,192482,991,131,0,0,143,614,0,1,0,0,330,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5738,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,26,0,153,0,46,426,17,0,401,70590,62,0,349,385,37,152,0,0,34,192,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
327_Nonmetallic_mineral_products,0,0,0,0,0,0,120,0,33,0,0,158,0,85,189,121,50119,21,95,72,61,24,0,0,0,77,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
331_Primary_metals,0,0,0,0,0,0,916,0,0,0,0,1,0,0,364,32,47,100554,2606,347,0,482,0,0,3,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
332_Fabricated_metal_products,0,0,0,0,0,0,1308,0,19,0,103,0,121,0,84,453,98,2358,134213,1441,419,278,552,254,139,105,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455
333_Machinery,0,0,0,0,0,0,622,0,0,0,0,21,0,0,136,190,70,248,1657,134398,389,614,1150,544,81,71,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
334_Computer_and_electronic_products,0,0,0,0,0,0,63,0,0,0,0,0,0,0,207,0,34,0,532,621,189621,1411,71,792,29,348,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11681,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,10,0,3,0,0,0,0,7,64,102,110,294,398,538,794,62603,418,0,29,76,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,127,0,37,0,0,0,0,0,0,160,0,0,967,1244,612,933,217986,376,165,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7305,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380
3364OT_Other_transportation_equipment,0,0,0,0,0,0,196,0,10,0,0,0,0,0,0,0,0,0,543,959,1737,379,552,95119,0,29,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18005,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
337_Furniture_and_related_products,0,0,0,0,0,0,113,0,39,0,147,0,0,0,1,68,86,0,122,31,42,0,136,0,32976,81,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,72,0,135,0,37,122,73,1,196,213,59,0,150,104,381,0,0,0,80,42930,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
42_Wholesale_trade,0,1044,0,0,0,0,667,6706,0,0,0,0,0,0,0,0,0,0,248,0,0,0,216,0,0,349,330662,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,8870,0,456,884,0,96,0,0,0,0,0,0,0,0,0,13199,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,626,6342,0,681,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,476,0,388318,0,0,0,544,0,0,626,0,0,0,0,0,994,0,99,0,0,2006,0,649,340,0,514,0,52,0,0,0,0,207,0,10283,27174,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,823,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,54985,31242,16018,67702,15178,19373,38164,1208,0,0,0,0,0,0,0,0,0,192,0,116,110,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10596,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,613,0,0,0,0,0,0,0,0,37200,34052,144453,20869,0,0,0,0,0,1052,0,58434,2026,0,0,0,614,0,0,0,0,0,0,0,739,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,106,174747,50013,190119,23652,0,13192,46,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,14713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59318,0,0,23,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,367,0,0,0,0,0,0,0,0,60,0,0,1171,0,0,0,0,0,9,64670,179055,25699,0,70,0,54,0,0,0,0,0,0,0,255,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4047,1146,88765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,65,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773,352,0,85405,17440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5861,420,0,0,0,38983,0,0,0,173,0,1910,1511,37,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,1111,266,0,0,0,0,131685,154765,21069,0,0,0,589,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,555,0,0,0,0,133,0,0,0,20426,18706,53,4088,112,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,0,0,0,0,0,0,5607,30591,12882,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,435,180,147684,0,0,0,0,0,0,50
81_Other_services_except_government,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,82,0,0,0,0,0,0,0,0,0,0,1257,157797,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,6293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,70,0,0,0,0,344,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,3,30213,0,0,0,0,0
GFG_Federal_general_government,0,961,0,896,0,1,612,0,0,0,0,0,1,0,202,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,13,0,0,0,13273,1340,0,0,0,133,0,351,0,0,0,0,0,0,0,320380,0,0,569,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,32769,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1113,0,41,28,0,4638,0,1182,0,0,0,0,0,84,0,40,0,6624,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,641,0,0,15951,0,0,0
GSLG_State_and_local_general_government,0,680,0,95,0,233,4600,224,0,6,0,34,261,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,48,0,0,510,0,0,0,2354,0,0,0,10446,980,0,2451,2976,12706,5749,24454,627,172,1582,2185,4320,108,0,0,0,370260,0,878
