industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,215,0,11,0,81186,21,0,0,25,124,80,0,358,0,0,0,0,0,309,32,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
322_Paper_products,0,0,0,0,0,0,148,0,314,0,167,147142,577,0,473,1147,4,57,178,0,211,0,0,0,42,281,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
323_Printing_and_related_support_activities,0,0,0,0,0,0,81,0,61,41,0,383,67302,0,0,56,0,0,58,0,24,0,0,0,0,218,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25940,75,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
324_Petroleum_and_coal_products,0,0,0,145,0,0,95,0,31,0,0,33,0,160213,9143,37,121,64,0,36,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,65,0,0,699,1704,0,0,47,207,7,2754,355730,2581,108,73,175,394,1530,56,57,0,0,825,6970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12841,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,250,0,396,0,307,1375,208,0,1008,139342,133,212,707,1251,225,251,879,74,248,706,1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
327_Nonmetallic_mineral_products,0,0,0,556,3,0,653,0,58,0,201,208,0,94,173,263,77719,2,47,85,93,72,21,17,90,89,821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
331_Primary_metals,0,0,0,0,0,0,248,0,58,0,0,56,0,824,587,158,91,154501,2250,419,6,393,0,0,27,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615
332_Fabricated_metal_products,0,0,0,0,0,0,2801,0,6,3,358,74,111,7,155,1266,346,4543,208294,3258,630,248,2054,443,315,420,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,316,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,872
333_Machinery,0,0,0,0,0,0,1708,245,0,0,0,39,0,1,607,254,82,434,3503,232617,927,1552,2274,497,218,467,3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4176,759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,346
334_Computer_and_electronic_products,0,0,0,0,0,0,208,0,236,0,77,437,208,0,1080,608,299,120,401,1342,377719,1611,470,2244,431,1564,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21675,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,94,0,1,0,0,54,0,43,224,122,198,1417,1140,1256,2074,95698,894,153,25,222,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,882,0,45,0,0,0,0,0,75,216,42,172,843,1374,2587,430,376595,195,50,3,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11284,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636
3364OT_Other_transportation_equipment,0,0,0,0,0,0,550,0,135,0,0,0,0,0,22,136,0,1,589,2134,1221,218,227,118600,0,3,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12310,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
337_Furniture_and_related_products,0,0,0,0,0,0,348,0,49,0,591,104,0,0,28,139,88,3,160,95,9,18,123,0,53911,37,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,1013,0,191,445,94,172,192,26,737,497,129,123,414,333,246,27,14,69,314,92988,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
42_Wholesale_trade,0,453,0,0,0,0,2051,6063,0,0,0,0,0,0,0,0,0,0,7,276,41,0,163,13,22,1550,653901,0,0,0,0,0,0,34,767,76,0,0,0,0,0,0,0,0,0,9160,0,1168,4538,0,146,0,16,0,0,0,0,0,0,0,31446,0,0,0,0,0,0
44RT_Retail_trade,134,0,0,0,0,0,2217,6890,0,355,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,920,0,719563,0,0,0,251,0,0,1191,123,0,0,53,0,2283,0,52,0,38,5996,0,1445,370,0,1634,0,102,373,0,0,0,414,0,14421,65448,0,0,0,0,0,0
48_Transportation,0,104,0,0,0,2309,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,39,106041,37272,23889,148834,22870,21412,77963,2314,0,0,0,0,0,0,0,0,0,360,0,2255,1016,0,35,12,24,37,0,0,0,3,0,75,106,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,409,0,0,414,22497,0,0,0,0,0,0,0,0,0,0,0,51,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,1159,0,0,0,0,0,1253,0,0,0,0,0,0,0,77,0,0,0,0,0,2331,1014,0,0,0,0,0,0,0,0,110992,86116,308665,41015,0,0,0,0,21,1956,0,98289,4841,0,477,0,1301,0,0,0,0,9,0,0,2860,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,14,295578,188759,336191,49497,437,44849,85,1233,1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,22085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1166971,0,0,73,204,0,0,0,0,0,0,0,0,3,56,0,1324,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1574,0,0,0,60,16,0,0,0,0,0,0,0,0,3,6,0,323,136110,0,10,111,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,1046,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4425,3265,0,0,0,0,0,0,0,0,553,0,84,4409,0,5,0,0,0,27,145138,461191,71132,0,1771,0,291,0,0,0,0,0,0,0,2508,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5228,812,173614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,238,0,0,0,523,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,6,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,120,0,5703,938,0,265856,38394,0,2,0,8,0,0,0,0,22,0,0,0,0,0,1378
61_Educational_services,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,11056,210,0,0,0,87373,0,0,0,403,0,4085,4365,26,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,908,0,1793,886,0,0,0,0,367985,344298,53401,0,0,0,1495,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2178,0,2250,33,0,0,0,1910,0,0,30,49659,49417,302,9670,599,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,824,338,0,2,86,0,0,0,0,0,0,0,20,13086,72733,20014,346,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,784,424,284541,0,0,0,0,0,0,94
81_Other_services_except_government,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,388,0,1171,262,0,19,0,5,0,0,-5,0,0,0,984,333597,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,7812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,0,0,0,0,0,0,0,0,0,98,0,0,0,0,1028,0,748,0,0,0,290,0,0,0,0,0,0,0,0,0,0,1885,2,58713,0,0,0,0,0
GFG_Federal_general_government,0,356,0,70,0,42,354,0,0,0,0,0,10,0,63,0,0,1,0,3,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,219,20,0,9,0,0,0,87,0,0,0,18381,4558,0,0,0,180,0,1644,0,13,0,0,0,0,427,429360,0,0,1059,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,51965,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1186,0,82,471,0,7254,0,4565,0,0,0,0,0,75,0,27,0,10888,0,0,0,0,0,0,0,0,0,0,0,324,5359,0,0,1169,0,0,40622,0,0,0
GSLG_State_and_local_general_government,205,1552,0,146,0,565,8810,772,0,556,75,228,634,0,26,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,197,0,0,1009,0,0,0,9714,0,0,0,21686,3739,0,3871,7106,36247,12349,70891,1555,1189,1696,4170,8750,486,0,0,0,743529,0,2038
