industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,7,0,0,0,22258,0,0,0,0,24,0,0,69,0,0,0,0,0,62,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
322_Paper_products,0,0,0,0,0,0,16,0,100,0,57,39749,210,0,231,293,0,0,134,0,192,0,0,0,4,125,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
323_Printing_and_related_support_activities,0,0,0,0,0,0,1,0,3,3,0,139,12899,0,0,8,0,0,47,0,0,0,0,0,0,24,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5290,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
324_Petroleum_and_coal_products,0,0,0,0,0,0,47,0,0,0,0,7,0,62648,3071,0,89,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,124,377,0,0,0,105,0,555,81965,595,78,0,0,159,227,0,7,0,0,200,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,4,0,112,0,10,70,16,0,371,26235,46,0,187,139,30,23,0,0,40,75,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
327_Nonmetallic_mineral_products,0,0,0,0,0,0,21,0,17,0,0,42,0,41,84,53,24961,11,72,44,22,40,0,0,0,14,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,153,0,0,0,0,17,0,0,378,51,62,72352,2538,238,0,430,0,0,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
332_Fabricated_metal_products,0,0,0,0,0,0,68,0,5,0,45,0,109,0,108,176,75,1249,67655,894,226,244,529,140,89,92,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308
333_Machinery,0,0,0,0,0,0,42,0,0,0,0,11,0,0,143,76,56,288,1234,71213,285,732,1257,203,34,60,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
334_Computer_and_electronic_products,0,0,0,0,0,0,15,0,0,0,0,0,0,0,137,0,7,0,354,291,47723,429,135,225,28,154,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,13,0,11,1,0,0,0,0,37,44,32,283,393,504,365,28224,233,0,24,33,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,27,0,32,0,0,0,0,0,0,22,0,0,494,628,166,506,81096,140,64,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
3364OT_Other_transportation_equipment,0,0,0,0,0,0,29,0,5,0,0,0,0,0,0,0,0,0,306,669,461,124,384,44408,0,53,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
337_Furniture_and_related_products,0,0,0,0,0,0,5,0,29,0,69,0,0,0,5,42,45,0,51,24,24,0,40,0,12544,44,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,31,0,17,31,23,0,241,153,20,0,85,97,106,0,0,0,48,20333,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
42_Wholesale_trade,0,232,0,0,0,0,39,4762,0,0,0,0,0,0,0,0,0,0,52,0,0,0,989,0,0,543,122635,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,2379,0,94,365,0,35,0,0,0,0,0,0,0,0,0,3796,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,217,1434,0,222,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,138,0,147136,0,0,0,11,0,0,231,0,0,0,0,0,366,0,0,0,0,400,0,189,81,0,340,0,0,0,0,0,0,54,0,3671,12178,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,232,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,18517,18692,7732,31088,8411,4966,17651,466,0,0,0,0,0,0,0,0,0,112,0,34,23,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4416,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,72,0,0,0,0,0,0,0,0,13489,11518,49074,5863,0,0,0,0,0,333,0,18528,635,0,0,0,185,0,0,0,0,0,0,0,234,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,19,65590,7294,49974,6719,57,4231,13,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17663,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,60,0,0,0,0,0,0,0,0,9,0,0,281,0,0,0,0,0,1,21022,45422,6858,0,48,0,8,0,0,0,0,0,0,0,37,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,403,31553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,59,0,19937,6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,111,0,0,0,15878,0,0,0,70,0,563,605,15,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,327,51,0,0,0,0,38318,45040,5546,0,0,0,170,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,195,0,0,0,0,54,0,0,0,7951,6484,145,1568,46,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,453,10640,4249,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,166,69,58864,0,0,0,0,0,0,19
81_Other_services_except_government,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,22,0,0,0,0,0,0,0,0,0,0,735,60155,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,30,0,0,0,0,18,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,11245,0,0,0,0,0
GFG_Federal_general_government,0,466,0,439,0,0,307,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,6186,276,0,0,0,65,0,162,0,0,0,0,0,0,0,133876,0,0,261,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,10247,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,752,0,0,541,0,1846,0,467,0,0,0,0,0,28,0,35,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,255,0,0,4154,0,0,0
GSLG_State_and_local_general_government,0,237,0,36,0,88,1672,87,0,0,0,13,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,171,0,0,0,918,0,0,0,3680,194,0,915,1077,4183,1592,6914,257,65,595,822,1626,41,0,0,0,162848,0,331
