industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
323_Printing_and_related_support_activities,0,0,0,0,0,0,1,0,3,4,0,208,17803,0,0,12,0,0,66,0,0,0,0,0,0,38,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6011,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
324_Petroleum_and_coal_products,0,0,0,0,0,0,92,0,0,0,0,16,0,87657,7135,0,112,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,136,615,0,0,0,121,0,1200,108435,627,114,0,0,292,352,0,13,0,0,228,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,4,0,148,0,16,97,24,0,543,38260,59,0,246,200,69,51,0,0,43,86,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
327_Nonmetallic_mineral_products,0,0,0,0,0,0,21,0,24,0,0,62,0,55,157,70,32595,6,91,60,42,46,0,0,0,28,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331_Primary_metals,0,0,0,0,0,0,133,0,0,0,0,23,0,0,547,75,113,92324,2753,292,0,542,0,0,2,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493
332_Fabricated_metal_products,0,0,0,0,0,0,52,0,11,0,66,0,170,0,171,226,110,1578,86468,1085,282,366,565,165,69,115,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366
333_Machinery,0,0,0,0,0,0,30,0,0,0,0,14,0,0,233,102,36,323,1456,87621,442,585,1462,189,33,87,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
334_Computer_and_electronic_products,0,0,0,0,0,0,9,0,0,0,0,0,0,0,212,0,12,0,514,428,67496,612,211,388,41,226,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,7,0,25,1,0,0,0,0,71,54,37,364,434,542,484,37881,326,0,44,38,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,18,0,43,0,0,0,0,0,0,31,0,0,798,1091,205,882,128922,218,117,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474
3364OT_Other_transportation_equipment,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,374,819,568,140,443,49385,0,81,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
337_Furniture_and_related_products,0,0,0,0,0,0,8,0,43,0,100,0,0,0,10,49,67,0,89,40,50,0,48,0,17742,65,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,0,0,47,0,23,38,19,0,310,146,31,0,114,103,128,0,0,0,43,25902,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
42_Wholesale_trade,0,309,0,0,0,0,71,5286,0,0,0,0,0,0,0,0,0,0,115,0,0,0,1034,0,0,855,172362,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,3460,0,127,508,0,50,0,0,0,0,0,0,0,0,0,5486,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,411,1819,0,287,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,215,0,201242,0,0,0,25,0,0,327,0,0,0,0,0,518,0,0,0,0,879,0,242,110,0,410,0,0,0,0,0,0,68,0,4793,17304,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,346,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,24280,22345,11027,39158,9832,7736,22854,597,0,0,0,0,0,0,0,0,0,135,0,46,27,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,97,0,0,0,0,0,0,0,0,16657,15258,60364,8174,0,0,0,0,0,407,0,22453,827,0,0,0,256,0,0,0,0,0,0,0,286,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,26,68109,10387,70288,9021,0,4755,18,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20796,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,45,0,0,0,0,0,0,0,0,10,0,0,382,0,0,0,0,0,2,25535,57257,7927,0,55,0,9,0,0,0,0,0,0,0,43,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,514,40204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,80,0,27612,8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,121,0,0,0,18394,0,0,0,80,0,773,808,17,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,456,65,0,0,0,0,49217,59557,7599,0,0,0,230,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,250,0,0,0,0,67,0,0,0,9551,8181,185,2268,57,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,983,12479,5659,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,209,86,72148,0,0,0,0,0,0,24
81_Other_services_except_government,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,24,0,0,0,0,0,0,0,0,0,0,987,76415,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,40,0,0,0,0,21,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1805,0,14329,0,0,0,0,0
GFG_Federal_general_government,0,567,0,585,0,0,271,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,6893,363,0,0,0,87,0,211,0,0,0,0,0,0,0,151137,0,0,317,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,11381,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,777,0,0,642,0,2039,0,628,0,0,0,0,0,44,0,28,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,278,0,0,4964,0,0,0
GSLG_State_and_local_general_government,0,311,0,44,0,107,1770,105,0,0,0,15,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,250,0,0,0,1071,0,0,0,4530,235,0,1067,1352,5216,1989,8632,291,79,723,998,1974,49,0,0,0,190033,0,401
