commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
322_Paper_products,501,0,103,165,47,31,3657,556,1452,918,2286,1621,183,974,3119,437,1062,1872,29836,417,82,31343,4769,390,5919,4667,6128,118,2060,482,2291,15,112,3,221,1194,7,3542,404,1366,182,1005,356,989,905,186,5,6,1197,654,538,402,4467,1397,3683,297,316,1064,1760,978,1027,90,148,1006,3045
323_Printing_and_related_support_activities,14,0,5,1,0,3,37,2,0,0,0,3,0,0,3,0,0,0,100,0,5,0,1253,2,163,0,6681,94,168,98,5496,6,8,0,527,32,1,276,7,5022,1120,340,5265,691,1244,2472,0,0,123,285,826,242,7183,1336,2679,15,855,1355,1877,134,1190,440,168,228,438
324_Petroleum_and_coal_products,4603,152,3728,1507,1125,11975,38197,446,310,861,364,562,40,1197,342,58,197,480,2713,43,14,587,583,9588,4604,669,2347,459,343,71,1187,6962,3211,1214,12993,603,39,9436,95,156,98,616,292,3396,3714,33,251,186,3837,1030,40,571,1588,772,4135,1023,475,811,2988,616,532,71,507,287,1591
325_Chemical_products,25796,1069,6317,2135,925,2044,13690,1635,3891,723,6530,2848,913,1694,7841,926,1391,4452,9442,7648,257,9750,4798,10384,172398,52999,2554,209,174,31,2244,1,205,3,199,4,0,55,679,402,363,697,1155,45,118,11,0,258,12504,348,77,117,24714,1537,9322,974,1057,39327,13771,3281,695,351,486,60,1073
326_Plastics_and_rubber_products,1960,73,79,643,524,15,32554,554,1239,452,2289,5173,441,1379,24441,2138,3141,4182,21684,319,193,2792,695,515,9091,19471,17802,1300,2112,384,6168,9,6,0,483,14,18,2735,487,360,202,5072,764,67,156,246,0,176,438,1356,38,661,6375,165,2004,368,999,8237,3743,1640,853,29,171,79,5960
42_Wholesale_trade,42752,1874,7805,3462,2432,6920,91978,10119,5793,23427,16959,25682,3886,9372,61488,8274,4900,8425,67827,2421,1308,12553,3128,13023,46393,15055,57627,3500,2381,7393,29398,1439,2855,858,9621,565,102,5678,2327,5163,453,15058,3383,2286,3019,661,374,706,6327,12942,848,2778,21153,5354,10620,2758,4221,25951,13542,4619,3790,381,1714,2366,16042
441_Motor_vehicle_and_parts_dealers,8,1,204,138,92,18,2271,142,256,125,335,2554,28,1,2366,944,110,194,1053,23,1,363,92,1,522,180,217,2418,572,107,2293,0,14,0,1178,4,0,10,99,77,55,55,2,20,7,30,0,28,431,456,0,18,942,0,1681,59,0,0,0,0,0,4,17,20,76
445_Food_and_beverage_stores,91,0,1,0,0,126,412,0,21,0,1,3,0,1,10,0,4,0,10,0,0,2,44,2,95,2,37,14,74,18,96,0,11,1,511,20,0,40,0,3,1,0,15,9,10,1,0,47,105,8,2,2,30,0,345,1,15,12,16,2,3,9,23,63,2684
452_General_merchandise_stores,135,0,22,10,6,181,2394,11,51,9,35,195,3,9,222,60,53,16,173,4,0,39,254,15,353,26,219,237,109,23,369,0,17,1,781,27,1,57,7,24,11,6,81,51,57,8,0,480,421,55,27,15,276,0,738,9,98,81,50,8,24,7,15,200,1180
4A0_Other_retail,1443,5,132,99,19,2174,96034,98,68,32,208,845,20,93,1131,192,486,82,1278,33,2,234,1306,237,2835,155,1178,2342,709,826,3218,2,183,416,9322,297,3,1003,27,144,51,29,424,271,303,35,0,4791,2126,184,237,77,1672,0,1766,40,326,591,295,75,166,122,196,1131,12670
481_Air_transportation,185,1,16,18,102,446,293,75,174,93,275,196,17,30,216,98,68,109,611,25,11,103,126,129,253,257,2514,53,29,41,240,80,13,105,716,5,5,514,31,329,311,972,1496,1300,2252,322,170,33,5336,639,947,1366,3884,206,4433,343,378,1692,214,243,303,54,119,58,499
482_Rail_transportation,2266,39,538,393,119,2760,2685,876,1717,2210,914,429,39,285,1313,227,296,252,6228,69,8,2154,151,1660,4230,1837,313,32,153,47,107,63,345,12,3502,15,12,405,45,36,12,170,59,77,85,88,3,69,328,71,35,26,628,41,415,56,56,451,209,98,97,8,42,64,460
483_Water_transportation,542,12,369,148,42,415,1170,6,263,358,117,50,9,72,75,19,13,39,825,30,0,115,1,85,556,154,30,9,19,5,19,8,12,2,18,1,9,13,0,1,1,35,9,5,4,1,0,13,65,7,0,4,376,35,104,20,110,157,113,14,11,3,7,4,40
484_Truck_transportation,8307,467,1491,1233,416,4856,29462,2700,3912,6579,4326,3775,685,1500,9028,1587,1384,1417,35129,964,219,3630,705,7786,6837,3169,5667,1331,1593,1887,5752,759,497,130,4858,116,40,3325,291,761,235,1632,1434,251,308,205,20,264,1210,444,249,413,5148,512,2121,514,647,2013,1520,638,773,168,516,320,2403
485_Transit_and_ground_passenger_transportation,0,2,1,4,38,775,411,28,56,31,102,67,4,7,47,26,25,50,157,6,3,35,48,47,64,82,399,31,4,9,83,1,394,0,0,0,2,96,4,147,118,911,916,782,1027,900,71,257,2705,462,675,757,4058,102,2664,136,278,1350,1315,632,112,1208,39,33,271
486_Pipeline_transportation,159,4,8263,36,18,10561,458,5,6,6,5,10,0,4,3,1,2,4,24,2,0,15,15,13474,260,11,57,9,7,1,25,183,83,32,340,16,1,247,2,4,2,8,7,89,98,1,7,6,69,24,1,15,28,20,90,23,11,11,76,9,9,2,12,6,37
487OS_Other_transportation_and_support_activities,0,86,38,1463,4,8478,0,795,1190,104,132,15,0,2,7,0,263,229,765,71,0,553,385,1494,199,612,42505,1791,921,522,15994,10352,1716,2733,51989,258,900,32164,1645,1936,1745,381,6880,303,3692,501,0,0,0,2813,1369,660,20469,581,3914,2043,486,2079,3085,460,1206,439,510,53,416
493_Warehousing_and_storage,420,0,8,285,0,461,0,3559,2189,114,1719,580,1258,71,216,100,127,593,4727,1502,436,3597,1837,3620,3184,6581,21401,6427,9143,9691,29372,9,2,517,13633,68,54,1754,10727,635,383,1017,1392,0,0,81,0,1,105,502,289,150,1368,5,2736,119,79,665,901,156,254,117,80,366,1205
511_Publishing_industries_except_internet_includes_software,49,1,24,0,1,181,660,1,1,3,31,25,4,1,9,29,5,23,7,0,0,5,41,3,21,10,1571,170,73,97,690,3,63,0,60,4,0,391,104,12183,83,1080,2511,266,1009,219,28,56,401,302,1450,1235,5176,2245,2430,12,739,1301,1162,109,651,18,50,38,66
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,239,232,0,240,2,0,0,5,0,212,20,0,37,18355,44512,15,12,29,0,0,0,141,271,13,23,2812,180,75,0,2862,40,14,1424,1237,91,64,1097,2023
513_Broadcasting_and_telecommunications,463,14,802,154,300,1364,7268,146,266,141,628,479,67,99,289,131,111,324,866,54,27,212,300,348,483,452,14222,1430,722,524,10442,172,123,86,5461,460,999,4286,520,2800,717,111651,10969,6720,6915,8263,754,3064,18708,2019,6316,4799,17622,5534,16229,802,2391,6130,3828,1007,1262,279,873,710,4248
514_Data_processing_internet_publishing_and_other_information_services,0,0,55,5,6,1870,1316,677,688,725,2146,1134,287,224,663,432,457,720,1443,186,87,757,367,727,583,1233,3990,1811,1283,823,6310,75,1,0,282,34,76,1292,152,1961,281,6123,19837,6386,4054,2756,976,57,1167,6512,4888,3590,21362,7099,26332,991,4581,1957,4115,379,1403,347,573,248,3007
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1494,47,1994,500,764,8979,9358,241,902,592,1221,1098,632,296,1026,494,393,688,3426,171,120,311,322,594,1570,1229,19869,1812,3309,2893,15829,1089,5702,510,7940,5069,393,2658,900,1919,2290,5755,3200,29109,47198,15423,3078,123729,82558,26872,5514,4016,26384,15539,12855,384,2467,9943,2126,2622,1628,373,1277,661,2384
523_Securities_commodity_contracts_and_investments,282,24,3267,1283,3492,770,2906,37,80,826,1535,1292,38,231,1056,458,399,736,247,12,6,32,48,98,47,114,2096,140,282,437,921,2638,856,7122,1645,801,275,3786,51,428,756,780,267,25956,62446,10726,100083,106,8527,1467,1510,608,4483,10647,2838,77,372,1810,10171,597,2365,304,101,1518,3021
524_Insurance_carriers_and_related_activities,2531,579,9378,1091,1903,1035,1331,156,935,399,649,1002,150,603,1104,1695,320,480,2896,273,199,255,84,399,1657,511,25243,1887,1369,1042,6794,179,38,379,10005,1750,456,2749,1909,539,2408,2431,1523,6526,17880,465634,8121,19376,56380,5526,5635,1619,12551,220,11582,1443,2257,5993,88715,1572,5925,1344,1421,622,3222
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9649,14133,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,27325,67,1633,91,119,6393,33098,591,843,356,4486,1366,2375,399,1143,2351,1048,1259,4392,544,111,1383,1857,138,3060,2628,105319,14968,28036,17541,124908,22,304,303,5850,475,252,2811,21842,2932,4283,13698,15689,33710,22404,42703,1204,15054,123020,7119,20742,4366,50920,46206,16957,1331,37390,42954,43943,24225,19110,6957,9485,4970,83403
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,4968,95,5056,1141,1869,1046,26561,203,808,565,1876,1373,210,412,1490,859,160,1013,3863,102,103,790,492,1616,4144,894,28344,981,1880,2182,11707,5529,2959,218,10620,915,96,1233,1137,2380,2349,12148,11024,5637,7497,5533,32,156,2481,5559,3091,2987,18349,22256,7393,1225,2368,4013,3970,369,464,1001,900,930,7304
5411_Legal_services,301,36,2493,387,625,3926,6482,683,523,629,3314,1317,2725,159,1802,2237,287,1419,1171,201,103,862,578,1372,3333,1491,9783,355,281,586,3804,120,528,142,522,74,418,1095,227,2751,1287,5501,5097,2797,7985,35190,1198,3622,22337,737,2878,5156,15434,8700,8993,475,365,4836,13687,1158,894,743,1318,1096,2903
5415_Computer_systems_design_and_related_services,377,23,5812,188,18,1761,5067,142,223,162,1110,1644,122,67,369,450,127,332,888,68,28,203,367,867,562,406,11977,1807,715,807,4894,66,1202,4,1572,75,23,489,321,5299,943,8604,15051,6433,9381,6474,552,553,2771,837,6087,7424,22264,20495,14408,337,1822,5886,10301,1312,1388,156,784,269,1730
5412OP_Miscellaneous_professional_scientific_and_technical_services,1603,321,5683,2053,3546,13602,91661,2701,2971,3390,9585,5346,6260,1585,6191,4223,2330,5631,16338,1214,648,3178,2136,4590,11377,6693,106380,16391,10178,9353,94693,467,2356,981,7806,646,4951,4694,1702,14147,13773,69220,51407,40819,43726,41127,3181,1827,109574,10244,10543,28973,161550,65066,53627,3372,5851,30853,44564,8181,6461,3240,3917,4912,32593
55_Management_of_companies_and_enterprises,0,0,15693,3368,784,22,12469,941,2323,1250,9669,16802,11574,1502,16640,4857,625,4199,30019,1168,1017,2896,945,9839,19926,3374,87941,1293,6505,21979,22868,293,66,863,13615,424,34,7666,812,8286,1532,5255,3629,4151,19358,5426,549,26,4322,7584,10212,8328,35738,120,68461,4823,1923,30322,11384,4732,3193,1444,1618,10553,59860
561_Administrative_and_support_services,775,36,1265,596,879,21125,13220,633,1455,1917,6762,1918,1816,442,2997,2556,328,1343,4451,349,444,1495,2823,3011,4709,2197,67776,4384,4296,3576,38922,3684,1536,3891,16041,2393,2931,11926,4625,8094,2834,28143,36313,20922,14924,13501,360,11689,144576,17627,10596,26579,68375,9287,84043,3831,3980,30747,55663,10339,4522,2423,1933,3514,12265
562_Waste_management_and_remediation_services,249,6,1200,224,177,812,3273,84,231,227,314,167,29,49,180,103,80,105,1419,73,11,252,83,617,1564,312,2465,709,535,261,1877,12,77,41,1328,47,53,786,797,132,48,351,128,485,136,2810,451,19,17009,485,188,172,2339,741,2905,11913,814,2135,2822,919,816,67,673,480,2366
61_Educational_services,17,2,0,0,0,205,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,19,0,2,1608,36,1010,0,5650,97,34,0,0,0,25,64,0,0,0,77,287,24,22,0,0,0,0,0,0,67,105,0,1427,0,5153,1,25,0,0,2279,322,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,98,0,0,20954,16692,118,9,79,2,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3777,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,76,0,1,0,14,113,146,21,34,29,66,46,2,4,32,18,12,29,137,6,3,32,36,67,37,90,1606,437,500,40,713,30,134,0,150,7,0,312,40,179,9518,10964,522,863,835,558,146,0,6971,337,801,552,6587,2274,2311,104,1694,816,725,211,251,14806,538,171,913
713_Amusements_gambling_and_recreation_industries,27,0,0,1,11,50,126,7,14,8,26,16,1,1,11,7,6,12,40,1,0,9,13,13,16,22,305,4,51,1,447,0,1,0,0,0,0,8,2,40,32,129,227,212,268,114,19,29,715,68,202,219,678,663,796,38,72,379,17,44,58,72,10,111,297
721_Accommodation,2,0,3,10,86,625,249,60,117,67,220,145,8,16,100,57,54,103,337,14,7,74,149,106,140,210,1008,10,49,20,194,0,11,0,0,0,9,729,109,360,338,1180,2009,1947,2469,1021,177,1623,6538,795,1443,1954,5140,511,5449,439,374,2281,164,238,277,55,78,112,736
722_Food_services_and_drinking_places,361,15,18,28,209,1326,343,112,190,130,338,245,16,38,168,88,80,161,655,33,15,139,165,287,214,305,3244,520,790,579,3224,6906,4,9,1605,66,78,2710,170,431,656,1482,2457,3849,3318,6082,543,5200,25855,1605,3353,3207,16890,2506,13269,515,1148,16993,10122,8443,1707,298,1178,2295,2518
81_Other_services_except_government,526,255,174,132,401,565,11529,481,1067,1079,2020,995,231,228,1417,288,220,501,3503,199,36,1741,609,1686,3626,1578,29931,1979,4189,2253,13434,154,158,9,9245,812,257,2930,1518,519,178,3562,3693,4504,3419,14511,830,77,6549,5587,1278,845,10249,8422,11739,2017,1326,5547,15482,1652,944,529,745,1238,12326
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
