commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
332_Fabricated_metal_products,1486,182,6056,1180,1401,446,60404,2248,2834,5625,38132,29134,5828,7886,38234,12838,2962,5663,14981,719,112,5644,1427,746,11156,7258,2367,328,139,98,1370,190,366,1403,835,103,974,961,556,1243,18,9426,1541,152,125,5,21,30,1192,1533,29,1323,4096,661,2299,2377,394,304,573,22,1369,27,697,672,2339
333_Machinery,2889,234,8469,3501,4069,681,23506,449,154,1299,4027,33899,284,1338,20914,4232,71,1691,3271,28,17,968,1130,132,3697,1530,2326,184,116,115,678,6,309,23,173,102,183,2250,628,157,49,1998,762,15,45,25,0,14,79,1541,31,978,1931,170,2063,3080,1396,398,448,176,116,24,90,67,526
334_Computer_and_electronic_products,68,1,30,25,294,66,4725,683,947,2011,4397,9030,31636,4246,16277,14998,948,2582,2491,596,56,906,1257,380,5703,2213,9482,467,268,239,2613,3,120,2,133,2,18,127,227,2772,798,13684,4108,490,642,27,687,57,357,299,1387,5368,6347,6143,2891,779,549,5485,398,169,281,13,83,200,74
335_Electrical_equipment_appliances_and_components,1113,194,141,48,306,18,27062,496,120,2136,2345,13124,2503,8051,5252,2963,82,1304,881,52,4,425,104,109,1042,1159,517,148,35,129,273,2,143,34,32,68,6,30,407,1,0,3435,450,106,43,7,0,10,626,362,1,1206,4024,142,2049,612,383,28,487,534,327,41,221,397,517
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,824,106,793,807,422,33,1860,586,507,776,1191,16197,484,367,173203,3474,322,603,2620,96,1,1044,203,184,1455,500,5824,5225,966,255,3008,0,46,0,3190,157,2,125,3163,401,54,1094,126,49,17,0,0,0,0,1367,0,26,2623,559,5419,1306,305,290,575,90,1263,37,54,106,455
3364OT_Other_transportation_equipment,0,23,0,54,0,0,5,30,0,0,41,186,0,0,337,68468,0,0,0,0,0,0,0,0,0,0,12,16,0,0,0,1231,1561,1288,3,9,0,1077,0,0,0,4,0,0,0,0,0,0,0,0,0,0,217,4,27,26,0,0,0,0,1,0,7,0,0
337_Furniture_and_related_products,1,0,0,0,0,0,12590,982,0,0,0,402,104,2,39,175,3351,296,0,0,0,0,0,0,0,349,329,163,0,2,886,0,0,2,0,0,0,8,0,0,0,180,387,0,0,0,0,3044,28,0,9,1,214,6,1,0,0,265,57,1,100,90,264,3,266
339_Miscellaneous_manufacturing,158,4,31,32,21,0,669,21,197,63,51,2401,4,604,1477,53,20,7445,30,103,135,0,8,8,711,107,1159,111,87,7,1054,0,1,0,4,11,1,205,267,6,2,137,123,205,66,27,0,0,269,91,62,63,1479,16,1343,430,398,16469,18837,1028,1282,120,481,47,532
311FT_Food_and_beverage_and_tobacco_products,33808,400,0,0,0,0,0,31,206,9,0,0,0,0,0,0,0,8,183210,10,942,1431,1349,548,4926,152,2398,6,2926,826,1168,501,1,254,14,0,0,44,0,49,8,0,45,0,0,0,0,0,0,0,0,0,4931,113,0,0,6930,14,8094,6349,7954,486,4565,6569,48584
313TT_Textile_mills_and_textile_product_mills,225,112,0,4,0,0,1363,519,360,0,0,1187,1,0,3499,957,2945,2547,165,9471,1800,3345,396,61,2,2498,1755,60,144,1975,2244,0,0,193,8,0,5,81,5,10,101,12,13,0,0,0,0,1,102,252,0,0,245,6,98,81,43,43,531,1705,771,0,382,1372,215
315AL_Apparel_and_leather_and_allied_products,19,0,0,0,0,1,0,0,1,0,0,0,0,0,1810,0,0,40,11,492,1659,0,1010,13,0,2,634,124,9,333,594,0,0,0,0,0,0,0,0,19,17,691,5,0,0,0,0,0,0,93,0,0,37,13,190,85,86,137,170,0,832,102,21,9,80
322_Paper_products,338,0,89,203,87,40,1934,491,1414,1529,2271,2117,542,944,2384,715,1005,2160,24714,525,42,43635,6861,287,7389,4328,5725,86,1146,300,1501,24,61,12,138,820,107,3116,564,2210,100,475,243,1331,414,164,4,1,816,698,487,333,3105,704,3545,266,244,1656,2771,1254,773,79,145,1824,2464
323_Printing_and_related_support_activities,26,0,12,4,0,3,34,24,0,0,1,11,0,2,4,0,0,0,204,0,19,0,1923,13,837,0,8858,112,207,135,2972,4,17,0,148,32,11,387,11,6012,582,553,3558,899,1428,1909,0,0,56,382,802,212,4864,830,2287,14,937,1546,1928,146,1420,722,165,715,544
324_Petroleum_and_coal_products,10839,986,8002,6427,4351,28873,50124,1054,1016,3097,1428,1811,238,1259,589,402,342,888,4073,193,22,1929,1778,43373,16226,1303,6828,788,665,171,2209,38199,9242,6541,54012,3232,96,13483,349,406,98,715,629,9690,4180,56,1345,18,5000,3148,58,786,2194,1634,3902,1716,1020,941,5366,905,693,170,1067,1326,3577
325_Chemical_products,27569,2797,7786,3106,1922,2071,9913,2475,3957,1999,7819,4576,2300,2683,7683,1726,1704,6951,7278,11742,166,13411,6081,19015,259128,64234,2420,93,60,45,866,2,280,11,168,6,6,123,682,808,150,576,621,102,98,16,0,84,10116,525,184,169,10723,1241,6309,1046,715,25063,22653,2379,496,128,594,94,460
326_Plastics_and_rubber_products,1355,111,110,1464,1100,25,21626,671,1300,978,2617,8668,1548,1618,22412,3483,4022,6575,18169,393,114,3149,553,459,12880,19596,10730,1033,1490,288,3546,16,7,1,632,13,201,4129,590,547,84,4525,414,213,109,256,1,17,243,1935,92,785,5059,205,1833,352,607,6083,2741,1136,1009,25,183,127,4895
42_Wholesale_trade,36771,2954,6069,4023,2843,6748,56146,7683,4693,23427,16951,28062,9627,8253,51410,11333,5237,10691,63927,3081,1693,12125,3373,21294,51377,14080,47986,2572,1905,1824,12892,3890,2661,1723,14610,955,313,5826,2079,4329,264,11805,2341,2908,1637,366,582,432,3925,10433,1028,2413,12716,3515,7330,2240,3289,18383,18439,3515,3593,426,2991,3364,16465
441_Motor_vehicle_and_parts_dealers,6,2,96,114,80,11,1350,86,120,106,183,2109,42,1,1322,500,65,156,605,23,0,227,47,1,377,94,143,1256,243,61,704,0,6,0,480,2,0,7,100,87,13,45,4,12,4,3,0,40,257,310,0,6,391,0,835,28,0,0,0,0,0,1,7,16,41
445_Food_and_beverage_stores,46,0,1,0,0,62,154,0,3,0,1,4,0,1,10,0,5,9,11,0,0,2,32,2,42,2,25,9,65,15,71,0,6,2,477,25,1,33,0,2,1,0,6,7,8,1,0,54,49,5,1,1,13,0,94,0,23,10,13,2,2,11,41,89,2150
452_General_merchandise_stores,68,1,14,9,5,87,1657,8,12,8,23,161,7,10,152,30,58,103,151,144,0,31,346,14,255,22,158,147,70,16,165,0,8,2,662,34,5,45,7,20,5,5,34,40,44,7,0,584,189,37,10,9,105,0,279,4,67,62,35,6,15,7,22,189,909
4A0_Other_retail,781,14,77,123,8,1157,64502,81,16,24,126,522,41,85,706,54,467,818,1037,654,1,169,1367,231,2689,114,660,1032,461,341,1439,3,97,301,8614,407,19,697,16,75,16,19,132,155,172,27,0,4935,761,107,64,35,410,0,1140,13,171,314,166,71,68,139,379,916,9001
481_Air_transportation,140,2,19,35,572,959,457,219,347,336,849,604,104,66,349,275,220,435,1008,69,21,258,388,307,595,593,5891,91,38,60,178,165,23,93,1174,10,3,1144,56,693,278,1110,1751,4155,3925,830,600,22,5850,1071,1358,2212,4627,346,4271,478,762,2460,310,423,499,135,190,294,1064
482_Rail_transportation,1634,73,545,1421,168,4887,1809,729,2413,4367,997,575,81,319,1199,314,258,261,6021,96,5,2535,177,4001,5478,1442,345,28,95,29,91,98,179,18,4076,16,5,401,55,55,4,320,37,74,35,89,4,9,175,64,52,31,657,36,346,43,64,283,196,76,105,7,59,108,488
483_Water_transportation,502,30,429,247,84,424,1093,8,300,675,138,75,30,82,74,54,17,60,1169,32,0,183,2,125,1067,218,47,11,15,4,19,22,15,4,32,2,3,11,1,1,0,31,5,7,2,0,1,2,51,13,0,7,541,44,84,21,164,130,118,13,13,4,10,9,44
484_Truck_transportation,5969,466,1059,825,532,2627,14940,1836,2347,6712,3716,4234,1208,1293,6707,2027,1239,1573,26805,845,205,3354,728,8211,7902,2651,4242,1365,1400,1575,4280,1041,360,242,5010,111,51,2865,233,705,205,1148,674,309,183,130,31,146,725,436,160,288,2544,438,1260,336,463,1272,1497,482,712,161,897,488,2041
485_Transit_and_ground_passenger_transportation,0,3,3,7,146,536,394,58,88,92,231,166,24,16,81,65,59,152,226,14,5,68,103,82,138,148,697,34,5,13,61,1,408,0,0,0,1,177,7,204,71,543,739,1699,1162,689,163,22,1993,430,630,804,2844,117,1647,125,307,1172,1117,540,121,1261,51,104,408
486_Pipeline_transportation,119,9,7462,52,30,8282,250,6,8,13,10,13,2,4,3,3,2,5,25,4,0,16,14,13650,255,11,54,6,5,1,17,299,72,51,422,25,1,105,3,3,1,4,5,76,33,0,11,0,36,24,0,6,13,13,33,13,8,7,42,6,5,1,8,10,27
487OS_Other_transportation_and_support_activities,0,218,31,735,12,6230,0,670,812,116,105,14,0,2,6,0,518,235,495,79,0,456,335,1012,147,418,39942,1194,687,457,6942,21228,1439,5920,23679,238,492,27484,1079,1777,633,211,2559,537,3061,534,0,0,0,2003,760,366,6659,203,1863,824,339,1235,1797,308,822,556,641,120,358
493_Warehousing_and_storage,326,0,11,259,0,627,0,91,103,69,894,371,2031,51,116,73,74,343,153,91,47,128,213,71,281,168,26921,6689,8961,12558,25482,16,2,387,2749,65,23,603,10854,705,190,415,748,0,0,120,0,1,59,493,218,109,832,4,1300,81,225,617,714,145,226,164,88,830,1431
511_Publishing_industries_except_internet_includes_software,52,1,27,0,3,152,366,2,1,7,57,32,18,3,11,101,7,40,7,0,0,4,65,3,48,9,1484,122,147,79,612,5,53,0,17,2,0,155,106,7131,34,500,1178,352,780,139,41,6,250,544,1096,696,2701,1564,994,6,639,1307,741,93,1030,21,41,97,75
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,145,193,0,93,3,0,0,1,0,60,5,0,62,20365,34717,7,14,17,0,0,0,55,773,7,12,1500,132,28,0,484,21,7,631,569,88,28,231,887
513_Broadcasting_and_telecommunications,559,41,1636,252,943,1760,5472,270,348,331,1093,903,385,183,554,415,194,771,1066,97,29,349,495,493,1133,668,17060,1373,687,674,7179,305,190,77,1113,387,560,1762,645,2731,338,95208,7170,10232,6989,2713,1043,643,9918,1735,4310,3425,10207,4768,7296,525,2299,4657,3139,898,1090,343,838,2251,4240
514_Data_processing_internet_publishing_and_other_information_services,0,0,74,7,15,1375,771,281,387,329,980,892,400,130,247,720,260,524,785,93,37,323,192,79,446,449,3946,1455,1028,884,3982,101,1,0,40,17,22,314,131,2535,97,2550,7090,8106,2858,1220,1253,6,475,6093,2695,1935,10732,4270,11126,509,3549,1134,2481,283,988,342,470,517,2546
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,1258,111,3106,761,1969,8131,5619,305,930,1084,1742,1546,694,517,1073,631,562,1137,3818,264,114,402,408,642,2033,1333,24478,1806,3119,2748,14602,1062,8243,435,1305,4047,128,900,1034,1776,1041,3232,1476,42570,33539,9213,4257,101734,38605,23726,3715,2763,16311,15069,6756,218,3757,6484,2154,2063,1186,426,1227,1907,3167
523_Securities_commodity_contracts_and_investments,269,40,3067,775,3172,661,1524,48,78,1505,2223,1840,155,363,1140,811,582,1326,214,19,6,37,63,95,60,123,2133,96,218,345,765,2124,542,4466,258,477,76,1138,43,387,199,277,125,23293,35516,2330,83796,11,3667,807,894,385,2288,6471,1342,41,656,1122,4092,427,1042,270,74,2130,2423
524_Insurance_carriers_and_related_activities,3023,549,5393,905,1740,618,436,146,611,419,679,979,470,582,727,692,292,529,2097,253,125,232,103,197,1591,371,21089,1305,898,747,4205,362,22,427,6872,1345,757,1530,991,417,821,1059,530,5695,11998,340126,4839,4490,29739,3559,2953,788,5241,209,3930,689,1163,6983,34688,1495,2432,1086,920,1144,2561
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10427,11877,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
HS_Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORE_Other_real_estate,29791,79,1291,85,198,3236,11293,454,537,383,3273,1282,2431,350,1197,3784,801,1101,2354,445,79,892,1434,53,2836,1701,60093,9088,13095,9299,64805,379,144,250,3480,537,347,2535,15363,5820,3166,14568,6057,24187,22032,27382,755,3612,100594,10060,21272,4792,37033,19332,12591,1541,31751,43455,29961,22056,15271,6841,10508,5312,43950
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3261,178,6057,1747,4355,1219,15237,256,800,965,2719,2135,901,657,1779,1578,224,1992,4525,150,115,1027,692,1589,6228,1066,26696,690,1501,2125,7432,8193,3499,378,6970,762,174,1891,1143,2821,2386,10450,6494,6001,6791,4777,34,27,2016,7359,3366,2661,13865,16947,5203,1407,2280,4595,5434,624,457,1179,1331,1838,6910
5411_Legal_services,403,108,4445,824,2043,4822,5294,229,317,285,1366,1244,3919,226,1270,3373,202,1310,1042,154,72,359,262,691,3112,678,15604,432,332,847,2854,257,623,115,145,62,190,416,284,3288,624,3113,2707,5756,8818,15458,2231,733,13814,819,2671,4191,11139,8575,5344,359,395,4557,12486,1227,777,1459,1759,1923,2892
5415_Computer_systems_design_and_related_services,354,51,3833,160,47,1783,3654,194,234,328,1233,1314,383,87,391,1609,187,583,868,121,25,236,426,642,941,469,13217,1629,623,819,3647,113,1232,3,292,47,9,155,355,3521,370,4381,7134,8662,8009,2351,846,84,1401,718,4124,5199,12736,15819,6907,199,1516,3966,7218,1051,1007,181,641,656,1722
5412OP_Miscellaneous_professional_scientific_and_technical_services,1704,722,7569,2506,8903,12079,37486,1435,2107,2967,6686,5167,7547,1274,7633,5662,1825,5636,9063,857,418,2044,1738,3454,11778,4051,96461,10593,6674,7787,41144,712,2435,879,1922,520,1903,1925,1882,19659,8799,43190,20532,59590,41501,20378,4031,301,58893,10620,9785,20671,94249,40357,30670,2345,5052,25257,33088,7436,5489,4651,5455,9457,26219
55_Management_of_companies_and_enterprises,0,0,18864,3090,1718,18,4603,714,1539,941,6358,12027,20543,1028,8791,6147,437,3222,14997,912,583,2168,650,3804,19025,2012,79889,984,3437,20338,22269,459,4,647,5276,305,2,2837,574,7064,572,2665,1393,5527,12196,2162,731,38,1704,5047,7275,5293,18647,67,27959,2448,4568,21097,7347,3557,1980,1796,1507,15871,44388
561_Administrative_and_support_services,628,69,1497,686,1864,12717,6244,604,1238,2900,6919,2690,2481,540,2852,3439,363,1719,3482,335,454,1567,3153,2793,5104,1989,54387,2898,2975,3079,16807,3593,1293,2953,9496,1357,1543,5589,3627,11930,1674,29964,12517,19049,11963,6776,417,1093,65998,16430,9199,24264,46917,6696,34827,2461,3584,25222,34061,6353,3601,2460,2214,5418,8683
562_Waste_management_and_remediation_services,244,15,1683,301,447,771,2265,143,257,447,506,277,125,93,249,168,119,218,1530,126,12,346,125,843,2583,376,2610,610,471,268,1558,20,92,29,304,30,18,234,934,122,25,162,72,639,115,1113,685,13,8144,501,125,116,1341,569,1251,7923,552,1557,2015,754,629,86,620,1161,2424
61_Educational_services,15,5,0,0,0,280,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36,0,3,2455,25,1082,0,3906,189,47,0,0,0,15,22,0,0,0,87,231,32,13,0,0,0,0,0,0,67,78,0,837,0,4268,1,16,0,0,1425,243,0,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,90,0,0,14550,13797,97,5,104,2,0,0
622_Hospitals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110,0,0,0,0,0,0
623_Nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,58,2,1,0,29,165,105,34,37,60,99,75,7,7,39,31,21,58,137,12,3,42,45,80,53,91,1786,322,484,41,391,31,244,0,29,6,0,210,67,202,5710,21271,273,1193,635,267,233,1,3524,285,596,379,3336,2441,1253,60,1181,529,568,176,193,14493,645,307,1428
713_Amusements_gambling_and_recreation_industries,22,0,0,1,23,41,66,8,12,13,33,22,3,1,11,10,8,21,32,1,0,10,16,12,18,22,297,3,38,1,283,0,0,0,0,0,0,2,2,32,11,61,116,260,178,70,25,1,300,43,112,132,328,465,352,20,58,205,10,29,40,99,7,274,277
721_Accommodation,2,0,7,19,352,990,409,137,206,213,545,391,59,43,188,155,137,358,531,39,12,158,342,195,327,411,1911,15,70,32,185,0,19,0,0,0,7,458,153,584,218,1110,2129,4741,3281,1225,462,26,5499,1139,1617,2294,4851,642,3955,461,602,2475,194,309,350,102,118,383,1193
722_Food_services_and_drinking_places,509,48,55,55,670,1986,446,207,270,342,692,537,110,76,258,209,167,443,847,74,21,244,309,466,436,489,5170,602,888,695,2883,7970,6,14,337,58,37,1137,201,577,384,1179,2106,7582,3659,2908,1189,1014,17625,1890,3077,3192,13234,2753,9210,454,2041,14631,9793,8378,1895,481,1198,6190,3339
81_Other_services_except_government,345,386,254,131,842,757,5843,329,682,1278,1380,844,489,207,854,520,163,426,2064,172,16,1272,447,1082,3133,952,24345,1363,2488,1651,6713,342,158,53,11455,731,715,2516,1236,1128,225,3963,1849,7619,3156,5433,867,58,6155,8976,1405,803,7463,4319,7782,2319,1395,5439,16208,1707,853,724,1413,1984,8538
GFGD_Federal_general_government_defense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
