commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
332_Fabricated_metal_products,127,314,275,288,93,583,8555,249,163,1127,2891,2115,1137,758,3953,1741,399,313,1837,13,76,213,21,196,924,151,19,343,9,293,49,21,48,102,66,2,2,0,331,0,2,0,3,1,257,13,3,1,329,11,47,50,15,13,32,43,6,5,14,3,837,1336,30,42,164
333_Machinery,253,6,115,266,118,127,1914,58,119,563,570,2534,354,281,853,549,13,30,102,117,25,130,229,86,419,46,43,98,5,45,13,8,1,24,12,3,65,68,84,0,21,4,43,0,96,14,29,3,399,2,132,6,37,70,124,3,3,1,4,0,554,277,7,202,59
334_Computer_and_electronic_products,1,1,24,5,0,30,486,1,1,50,112,227,8871,226,346,1182,0,144,3,1,1,1,1,22,24,1,598,24,30,13,14,1,4,37,12,1,2,82,324,9,2,1,7,4,15,8,8,74,80,139,38,1,19,7,4,0,2,1,2,0,476,2367,2,43,10
335_Electrical_equipment_appliances_and_components,50,14,134,74,6,296,3464,55,40,331,89,1128,998,1805,435,135,1,89,3,3,6,5,1,18,49,2,36,96,8,73,25,15,10,30,22,0,2,1,147,1,7,1,4,1,153,9,5,4,92,4,60,5,19,12,19,2,5,2,11,0,221,227,12,88,84
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,52,16,58,158,2,10,159,96,24,122,243,1622,401,266,19542,522,12,49,123,0,3,1,2,1,45,31,133,2785,13,70,9,124,63,16,8,2,1,0,11,0,2,1,1,0,3,133,3,1,109,8,67,3,2,28,5,0,1,1,4,0,855,271,17,133,27
3364OT_Other_transportation_equipment,7,21,0,7,0,0,2,0,0,0,8,2,16,0,2,4610,0,0,0,0,0,0,0,0,0,0,8,0,355,161,123,2,11,0,145,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,8,0,1,1,1,0,0,9,1,0,14,4671,2,7,1
337_Furniture_and_related_products,0,0,9,10,0,56,974,51,0,2,0,0,477,0,6,7,215,18,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,37,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,2,15,3,11,8
339_Miscellaneous_manufacturing,8,10,2,4,1,17,193,13,61,69,43,55,79,63,34,22,15,1136,31,68,484,17,60,7,30,52,55,235,4,17,5,6,7,2,8,1,16,2,24,1,50,8,94,1,60,2,34,2,281,0,34,7,140,597,243,32,66,15,24,0,732,144,2,347,14
311FT_Food_and_beverage_and_tobacco_products,4558,97,2,1,0,4,29,1,10,15,8,7,11,4,3,6,6,37,15205,66,311,197,11,62,641,7,443,1363,95,15,19,2,0,0,5,0,5,19,5,0,4,3,11,0,3,1,17,0,30,0,3,2,4,17,466,55,107,45,162,10840,106,366,85,585,1
313TT_Textile_mills_and_textile_product_mills,96,112,5,35,1,15,237,40,76,4,37,14,5,37,447,42,420,356,82,7081,6350,173,192,0,62,588,804,159,7,32,26,11,4,31,23,0,3,0,6,0,0,0,0,0,1,1,0,0,6,0,4,11,0,16,20,12,0,1,50,1,123,193,9,47,5
315AL_Apparel_and_leather_and_allied_products,12,5,1,1,6,19,79,18,24,54,63,57,55,33,41,28,21,108,39,20,5374,24,21,9,28,17,10,59,0,0,0,21,9,0,0,0,10,0,10,0,1,1,3,0,1,8,4,0,19,0,8,8,1,16,28,0,11,2,18,0,473,105,1,93,6
322_Paper_products,19,104,3,29,1,43,293,53,446,45,343,114,233,248,140,29,92,430,1998,191,187,5154,1683,228,1019,186,376,1803,10,27,5,29,5,22,9,2,1847,2,38,5,178,116,171,7,25,3,53,13,140,12,32,25,52,77,51,13,12,3,24,6,148,83,6,232,18
323_Printing_and_related_support_activities,1,1,1,1,0,23,16,3,5,11,121,9,103,6,132,12,3,7,340,5,63,23,668,7,29,2,121,205,4,34,3,23,12,5,13,1,1471,2,43,9,502,59,284,5,36,3,72,46,162,38,41,14,258,39,13,1,25,6,3,1,303,158,16,361,22
324_Petroleum_and_coal_products,722,53,28,92,58,326,1054,29,59,128,89,81,44,38,60,53,6,22,97,21,14,95,15,1335,187,11,177,800,362,276,56,504,147,60,57,6,18,3,93,2,28,16,34,13,164,3,51,7,105,25,17,62,64,92,20,3,9,5,37,7,244,726,24,510,98
325_Chemical_products,2199,39,105,239,43,214,989,175,398,595,637,186,295,439,274,81,130,379,446,2576,273,941,395,723,8754,2047,186,176,2,141,12,18,13,19,12,0,57,31,38,0,12,0,24,5,341,55,20,1,113,29,77,109,70,1217,434,12,57,14,52,11,499,870,11,641,196
326_Plastics_and_rubber_products,182,23,31,130,11,61,664,58,176,71,251,392,409,451,864,191,303,432,427,135,334,296,87,60,512,472,150,442,18,13,5,178,71,2,7,1,29,1,47,0,3,4,9,2,140,119,17,1,264,4,136,14,11,73,81,14,8,2,31,0,374,184,8,168,33
42_Wholesale_trade,1847,160,100,224,66,406,3135,465,406,1106,872,1117,1058,633,2133,497,294,603,4465,906,1281,862,416,933,1474,391,843,1135,240,233,54,366,113,60,64,5,301,22,174,3,68,24,74,11,214,44,63,9,276,37,78,61,113,322,203,25,52,17,66,1336,734,1017,41,671,127
44RT_Retail_trade,321,20,31,56,10,119,1248,241,103,209,190,288,321,135,1042,156,134,106,575,157,118,160,50,54,419,106,85,324,55,53,12,83,28,16,14,1,38,7,60,0,12,4,12,2,50,15,14,1,70,0,22,12,23,78,47,4,9,3,14,207,165,1,0,0,0
481_Air_transportation,66,11,4,9,1,8,98,20,12,26,32,43,84,29,145,42,7,42,166,60,73,30,32,12,123,32,15,83,21,31,2,6,62,1,3,11,23,2,7,13,287,1,5,46,9,6,4,58,32,5,65,2,49,32,13,1,8,2,33,26,56,79,131,116,4
482_Rail_transportation,285,39,23,253,20,287,977,191,386,1269,319,200,111,141,520,97,86,95,891,155,58,315,90,81,504,90,53,160,16,37,8,143,13,10,4,0,74,2,42,0,10,5,9,1,44,8,5,1,43,2,21,13,14,45,28,4,7,2,10,139,77,128,236,74,39
483_Water_transportation,70,17,8,55,3,131,122,34,51,193,23,13,8,10,18,6,5,10,179,21,7,36,10,277,69,11,12,44,17,11,2,16,10,4,7,0,3,0,7,0,1,1,2,0,12,0,2,0,5,3,1,4,4,9,3,0,2,0,5,16,15,32,50,30,9
484_Truck_transportation,344,41,16,98,58,149,1010,80,207,510,209,154,124,104,351,74,46,93,1350,204,177,205,68,97,261,63,296,242,62,76,56,2239,62,28,6,15,65,10,47,1,12,3,22,3,301,10,20,4,131,5,63,7,43,43,51,22,12,5,26,142,116,130,220,203,63
485_Transit_and_ground_passenger_transportation,10,5,10,7,0,28,122,7,17,21,60,49,86,29,25,47,7,22,41,11,19,14,20,7,65,15,189,108,9,4,2,16,58,4,3,1,34,7,36,1,0,24,80,4,23,8,136,4,237,2,22,12,30,90,30,0,28,6,18,0,89,19,3,617,6
486_Pipeline_transportation,11,1,28,1,1,333,9,0,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,1316,6,0,3,13,6,4,1,8,2,5,1,0,0,0,1,0,0,0,1,0,3,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,4,12,0,8,2
487OS_Other_transportation_and_support_activities,1,1,1,4,0,4,16,2,4,4,10,9,13,5,4,7,2,7,12,3,5,5,10,2,11,2,959,1118,1316,594,980,574,240,1,1253,35,6,1,5,0,4,4,179,82,3,1,19,0,33,1,3,2,4,43,4,0,4,55,197,0,12,0,42,6,1
493_Warehousing_and_storage,522,1,0,1,0,1,1,0,0,0,8,0,3,0,1,1,0,0,1,1,0,1,2,3,15,0,175,981,2,0,0,269,0,0,33,23,4,0,9,1,0,8,17,3,35,10,3,2,78,0,26,2,5,10,6,2,3,1,4,5,11,37,0,74,19
511_Publishing_industries_except_internet_includes_software,19,1,1,0,0,6,7,1,5,15,9,8,12,5,5,8,1,3,7,2,4,3,68,3,7,2,16,21,1,2,0,2,1,0,5,2,300,1,32,3,23,3,31,2,6,1,98,5,154,14,16,3,270,118,9,3,14,4,8,0,120,16,1,740,4
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,9,1,0,0,0,0,0,0,0,721,452,0,0,1,3,1,0,0,1,0,5,2,2,0,8,1,0,6,0,0,1,0,17,40,2,21,0
513_Broadcasting_and_telecommunications,83,1,2,7,5,78,220,16,41,79,107,101,150,46,53,116,18,37,88,27,51,38,35,17,81,22,459,687,40,72,11,112,19,20,31,3,123,9,1844,6,203,206,299,4,106,14,129,17,246,1266,82,37,180,186,46,1,28,6,39,5,162,158,5,279,23
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,153,0,0,0,85,0,0,0,397,0,263,0,0,0,0,0,0,0,0,0,0,0,211,6,686,15
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,465,38,101,114,15,361,647,71,124,240,238,246,215,105,176,86,41,88,255,101,160,86,78,350,262,52,751,3580,61,88,30,121,85,100,107,10,165,30,167,5,2952,402,863,216,1846,9,201,73,410,257,127,86,38,215,40,0,80,19,262,8,240,39,55,0,16
523_Securities_commodity_contracts_and_investments,0,0,0,4,0,13,4,1,2,6,4,4,5,2,4,2,0,3,5,1,2,4,1,22,8,1,2,5,0,2,0,0,0,0,1,0,3,0,7,0,257,259,11,792,6,0,0,2,1,159,1,3,0,0,0,1,0,0,1,0,3,0,1,28,0
524_Insurance_carriers_and_related_activities,320,12,20,54,8,66,437,21,54,140,87,55,36,21,37,36,30,18,101,21,35,29,19,50,53,16,469,815,45,46,53,284,89,11,64,2,13,3,52,3,237,11,5385,162,1313,124,53,8,105,13,20,89,64,191,73,0,64,17,66,10,322,12,6,230,138
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,151,170,1281,0,70,44,4,0,0,0,1,43,0,12,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,1116,38,0,226,8,85,318,38,111,73,190,206,245,116,86,117,40,88,173,76,120,112,93,285,379,48,818,3554,45,268,22,113,37,44,58,28,380,50,187,1,443,89,442,30,1746,61,372,7,648,96,185,46,769,700,195,39,175,63,150,14,848,59,33,256,56
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,198,13,2709,31,15,43,302,15,32,69,42,37,38,19,224,45,6,12,59,13,16,24,13,47,53,10,317,236,5,16,3,244,77,10,8,4,43,4,75,18,136,25,63,18,125,15,96,56,180,197,19,50,60,70,17,4,14,1,23,0,193,95,12,154,31
5411_Legal_services,36,2,28,11,6,39,1256,7,15,45,28,21,24,13,12,30,3,4,44,12,12,18,8,6,35,4,354,209,6,22,6,17,14,7,15,8,37,6,26,0,224,61,148,31,315,14,539,0,592,155,33,8,28,56,16,0,28,5,24,0,129,113,2,131,20
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,44,0,0,0,31,0,0,0,669,0,632,0,0,0,0,0,0,0,0,0,0,0,325,20,235,45
5412OP_Miscellaneous_professional_scientific_and_technical_services,326,10,52,78,12,188,2059,54,145,330,268,227,287,317,279,146,70,291,1554,102,179,149,75,409,1774,149,2022,4191,110,70,26,64,53,35,70,16,256,139,378,17,1655,203,662,119,1191,23,704,38,914,812,108,42,160,123,52,11,166,33,173,24,434,420,28,480,97
55_Management_of_companies_and_enterprises,0,6,167,144,246,9,98,59,207,502,474,924,715,306,622,503,116,165,2256,281,469,359,160,158,1041,252,1462,2381,8,4,53,196,89,2,3,0,216,17,42,1,162,10,76,26,39,17,2,9,100,0,174,3,21,163,90,6,10,33,75,1,235,3,0,2,7
561_Administrative_and_support_services,297,8,24,57,36,91,428,22,69,188,116,111,137,51,87,128,18,36,145,37,48,70,34,146,192,35,827,315,10,29,9,37,13,21,14,34,119,3,75,0,388,38,140,65,290,2,65,37,108,92,34,38,71,57,41,6,23,6,121,0,138,321,24,317,70
562_Waste_management_and_remediation_services,209,0,16,21,1,64,52,4,21,79,29,16,27,19,34,26,2,4,53,24,12,90,10,83,81,13,117,504,58,45,7,7,29,6,8,0,6,5,39,0,119,21,59,2,278,4,47,1,96,3,13,11,209,113,140,13,17,4,48,0,163,30,15,129,44
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,599,0,99,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,328,10
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,1,1,0,4,16,1,2,3,8,6,11,4,3,6,1,3,5,1,2,2,3,1,8,2,34,351,1,1,0,2,0,0,1,1,4,1,317,1,4,3,10,23,10,0,17,3,32,51,0,2,9,10,4,0,394,86,3,0,22,62,0,0,1
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,1,2,0,0,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,5,52,0,0,11,0,0,0,10,0,1,0,55,0,1,0,1,1,1,0,3,0,5,15,0,0,1,1,1,0,0,1,0,0,4,9,1,0,0
721_Accommodation,11,5,12,8,0,31,140,8,19,24,68,56,98,33,28,54,8,25,46,12,20,15,22,8,73,17,222,132,21,4,2,18,2,4,4,5,35,8,41,2,34,25,93,24,26,7,153,7,265,17,24,14,34,85,33,0,32,7,21,0,101,402,3,304,7
722_Food_services_and_drinking_places,32,17,46,26,0,64,447,24,59,75,236,216,371,119,98,213,25,85,148,38,70,48,71,24,264,70,409,262,22,9,3,36,5,8,8,2,111,15,80,6,69,60,175,18,52,13,180,16,420,83,47,27,154,186,69,2,63,15,41,0,188,65,5,48,12
81_Other_services_except_government,425,31,15,43,7,188,578,35,76,100,162,108,129,55,613,183,20,44,300,38,53,87,64,67,184,32,1043,1878,19,67,19,711,181,17,30,3,119,15,374,4,228,87,434,14,207,25,314,8,499,437,160,211,178,516,184,8,62,13,405,16,1011,544,22,365,49
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFE_Federal_government_enterprises,5,1,4,7,1,103,28,5,12,20,26,29,42,16,34,24,7,21,37,17,41,14,29,18,35,8,138,620,2,17,13,18,12,5,19,2,210,4,64,1,654,51,137,38,353,12,66,2,283,7,191,51,96,169,34,11,7,2,17,6,190,98,1,177,9
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,1,1,0,1,1,5,29,1,1,7,2,1,2,2,3,2,0,0,8,2,1,3,0,1,6,1,29,52,1,2,0,41,21,0,2,0,2,1,6,0,7,2,4,0,34,2,5,0,9,1,1,3,16,11,9,2,2,0,5,0,19,102,0,17,4
Used_Scrap_used_and_secondhand_goods,0,2,31,24,0,0,25,0,13,1432,34,34,0,1,95,1,0,8,0,34,0,226,0,19,48,7,0,11,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,1,23,0,0,0,0,0,0,0,0,0,0,19,-233,0,33,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,100,46,0,0,5,0,154,0,1,1,0,33,95,24,47,38,0,255,22,23,9,0,0,4,69,3,48,20,541,99,702,0,0,0,287,0,4,80,190,0,0,0,166,186,0,0,7,0,9,32,0,0,1,0,0,1,5,31,0,6,50,3142,239,6,0
