commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
326_Plastics_and_rubber_products,139,8,13,141,11,43,574,29,139,38,189,320,336,449,748,176,299,424,245,160,335,201,78,19,365,409,60,297,9,17,2,157,68,2,3,1,15,1,37,0,3,3,5,2,84,255,9,0,91,3,35,9,8,50,41,7,6,2,12,0,304,122,5,135,21
42_Wholesale_trade,1511,97,42,188,59,337,2937,492,309,651,526,814,673,445,1990,348,297,480,3662,644,873,524,220,787,1150,289,440,987,158,204,32,253,113,48,46,3,141,21,150,1,47,13,53,5,149,81,40,4,169,23,48,73,67,277,155,12,41,17,32,1155,558,550,42,484,101
44RT_Retail_trade,307,19,14,63,9,105,994,125,90,297,179,285,329,140,1040,182,83,129,633,182,169,173,63,60,322,82,63,359,48,65,9,79,37,16,15,1,56,9,53,0,20,5,18,1,38,30,13,1,59,0,17,15,24,85,41,2,10,4,9,161,172,0,0,0,0
481_Air_transportation,45,7,2,12,1,7,83,14,11,23,28,32,55,27,77,31,6,34,127,54,67,21,23,12,103,26,8,49,18,27,1,3,19,1,1,13,25,1,5,4,237,1,6,13,6,4,3,42,32,4,38,2,30,26,9,1,5,1,10,20,58,40,86,47,3
482_Rail_transportation,257,35,10,239,22,266,939,184,365,1211,264,161,90,119,425,85,83,106,908,148,57,302,79,92,449,77,33,161,10,35,4,86,9,6,3,0,64,2,39,0,13,3,11,0,38,14,4,0,22,2,12,13,12,42,24,2,6,2,5,126,64,102,247,67,40
483_Water_transportation,58,12,4,46,3,100,112,29,43,155,16,10,6,8,16,5,5,11,146,19,6,26,4,222,55,9,8,42,9,11,1,12,6,3,5,0,2,0,7,0,1,0,2,0,9,1,1,0,4,2,1,5,3,8,3,0,1,0,2,12,13,22,13,18,8
484_Truck_transportation,298,42,7,91,60,125,1034,93,143,479,164,124,98,91,304,64,43,91,1279,206,176,174,51,95,229,56,171,215,26,51,19,1850,24,11,6,12,45,6,37,1,11,2,13,2,160,13,8,3,52,4,28,8,26,42,34,11,8,3,9,122,89,74,277,96,40
485_Transit_and_ground_passenger_transportation,8,5,5,7,0,29,104,6,16,21,47,38,65,24,22,36,7,21,36,11,19,14,23,8,60,13,103,96,7,4,1,17,78,4,2,1,31,6,31,1,0,30,57,3,21,15,121,2,223,2,18,11,28,128,29,0,28,8,16,0,80,11,3,496,3
486_Pipeline_transportation,11,1,19,1,1,262,9,0,1,2,1,1,1,1,1,1,0,0,1,0,0,1,0,1107,5,0,2,13,5,4,1,7,3,5,1,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,3,7,1,6,3
487OS_Other_transportation_and_support_activities,1,1,1,9,0,5,17,3,7,7,13,11,14,7,5,7,3,9,12,7,9,6,7,3,15,3,600,1015,1149,556,830,431,225,1,1053,32,6,1,5,0,5,5,56,71,4,3,21,0,38,1,3,2,5,101,5,0,5,53,212,0,14,0,16,2,2
493_Warehousing_and_storage,423,0,0,1,0,1,1,0,0,0,7,0,2,0,1,1,0,0,1,1,0,0,2,3,13,0,90,884,2,0,0,209,0,0,35,20,3,0,8,1,0,6,15,3,29,23,3,1,76,0,14,2,4,11,5,1,2,1,3,4,10,21,0,65,17
511_Publishing_industries_except_internet_includes_software,13,0,0,0,0,5,5,1,3,6,6,6,9,3,3,6,1,2,5,2,3,2,155,2,5,1,8,18,1,2,0,1,0,0,4,1,347,0,12,2,16,2,25,1,4,0,67,2,108,10,9,2,180,90,7,1,20,6,5,0,75,18,0,385,3
512_Motion_picture_and_sound_recording_industries,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,629,389,0,0,1,1,1,0,0,1,0,3,2,1,0,11,1,0,3,0,0,0,0,6,28,1,12,0
513_Broadcasting_and_telecommunications,76,2,1,6,6,76,186,14,34,80,86,70,105,35,40,89,16,34,68,26,50,34,28,19,74,15,260,668,25,84,8,105,20,11,34,3,93,8,1618,4,196,266,276,3,89,19,105,10,226,1074,48,34,169,193,37,1,25,7,33,2,163,121,3,244,20
514_Data_processing_internet_publishing_and_other_information_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,106,0,0,0,70,0,0,0,256,0,236,0,0,0,0,0,0,0,0,0,0,0,170,5,584,13
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,363,25,48,111,15,388,551,58,113,226,211,196,179,95,132,68,39,83,237,93,142,84,79,382,250,45,446,3252,35,116,22,125,64,74,111,8,124,26,160,3,2603,260,623,169,1557,3,132,40,338,216,56,79,28,250,23,0,69,20,173,2,228,26,18,0,6
523_Securities_commodity_contracts_and_investments,0,0,0,3,0,14,3,0,1,5,2,3,3,1,4,1,0,1,3,1,1,2,1,15,6,1,1,5,0,4,0,1,0,0,2,0,2,0,6,0,158,193,19,657,6,0,0,1,1,131,0,3,0,0,0,0,0,0,0,0,1,0,1,25,0
524_Insurance_carriers_and_related_activities,278,16,12,49,8,67,381,19,45,134,84,53,34,19,35,37,32,16,119,25,38,32,17,65,60,17,271,749,34,31,48,286,95,12,70,2,12,4,47,2,151,17,4421,135,980,280,44,5,83,11,16,78,60,117,46,0,60,20,58,6,282,11,2,173,110
525_Funds_trusts_and_other_financial_vehicles,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,133,123,1013,0,52,94,4,0,1,0,0,40,0,12,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,900,21,0,150,8,91,216,27,51,41,120,104,124,53,38,53,37,59,100,49,92,61,90,243,161,27,427,2949,29,154,15,144,36,31,53,21,265,39,136,0,364,90,363,22,1174,107,288,4,569,76,99,27,587,571,173,18,151,68,83,4,787,38,19,199,30
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,208,16,2752,28,26,53,250,14,23,29,31,28,36,14,259,19,2,11,47,10,7,18,11,24,36,8,228,168,5,19,2,366,130,7,11,6,16,5,99,19,71,25,41,25,72,34,91,52,160,173,15,73,61,84,7,3,14,1,23,0,206,33,7,118,19
5411_Legal_services,32,2,10,11,6,40,1182,5,13,32,16,7,36,8,8,19,1,2,35,8,8,12,7,5,13,2,173,201,5,25,4,30,14,6,12,7,21,5,22,0,189,54,134,25,110,24,428,0,586,118,13,6,19,31,8,0,25,6,19,0,117,82,1,98,28
5415_Computer_systems_design_and_related_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,40,0,0,0,34,0,0,0,540,0,564,0,0,0,0,0,0,0,0,0,0,0,268,20,206,42
5412OP_Miscellaneous_professional_scientific_and_technical_services,178,7,16,50,13,194,1790,40,111,198,207,158,250,260,222,79,57,277,1434,84,155,119,57,397,1499,116,1086,3954,57,64,13,79,59,18,74,13,145,123,228,11,1306,173,564,97,668,47,601,22,879,684,109,27,108,152,32,6,146,38,126,6,351,234,27,283,70
55_Management_of_companies_and_enterprises,0,5,118,140,239,8,80,50,180,409,390,714,527,246,519,415,94,142,2030,247,412,305,133,126,894,206,1013,2169,6,5,43,188,74,1,3,0,159,13,37,1,144,6,64,25,37,30,2,6,106,0,116,3,17,136,74,3,9,33,70,1,197,2,0,2,6
561_Administrative_and_support_services,251,7,11,29,30,148,261,18,49,107,84,70,99,35,62,96,13,28,94,29,41,49,26,108,119,22,395,287,8,33,6,42,15,14,15,23,68,3,54,0,265,34,126,42,218,3,61,17,103,74,61,42,59,66,26,2,24,7,71,0,95,282,22,260,55
562_Waste_management_and_remediation_services,160,0,6,28,1,90,79,5,30,68,25,15,22,16,27,22,3,6,51,20,11,80,8,72,73,11,77,459,17,56,9,8,11,14,14,0,5,3,33,0,96,22,61,1,105,9,57,0,123,2,24,5,131,146,92,7,15,5,31,0,134,21,27,119,24
61_Educational_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,374,0,37,0
621_Ambulatory_health_care_services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,281,5
622HO_Hospitals_and_nursing_and_residential_care_facilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,1
624_Social_assistance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,1,1,1,1,0,4,14,1,2,3,6,5,9,3,3,5,1,3,5,2,3,2,3,1,8,2,19,279,1,1,0,2,0,1,0,1,4,1,312,1,4,4,8,19,5,0,17,2,30,41,0,2,8,14,4,0,318,86,4,0,36,46,0,0,1
713_Amusements_gambling_and_recreation_industries,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3,41,0,0,9,0,0,0,11,0,1,0,52,0,1,1,1,1,1,0,2,0,4,13,0,0,1,2,1,0,1,1,1,0,5,7,0,0,0
721_Accommodation,8,5,5,6,0,27,98,6,14,19,44,35,60,22,20,34,6,19,33,10,17,13,20,7,55,12,100,95,9,4,1,15,3,3,3,3,27,5,28,1,27,26,54,15,19,12,110,3,201,15,16,10,25,85,26,0,26,7,15,0,73,246,2,289,3
722_Food_services_and_drinking_places,24,16,19,21,0,79,327,20,48,63,150,125,215,78,70,122,21,67,110,34,59,43,67,25,193,43,260,271,19,11,2,45,8,10,7,2,88,15,81,4,80,83,146,15,54,25,183,10,560,66,46,30,142,262,78,1,74,22,43,0,203,35,7,40,7
81_Other_services_except_government,440,23,14,46,7,219,559,32,76,113,151,104,138,53,376,172,20,47,297,43,59,84,55,101,176,32,526,1418,20,77,11,550,151,17,34,3,104,12,215,2,273,73,352,10,240,32,189,4,339,337,67,141,144,474,125,4,61,16,254,4,742,477,15,397,60
GFG_Federal_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFE_Federal_government_enterprises,5,1,2,7,1,97,24,4,10,17,24,24,37,14,29,22,6,20,33,16,41,12,34,17,32,7,89,545,2,17,11,18,10,5,21,2,134,2,59,0,628,54,121,31,308,5,59,1,264,6,168,45,84,190,30,5,6,2,13,3,247,59,1,155,6
GSLG_State_and_local_general_government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSLE_State_and_local_government_enterprises,1,1,0,3,1,6,26,1,2,7,2,1,1,1,2,2,0,1,9,2,1,4,0,2,5,1,17,42,1,2,0,29,18,0,2,0,2,0,5,0,6,2,4,0,12,3,5,0,10,1,1,3,9,17,5,1,1,0,3,0,14,73,0,14,2
Used_Scrap_used_and_secondhand_goods,0,5,7,19,0,0,42,0,18,1567,34,40,0,0,50,1,0,16,0,47,0,283,0,29,50,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,-303,0,23,0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,257,13,0,0,5,0,47,0,0,0,0,19,30,11,13,10,0,73,7,7,3,0,0,1,53,1,26,5,384,115,620,0,0,0,337,0,1,108,104,0,0,0,204,156,0,0,2,0,2,27,0,0,0,0,0,0,2,34,0,2,15,2384,150,6,0
