commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,5839,240,1,1,0,5,119,0,0,0,1,1,1,0,0,1,0,31,26365,1682,17,0,0,0,145,0,457,51,5,4,0,0,0,0,0,0,0,1,4,0,0,0,1,0,38,0,2,0,3,1,0,0,0,26,49,3,130,28,17,499,3,-896,38,123,4
113FF_Forestry_fishing_and_related_activities,1881,1323,2,34,16,9,185,1565,0,0,0,5,0,3,0,0,2,10,320,11,163,940,0,0,73,170,105,22,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,7,4,202,1,10,1,31,2
211_Oil_and_gas_extraction,0,0,204,1,0,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9585,18,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,117,1,8,993,5,1146,772,2,889,3143,31,10,8,14,15,4,2,5,34,15,3,143,1,95,643,24,0,2,0,12,2,4,0,3,2,0,0,0,28,0,2,0,0,0,57,0,0,0,1,0,1,30,14,1,4,1,1,0,5,0,7,90,32,47,80
213_Support_activities_for_mining,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,159,11,119,358,1,24,65,110,570,1158,428,198,168,152,205,136,44,69,387,197,89,368,84,487,830,125,227,2931,17,106,9,11,42,102,12,24,41,26,166,3,345,5,35,3,259,11,84,6,182,250,23,265,340,187,442,76,68,14,168,185,796,197,62,1664,965
23_Construction,242,0,0,78,0,387,23,24,67,112,61,52,43,27,52,41,12,13,85,30,11,79,18,318,138,18,33,406,11,326,23,21,7,82,20,16,30,19,154,1,93,3,9,5,5426,18,2,4,110,59,63,47,227,3,106,1,32,8,54,42,206,618,11,2969,508
321_Wood_products,103,13,49,64,6,265,4361,1819,61,117,181,91,44,90,86,86,774,160,82,13,40,335,0,8,45,33,77,13,1,15,0,2,0,10,1,1,0,0,166,0,0,0,0,1,67,0,0,0,1,0,1,2,2,5,18,14,2,1,10,0,18,32,21,3,68
327_Nonmetallic_mineral_products,37,1,84,80,89,374,5903,95,1617,147,209,226,376,249,384,56,85,106,832,45,2,23,0,73,267,39,54,213,3,44,9,4,31,15,8,0,0,0,230,0,2,0,1,0,141,42,3,0,36,3,18,4,6,10,36,3,9,2,18,0,199,24,24,65,99
331_Primary_metals,5,25,131,266,392,126,1494,107,184,11771,10816,4448,1007,2810,4644,1785,382,1038,14,1,0,79,44,71,607,43,1,4,0,178,9,2,1,6,8,0,0,0,72,0,1,0,1,0,63,1,0,0,7,0,5,2,2,2,8,12,1,1,3,0,12,225,7,3,42
332_Fabricated_metal_products,139,383,348,338,86,686,9110,278,172,1154,3638,2255,1176,775,3891,2097,431,354,1989,13,91,222,24,187,957,195,21,362,12,320,67,17,63,131,94,2,2,0,370,0,2,0,2,1,312,8,3,1,463,12,69,64,18,11,40,49,7,7,17,4,1113,2069,38,51,194
333_Machinery,264,6,144,254,106,131,1853,61,124,631,704,2769,360,276,810,652,18,38,131,130,31,154,255,119,484,62,42,86,7,38,18,9,1,25,17,3,40,62,85,0,19,3,34,0,105,59,37,3,475,2,155,6,42,70,160,4,4,2,5,0,533,369,9,210,63
334_Computer_and_electronic_products,1,1,26,5,0,32,480,1,1,53,117,241,9258,225,298,1301,1,178,3,1,2,1,1,29,31,1,543,24,37,7,19,1,5,43,17,0,2,88,343,9,1,1,7,4,15,30,9,66,99,131,49,1,22,7,5,0,2,1,2,0,455,2746,2,45,10
335_Electrical_equipment_appliances_and_components,53,6,159,77,5,335,3590,59,45,356,106,1240,1049,1842,420,132,1,98,4,4,7,6,1,24,52,2,32,68,11,59,31,14,8,35,27,0,2,1,160,1,9,1,4,1,183,15,5,4,106,4,63,4,25,9,24,3,6,3,12,0,198,293,15,89,87
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,40,19,62,104,1,3,54,102,25,140,271,1463,345,234,15304,554,8,36,97,0,3,0,2,0,39,34,101,2156,13,49,11,92,34,16,10,2,0,0,5,0,0,0,1,0,1,191,1,1,123,7,77,1,1,6,5,0,1,1,4,0,1018,311,6,57,27
3364OT_Other_transportation_equipment,8,22,0,5,0,0,2,0,0,0,13,1,0,0,0,6129,0,0,0,0,0,0,0,0,0,0,9,0,475,202,140,3,13,0,167,0,0,1,0,0,0,0,0,0,0,2,0,0,15,0,10,0,1,0,1,0,0,10,2,0,15,5751,2,5,0
337_Furniture_and_related_products,0,0,10,10,0,54,909,55,0,2,0,0,554,0,3,6,253,14,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,2,23,3,16,8
339_Miscellaneous_manufacturing,8,14,3,5,1,18,205,17,69,66,42,71,92,57,40,28,19,1205,37,68,478,20,69,7,33,72,57,238,6,19,7,7,8,3,10,1,15,2,27,1,50,7,82,1,79,10,38,2,281,0,33,7,176,524,304,38,69,15,35,0,819,221,2,388,15
311FT_Food_and_beverage_and_tobacco_products,4775,102,2,1,0,5,21,1,12,17,12,9,16,5,4,10,10,46,16986,67,338,210,3,71,647,8,440,1310,122,6,6,2,0,0,6,0,5,24,6,0,5,3,13,0,4,2,21,0,38,0,4,2,5,16,612,67,127,51,261,11036,131,531,89,599,1
313TT_Textile_mills_and_textile_product_mills,88,113,6,47,1,18,247,49,77,4,29,15,6,31,374,46,430,384,80,7160,6364,195,253,0,73,613,726,153,10,43,32,14,5,41,27,0,3,0,7,0,0,0,0,0,1,4,0,0,7,0,5,14,0,16,24,13,0,2,66,1,102,274,9,53,5
315AL_Apparel_and_leather_and_allied_products,13,4,1,1,5,23,83,17,23,53,66,53,56,36,43,34,21,121,42,29,5852,24,31,8,25,19,10,52,0,0,0,21,10,0,0,0,13,0,12,0,1,1,3,0,1,6,5,0,26,0,11,8,1,13,47,0,12,3,28,0,533,143,2,71,8
322_Paper_products,20,118,4,35,1,47,316,65,470,47,419,113,242,265,150,35,100,503,2144,190,194,5352,1749,234,1056,197,362,1492,15,33,7,33,6,28,10,2,1812,3,43,5,163,132,145,7,27,9,63,13,156,12,31,29,62,67,66,15,14,3,33,7,162,111,6,253,14
323_Printing_and_related_support_activities,1,1,1,1,0,28,17,3,5,12,148,9,133,4,174,15,3,7,369,6,89,16,813,8,27,2,119,223,4,36,4,23,9,5,14,1,1569,2,51,10,496,57,260,6,42,8,69,45,153,41,26,14,224,31,16,1,23,5,4,1,351,204,15,347,29
