commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,5782,230,1,1,0,5,131,0,0,0,1,1,1,0,0,1,0,27,26678,1485,13,2,0,0,120,0,350,42,5,3,0,0,0,0,0,0,0,1,3,0,1,0,1,0,44,0,1,0,2,1,0,0,2,23,58,3,118,20,19,592,3,-846,30,131,4
113FF_Forestry_fishing_and_related_activities,2037,1509,1,37,13,16,194,1832,2,2,4,7,1,4,1,1,3,12,415,12,153,942,0,0,74,168,83,27,2,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,40,7,8,259,3,10,1,32,3
211_Oil_and_gas_extraction,0,0,264,1,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10272,26,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212_Mining_except_oil_and_gas,126,4,8,1058,6,1196,804,6,977,3583,40,11,9,14,21,6,3,52,42,16,4,153,1,98,666,27,0,2,0,19,2,3,1,6,2,0,1,0,35,0,2,0,0,0,60,1,0,0,2,1,1,29,18,1,7,1,1,0,6,0,10,86,43,49,95
213_Support_activities_for_mining,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,229,19,121,399,1,22,82,137,626,1322,492,215,184,167,258,163,51,78,485,231,105,408,94,500,938,149,234,2968,21,102,17,11,48,99,16,17,43,29,177,6,340,8,51,20,335,15,72,6,177,270,31,262,367,190,537,77,79,17,217,280,758,243,75,1755,925
23_Construction,322,7,0,92,0,320,35,25,67,108,58,44,37,22,55,40,11,12,86,28,10,95,20,332,155,24,48,463,15,291,32,20,10,93,22,13,33,23,142,3,116,3,14,6,6023,29,2,4,110,63,63,51,241,13,206,1,43,8,63,73,219,810,14,3557,516
321_Wood_products,106,14,44,61,6,248,5173,2047,72,140,203,91,44,94,121,97,817,189,88,23,41,343,0,8,45,34,60,12,1,23,0,2,0,13,2,1,0,0,169,0,1,0,0,1,72,2,0,0,4,1,2,4,4,5,22,14,3,1,12,0,22,32,21,6,85
327_Nonmetallic_mineral_products,34,4,76,82,90,356,6700,117,1707,181,232,205,366,256,479,66,91,110,1000,49,3,25,1,71,272,47,46,194,3,56,9,4,28,21,7,0,1,0,237,0,2,1,1,0,146,22,4,0,37,3,19,8,13,11,49,3,10,2,23,10,187,25,25,69,126
331_Primary_metals,5,28,122,276,403,118,1850,141,187,13171,11872,4477,1082,3027,5514,1916,404,1132,22,3,5,85,49,69,618,59,1,4,1,167,10,2,1,7,7,0,0,0,74,0,1,0,1,0,62,2,0,0,8,1,5,3,3,2,9,14,2,1,4,2,14,234,8,3,48
