commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,441_Motor_vehicle_and_parts_dealers,445_Food_and_beverage_stores,452_General_merchandise_stores,4A0_Other_retail,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,HS_Housing,ORE_Other_real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622_Hospitals,623_Nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places
111CA_Farms,33787,653,0,27,13,0,1737,0,0,0,0,0,0,0,0,0,0,368,141066,2221,0,0,0,0,4048,0,618,287,486,105,148,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1,0,1,0,328,16,473,0,79,0,0,0,0,0,191,18,623
113FF_Forestry_fishing_and_related_activities,13820,8606,0,74,0,0,0,14685,1,0,0,0,0,0,0,0,29,222,5521,0,36,3694,45,1,345,1510,0,0,473,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,6,1,0,48,0,0,0,0,0,145,213,2179
211_Oil_and_gas_extraction,0,0,31390,20,2,62809,0,9,1,211,2,1,0,0,1,0,0,0,4,0,0,9,1,197869,13801,9,27,8,8,5,24,0,0,0,0,0,152,0,3,3,1,7,0,0,0,0,0,0,0,0,0,1,13,49,7,7,5,15,24,22,6,4,19,24,77
212_Mining_except_oil_and_gas,1530,1,27,4883,44,6228,11563,13,6944,11495,372,70,83,115,91,87,27,423,2117,203,0,1906,0,214,3482,192,11,0,0,0,2,0,60,0,3,0,0,0,1,77,60,101,8,0,0,0,0,0,0,0,0,0,389,27,158,20,90,0,15,21,11,71,307,38,302
213_Support_activities_for_mining,0,0,3351,1233,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,3927,242,1453,2079,60,12672,4570,1258,3417,5988,2944,1468,2519,790,2450,872,546,794,8594,1705,625,4729,793,460,9886,2936,5651,2046,4586,3187,8550,96,81,2219,729,73,1490,5330,2056,387,325,2460,193,1499,340,278,962,5,51456,1719,263,214,1249,4525,1498,190,3624,1220,1881,974,292,275,1047,3082,11776
23_Construction,1146,70,2340,1114,1094,3332,216,244,341,736,544,402,658,156,444,159,165,183,974,188,60,480,282,653,1151,500,760,328,292,323,1169,60,819,68,176,52,1555,360,157,81,90,3245,18,3601,597,209,94,43959,39926,184,80,22,410,284,169,13,218,289,191,170,118,47,213,415,979
321_Wood_products,238,47,0,46,51,0,49263,25897,395,218,228,1152,454,298,2491,219,8626,1358,201,108,0,4323,3,0,261,2066,1343,118,350,86,559,0,901,0,65,0,14,67,48,447,417,836,239,98,4,10,0,1,3218,252,12,9,343,2,377,10,35,270,118,4,699,6,137,326,812
327_Nonmetallic_mineral_products,7,37,407,180,266,9,53618,872,13945,1512,843,1549,1010,1342,5122,218,393,871,3620,474,0,210,2,113,1395,1411,175,203,51,66,374,0,12,0,22,0,1,33,36,16,6,1477,114,45,19,15,0,0,63,151,7,62,1834,104,466,105,80,1745,605,120,98,10,85,64,1230
331_Primary_metals,133,0,2040,428,248,0,3716,360,829,47025,53569,24703,6958,13122,37932,6845,3940,5951,5578,187,0,315,42,4,33,1415,789,5,0,0,588,0,859,0,0,0,0,83,0,75,47,154,19,0,0,3,0,0,588,47,0,6,537,18,194,222,64,149,35,11,84,16,156,12,55
