commodity,import_PCE
111CA_Farms,1331.4366384544505
113FF_Forestry_fishing_and_related_activities,590.0641867611707
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,2.7294405123019883
213_Support_activities_for_mining,-0
22_Utilities,301.2949741511694
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,14551.732111008558
313TT_Textile_mills_and_textile_product_mills,1891.0412035262552
315AL_Apparel_and_leather_and_allied_products,41110.13862727103
321_Wood_products,96.6911681855841
322_Paper_products,1106.800287221754
323_Printing_and_related_support_activities,25.791330645161292
324_Petroleum_and_coal_products,6491.439328461208
325_Chemical_products,7185.119321643761
326_Plastics_and_rubber_products,992.9522182140371
327_Nonmetallic_mineral_products,472.3109992723745
331_Primary_metals,96.48039910582848
332_Fabricated_metal_products,467.71471329188523
333_Machinery,994.7748332221481
334_Computer_and_electronic_products,7052.76548882602
335_Electrical_equipment_appliances_and_components,3689.3796833468164
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,33489.96678434755
3364OT_Other_transportation_equipment,921.4823024404685
337_Furniture_and_related_products,2070.3118634101265
339_Miscellaneous_manufacturing,12107.043746183941
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,4702.172224435213
482_Rail_transportation,34.25953054769436
483_Water_transportation,0
484_Truck_transportation,305.35244678344196
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,1071.4119337621457
512_Motion_picture_and_sound_recording_industries,41.60298305640353
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,122.27159486174448
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,1594.10519185961
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,1.784125352287431
5411_Legal_services,125.2510350052765
5412OP_Miscellaneous_professional_scientific_and_technical_services,133.755982244596
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,59.89818926401366
562_Waste_management_and_remediation_services,-0
61_Educational_services,370.43110639453096
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,11.809637770876419
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,81.00019122896482
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,329.2486131786413
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-51672.91754278565
Used_Scrap_used_and_secondhand_goods,-31256.381031613975
