commodity,import_PCE
111CA_Farms,6097.68453168258
113FF_Forestry_fishing_and_related_activities,1460.1478336329264
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,0
213_Support_activities_for_mining,0
22_Utilities,865.0367755680136
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,47811.485984625506
313TT_Textile_mills_and_textile_product_mills,8126.746164430176
315AL_Apparel_and_leather_and_allied_products,125164.86513896826
321_Wood_products,614.6888959759445
322_Paper_products,2697.712173188254
323_Printing_and_related_support_activities,194.98140386091268
324_Petroleum_and_coal_products,36459.9403998063
325_Chemical_products,57853.85507459601
326_Plastics_and_rubber_products,5858.074074864302
327_Nonmetallic_mineral_products,1196.38605609489
331_Primary_metals,120.21104246440609
332_Fabricated_metal_products,2388.242295992964
333_Machinery,2462.632787972531
334_Computer_and_electronic_products,46394.760293334504
335_Electrical_equipment_appliances_and_components,17219.119825915313
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,78237.43434091785
3364OT_Other_transportation_equipment,3415.1421231020163
337_Furniture_and_related_products,12539.920526692302
339_Miscellaneous_manufacturing,34081.357832593
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,28659.523399008343
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1375.0116435390892
512_Motion_picture_and_sound_recording_industries,1208.5591297722847
513_Broadcasting_and_telecommunications,74.61702323501952
514_Data_processing_internet_publishing_and_other_information_services,170.50175842905668
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,13.661913182275793
523_Securities_commodity_contracts_and_investments,27.242513994189757
524_Insurance_carriers_and_related_activities,20480.69896656607
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,739.0151769131224
5412OP_Miscellaneous_professional_scientific_and_technical_services,2809.6389918458117
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,75.51468920352687
562_Waste_management_and_remediation_services,29.679170933010642
61_Educational_services,1398.259808599558
621_Ambulatory_health_care_services,-0
622_Hospitals,2327.8818290933577
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,390.40598530634253
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,2388.875999378165
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
