commodity,import_PCE
111CA_Farms,1381.6260001731366
113FF_Forestry_fishing_and_related_activities,582.5246771579442
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,1.1599806987914814
213_Support_activities_for_mining,-0
22_Utilities,312.73819117675305
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,14281.900786322614
313TT_Textile_mills_and_textile_product_mills,2085.9359610599736
315AL_Apparel_and_leather_and_allied_products,42251.026507889044
321_Wood_products,95.48073349027382
322_Paper_products,975.6762432904352
323_Printing_and_related_support_activities,26.922707489119013
324_Petroleum_and_coal_products,5427.002943843393
325_Chemical_products,8053.564842813944
326_Plastics_and_rubber_products,963.7862503092443
327_Nonmetallic_mineral_products,488.9739583333333
331_Primary_metals,103.85849402229582
332_Fabricated_metal_products,483.51481709540695
333_Machinery,997.3574249160802
334_Computer_and_electronic_products,7819.29792408968
335_Electrical_equipment_appliances_and_components,4060.7862870053164
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,29040.722825837962
3364OT_Other_transportation_equipment,1030.2396856581531
337_Furniture_and_related_products,2078.6798369394796
339_Miscellaneous_manufacturing,12147.997442455242
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,4390.878843551947
482_Rail_transportation,34.41967213114754
483_Water_transportation,0
484_Truck_transportation,412.07229081202036
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,1069.6920596013674
512_Motion_picture_and_sound_recording_industries,40.7737741384931
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,145.12526895875513
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,1444.1776106257178
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3.0946704384212858
5411_Legal_services,174.76927408710955
5412OP_Miscellaneous_professional_scientific_and_technical_services,169.04109553444982
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,87.41157611428234
562_Waste_management_and_remediation_services,-0
61_Educational_services,560.995349526404
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,17.77370929859139
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,112.82062266200073
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,199.46130461391093
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-81264.84837111544
Used_Scrap_used_and_secondhand_goods,-26560.59901212393
