commodity,import_PCE
111CA_Farms,4735.9029915297115
113FF_Forestry_fishing_and_related_activities,1135.2042893266319
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,28.024924544834974
213_Support_activities_for_mining,0
22_Utilities,1100.3076777881113
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,34558.037506722285
313TT_Textile_mills_and_textile_product_mills,7225.888017162885
315AL_Apparel_and_leather_and_allied_products,106912.47678836084
321_Wood_products,707.001379851157
322_Paper_products,3108.894089265563
323_Printing_and_related_support_activities,86.90911794367872
324_Petroleum_and_coal_products,32654.700055074
325_Chemical_products,45226.76292007603
326_Plastics_and_rubber_products,4543.100877884429
327_Nonmetallic_mineral_products,1952.0247244903785
331_Primary_metals,257.620328477213
332_Fabricated_metal_products,1944.7468358638364
333_Machinery,2720.426573385095
334_Computer_and_electronic_products,44480.43210651551
335_Electrical_equipment_appliances_and_components,13131.742074634227
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,71669.91205777742
3364OT_Other_transportation_equipment,6115.292589008092
337_Furniture_and_related_products,12283.349220775748
339_Miscellaneous_manufacturing,38585.44282879735
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,15418.285087065518
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1695.1928213689482
512_Motion_picture_and_sound_recording_industries,1518.850964399343
513_Broadcasting_and_telecommunications,68.36907439585698
514_Data_processing_internet_publishing_and_other_information_services,31.95150230893789
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,14.963517172106885
523_Securities_commodity_contracts_and_investments,17.91759556596766
524_Insurance_carriers_and_related_activities,16201.535581288885
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,477.6230066387714
5412OP_Miscellaneous_professional_scientific_and_technical_services,1861.3328911291276
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,55.73056298309444
562_Waste_management_and_remediation_services,16.33786702746327
61_Educational_services,765.2051940500993
621_Ambulatory_health_care_services,-0
622_Hospitals,1745.9474304795376
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,88.08485463150777
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,1638.2512026846089
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
