commodity,import_PCE
111CA_Farms,2518.2541996992018
113FF_Forestry_fishing_and_related_activities,713.3396298105629
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,1.881087721489995
213_Support_activities_for_mining,0
22_Utilities,483.3623854885215
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,17882.70551771243
313TT_Textile_mills_and_textile_product_mills,2294.55253542465
315AL_Apparel_and_leather_and_allied_products,66715.85913866681
321_Wood_products,316.213109722896
322_Paper_products,1907.339910048069
323_Printing_and_related_support_activities,40.71096057199109
324_Petroleum_and_coal_products,7542.056854838709
325_Chemical_products,17294.19686346995
326_Plastics_and_rubber_products,1696.8559049254384
327_Nonmetallic_mineral_products,932.901904545736
331_Primary_metals,572.8532888768128
332_Fabricated_metal_products,686.6199620121316
333_Machinery,1632.1329156685708
334_Computer_and_electronic_products,15107.240066989698
335_Electrical_equipment_appliances_and_components,5813.167936927255
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,40391.813244021665
3364OT_Other_transportation_equipment,2375.8659155532455
337_Furniture_and_related_products,4277.535675836933
339_Miscellaneous_manufacturing,17526.318470021186
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,11700.676786889384
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1154.1280505139675
512_Motion_picture_and_sound_recording_industries,430.4724276918988
513_Broadcasting_and_telecommunications,39.78327619379409
514_Data_processing_internet_publishing_and_other_information_services,13.762770477225569
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,9.078575701615211
523_Securities_commodity_contracts_and_investments,12.459186650789771
524_Insurance_carriers_and_related_activities,3696.6929576121424
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,230.64944181122632
5412OP_Miscellaneous_professional_scientific_and_technical_services,504.3243848084968
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,43.59539685648672
562_Waste_management_and_remediation_services,12.884538017969694
61_Educational_services,457.47247434816836
621_Ambulatory_health_care_services,-0
622_Hospitals,1301.3809042937075
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,47.783151326053044
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,690.480612841714
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
