commodity,import_PCE
111CA_Farms,396.34681178723054
113FF_Forestry_fishing_and_related_activities,75.88999566912084
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,1.2354545454545456
213_Support_activities_for_mining,-0
22_Utilities,109.02271961866272
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,2457.1655630321093
313TT_Textile_mills_and_textile_product_mills,211.32946293192882
315AL_Apparel_and_leather_and_allied_products,1849.5973752946422
321_Wood_products,21.603473840288075
322_Paper_products,111.43531976744187
323_Printing_and_related_support_activities,2.0513665202537825
324_Petroleum_and_coal_products,916.7479787104375
325_Chemical_products,361.1976527316563
326_Plastics_and_rubber_products,85.90898705255141
327_Nonmetallic_mineral_products,34.08460913578704
331_Primary_metals,13.919800862659732
332_Fabricated_metal_products,28.860305310311833
333_Machinery,62.05591715976332
334_Computer_and_electronic_products,294.0557282671272
335_Electrical_equipment_appliances_and_components,212.21092757306226
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,1821.877050772627
3364OT_Other_transportation_equipment,47.74518117362027
337_Furniture_and_related_products,74.46620299934797
339_Miscellaneous_manufacturing,635.0974717232202
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,377.8402913981507
482_Rail_transportation,7.985404933766955
483_Water_transportation,19.894827586206898
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0.4657657657657658
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,85.2020593445527
512_Motion_picture_and_sound_recording_industries,2.268096514745308
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,-0
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,0
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,-0
5412OP_Miscellaneous_professional_scientific_and_technical_services,1.8087139168866784
5415_Computer_systems_design_and_related_services,-0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,0.2151429022580136
562_Waste_management_and_remediation_services,-0
61_Educational_services,-0
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,-0
713_Amusements_gambling_and_recreation_industries,12.016083254493852
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,9.984725256567955
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,3276.4124155488103
Used_Scrap_used_and_secondhand_goods,1836.2288135593221
