commodity,import_PCE
111CA_Farms,4817.822319123701
113FF_Forestry_fishing_and_related_activities,1320.7921239720865
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,5.203000110841534
213_Support_activities_for_mining,0
22_Utilities,1434.570477820736
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,36986.74276043575
313TT_Textile_mills_and_textile_product_mills,7817.407236885626
315AL_Apparel_and_leather_and_allied_products,111217.02735680371
321_Wood_products,666.3625452629074
322_Paper_products,2996.7866075120414
323_Printing_and_related_support_activities,63.847480260854915
324_Petroleum_and_coal_products,36417.72828058402
325_Chemical_products,48408.95339036489
326_Plastics_and_rubber_products,4949.548446662736
327_Nonmetallic_mineral_products,1907.1255812634681
331_Primary_metals,264.40867923219747
332_Fabricated_metal_products,1937.6406525659484
333_Machinery,2817.371233960852
334_Computer_and_electronic_products,46315.70149569223
335_Electrical_equipment_appliances_and_components,12695.397396179096
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,74278.29028048868
3364OT_Other_transportation_equipment,4993.492630544267
337_Furniture_and_related_products,12579.132963737162
339_Miscellaneous_manufacturing,42439.097051010074
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,17010.297818575626
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,2072.4436939763114
512_Motion_picture_and_sound_recording_industries,1312.3256790814896
513_Broadcasting_and_telecommunications,74.50266976534313
514_Data_processing_internet_publishing_and_other_information_services,80.5408455848781
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,15.563883269508382
523_Securities_commodity_contracts_and_investments,19.21248688463333
524_Insurance_carriers_and_related_activities,18412.801308945374
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,600.8424823196606
5412OP_Miscellaneous_professional_scientific_and_technical_services,2260.026614781063
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,50.061545293072825
562_Waste_management_and_remediation_services,14.432783528608805
61_Educational_services,704.9773327802009
621_Ambulatory_health_care_services,-0
622_Hospitals,1551.6824232428473
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,133.47381827256535
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,1853.062101730479
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
