commodity,import_PCE
111CA_Farms,612.7149824258419
113FF_Forestry_fishing_and_related_activities,139.98781077682114
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,2.299007355566664
213_Support_activities_for_mining,-0
22_Utilities,856.9628588030215
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,4970.5714682195
313TT_Textile_mills_and_textile_product_mills,305.5957852483693
315AL_Apparel_and_leather_and_allied_products,6655.599488635133
321_Wood_products,40.62827822120866
322_Paper_products,266.12738250515423
323_Printing_and_related_support_activities,4.331394597389169
324_Petroleum_and_coal_products,3511.2938024478617
325_Chemical_products,958.8916304836054
326_Plastics_and_rubber_products,264.9367203310478
327_Nonmetallic_mineral_products,79.17973166246679
331_Primary_metals,28.058326407702022
332_Fabricated_metal_products,77.33787903096423
333_Machinery,198.2383557056345
334_Computer_and_electronic_products,1145.0998564364331
335_Electrical_equipment_appliances_and_components,594.535894843276
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,5801.001734863752
3364OT_Other_transportation_equipment,140.59846343594225
337_Furniture_and_related_products,224.4288824383164
339_Miscellaneous_manufacturing,1586.9792299513972
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,1032.2217932631984
482_Rail_transportation,15.888976025095227
483_Water_transportation,0
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0.327366787377134
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,129.38601265392205
512_Motion_picture_and_sound_recording_industries,11.830672618597262
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,-0
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,220.03048414995465
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,-0
5412OP_Miscellaneous_professional_scientific_and_technical_services,2.3941065479790913
5415_Computer_systems_design_and_related_services,-0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,-0
562_Waste_management_and_remediation_services,-0
61_Educational_services,-0
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,-0
713_Amusements_gambling_and_recreation_industries,0.9255458515283843
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,44.64078731547294
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,400.9796134498279
Used_Scrap_used_and_secondhand_goods,3648.1389961389964
