commodity,import_PCE
111CA_Farms,11736.641411446662
113FF_Forestry_fishing_and_related_activities,2590.3206982771417
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,1.193154360624224
213_Support_activities_for_mining,0
22_Utilities,1088.975549946265
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,81593.16053869003
313TT_Textile_mills_and_textile_product_mills,16109.857426985049
315AL_Apparel_and_leather_and_allied_products,156793.83997677502
321_Wood_products,1343.179559342504
322_Paper_products,3190.659808828356
323_Printing_and_related_support_activities,140.08704433000102
324_Petroleum_and_coal_products,21350.174122466397
325_Chemical_products,117974.36883022165
326_Plastics_and_rubber_products,12070.279460789914
327_Nonmetallic_mineral_products,2680.845503962277
331_Primary_metals,585.7653264067428
332_Fabricated_metal_products,5736.9239232188465
333_Machinery,6062.121194017882
334_Computer_and_electronic_products,81972.52967994474
335_Electrical_equipment_appliances_and_components,31667.92959624101
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,106364.17873624481
3364OT_Other_transportation_equipment,5168.290332402726
337_Furniture_and_related_products,36386.5656
339_Miscellaneous_manufacturing,72371.46052748518
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,10238.14279369815
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1595.0567113830916
512_Motion_picture_and_sound_recording_industries,928.3722008660445
513_Broadcasting_and_telecommunications,74.4771711575151
514_Data_processing_internet_publishing_and_other_information_services,578.8138670312496
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,16.85689194524371
523_Securities_commodity_contracts_and_investments,26.096982275154097
524_Insurance_carriers_and_related_activities,17777.750677674503
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,1613.4804867321507
5412OP_Miscellaneous_professional_scientific_and_technical_services,3966.759634352609
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,194.47501235453146
562_Waste_management_and_remediation_services,101.22763156059528
61_Educational_services,1991.5759638236682
621_Ambulatory_health_care_services,-0
622_Hospitals,8531.02342925485
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,528.3665853984953
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,2463.7450932646534
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
