commodity,import_PCE
111CA_Farms,981.1996995971872
113FF_Forestry_fishing_and_related_activities,157.02237347530158
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,3.1941532651865354
213_Support_activities_for_mining,-0
22_Utilities,2617.7515981554416
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,8794.193534220907
313TT_Textile_mills_and_textile_product_mills,465.43871874808974
315AL_Apparel_and_leather_and_allied_products,11102.417962516818
321_Wood_products,61.18553558288658
322_Paper_products,435.47622788100375
323_Printing_and_related_support_activities,6.63298674497976
324_Petroleum_and_coal_products,5760.549896864995
325_Chemical_products,1869.890326083485
326_Plastics_and_rubber_products,432.1582526230831
327_Nonmetallic_mineral_products,148.45167181475887
331_Primary_metals,54.76665771383358
332_Fabricated_metal_products,149.7952084120388
333_Machinery,337.57339506530724
334_Computer_and_electronic_products,1463.320496696367
335_Electrical_equipment_appliances_and_components,990.3188218772535
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,9885.942242061963
3364OT_Other_transportation_equipment,329.6452770621435
337_Furniture_and_related_products,448.79706002449984
339_Miscellaneous_manufacturing,3001.378847766199
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,1478.0828498178385
482_Rail_transportation,21.6067084408404
483_Water_transportation,0
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,262.22078555745304
512_Motion_picture_and_sound_recording_industries,23.59671006046081
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,-0
523_Securities_commodity_contracts_and_investments,57.67076354144007
524_Insurance_carriers_and_related_activities,370.9809985628243
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,-0
5412OP_Miscellaneous_professional_scientific_and_technical_services,7.6565824008841
5415_Computer_systems_design_and_related_services,-0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,-0
562_Waste_management_and_remediation_services,-0
61_Educational_services,-0
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,-0
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,54.54232305604033
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-2719.391468386783
Used_Scrap_used_and_secondhand_goods,-3030.809199318569
