commodity,import_PCE
111CA_Farms,307.9567221344643
113FF_Forestry_fishing_and_related_activities,70.11126417293632
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,1.2761003312825365
213_Support_activities_for_mining,-0
22_Utilities,102.1224559215375
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,2112.691462909241
313TT_Textile_mills_and_textile_product_mills,215.0445120049891
315AL_Apparel_and_leather_and_allied_products,1489.2821080602303
321_Wood_products,23.581211527700056
322_Paper_products,114.91382507053608
323_Printing_and_related_support_activities,1.7094017094017095
324_Petroleum_and_coal_products,733.6275583256127
325_Chemical_products,295.84728152901147
326_Plastics_and_rubber_products,64.7025137873541
327_Nonmetallic_mineral_products,28.74488838867004
331_Primary_metals,11.634767305436057
332_Fabricated_metal_products,24.041107083743636
333_Machinery,54.7153805369451
334_Computer_and_electronic_products,241.81074233595135
335_Electrical_equipment_appliances_and_components,173.0742762765518
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,1578.8129322322309
3364OT_Other_transportation_equipment,30.40302782324059
337_Furniture_and_related_products,59.217363481228666
339_Miscellaneous_manufacturing,556.5459812706326
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,315.82365248580254
482_Rail_transportation,5.647825378726177
483_Water_transportation,11.48152747593915
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0.24914187643020594
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,59.17843511450382
512_Motion_picture_and_sound_recording_industries,1.05286940804338
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,-0
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,0
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,-0
5412OP_Miscellaneous_professional_scientific_and_technical_services,1.711990149299677
5415_Computer_systems_design_and_related_services,-0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,0.2255402416198741
562_Waste_management_and_remediation_services,-0
61_Educational_services,-0
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,-0
713_Amusements_gambling_and_recreation_industries,7.430205354821939
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,5.610066777318872
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,2930.8959855841426
Used_Scrap_used_and_secondhand_goods,1602.4469347396177
