commodity,import_PCE
111CA_Farms,1458.6133823737443
113FF_Forestry_fishing_and_related_activities,577.1155028965123
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,3.516377012709531
213_Support_activities_for_mining,-0
22_Utilities,331.1961388207166
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,15074.818341848215
313TT_Textile_mills_and_textile_product_mills,2283.6223465671906
315AL_Apparel_and_leather_and_allied_products,47637.48706274648
321_Wood_products,95.26098223099704
322_Paper_products,1039.5352801565157
323_Printing_and_related_support_activities,28.83108932931208
324_Petroleum_and_coal_products,5407.995547657639
325_Chemical_products,9221.326774059024
326_Plastics_and_rubber_products,1067.0097246834075
327_Nonmetallic_mineral_products,530.0153824375973
331_Primary_metals,112.60921820045273
332_Fabricated_metal_products,538.5870828375708
333_Machinery,1075.4239573150862
334_Computer_and_electronic_products,8155.534178614566
335_Electrical_equipment_appliances_and_components,4404.126154518582
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,30684.043958130962
3364OT_Other_transportation_equipment,1030.7288940381
337_Furniture_and_related_products,2120.4318626743875
339_Miscellaneous_manufacturing,13597.489030160586
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,4731.81155141586
482_Rail_transportation,32.4768094534712
483_Water_transportation,0
484_Truck_transportation,491.19695563562254
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,1155.9404369768215
512_Motion_picture_and_sound_recording_industries,46.77761762205714
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,156.61443948406242
523_Securities_commodity_contracts_and_investments,-0
524_Insurance_carriers_and_related_activities,905.4237479459883
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,4.048453825117453
5411_Legal_services,193.08034527476087
5412OP_Miscellaneous_professional_scientific_and_technical_services,175.71295059131225
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,104.51865622676172
562_Waste_management_and_remediation_services,-0
61_Educational_services,661.004295722133
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,21.870708616237927
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,124.95551689860835
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,21.5628692807266
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-124083.28961850227
Used_Scrap_used_and_secondhand_goods,-31367.411227749886
