commodity,import_PCE
111CA_Farms,1138.6825357167193
113FF_Forestry_fishing_and_related_activities,293.3126583437624
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,3.4475362592715073
213_Support_activities_for_mining,-0
22_Utilities,1861.7630582224963
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,11833.441201110241
313TT_Textile_mills_and_textile_product_mills,1162.0212467289396
315AL_Apparel_and_leather_and_allied_products,24344.218621276596
321_Wood_products,77.73007595265402
322_Paper_products,567.8945561230033
323_Printing_and_related_support_activities,13.238952858970574
324_Petroleum_and_coal_products,7537.500593450314
325_Chemical_products,4398.2949234488315
326_Plastics_and_rubber_products,688.6597066930158
327_Nonmetallic_mineral_products,293.8628053239725
331_Primary_metals,77.30682606696485
332_Fabricated_metal_products,285.60238530345293
333_Machinery,729.6706377014716
334_Computer_and_electronic_products,3533.076331332987
335_Electrical_equipment_appliances_and_components,1987.1140563486836
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,24826.26223368778
3364OT_Other_transportation_equipment,562.1989823341814
337_Furniture_and_related_products,1360.0408084802548
339_Miscellaneous_manufacturing,6676.880368523137
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,2635.099772209567
482_Rail_transportation,24.09263699837788
483_Water_transportation,0
484_Truck_transportation,-0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,-0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,616.5213208668864
512_Motion_picture_and_sound_recording_industries,26.920987505281584
513_Broadcasting_and_telecommunications,-0
514_Data_processing_internet_publishing_and_other_information_services,-0
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,23.65099889438739
523_Securities_commodity_contracts_and_investments,29.882459087797898
524_Insurance_carriers_and_related_activities,599.3706057221951
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,1.5253900797220583
5412OP_Miscellaneous_professional_scientific_and_technical_services,10.501828140291979
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,0.9456215568049413
562_Waste_management_and_remediation_services,-0
61_Educational_services,2.643780981140676
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,5.3471352912855075
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,290.6472396004829
GFE_Federal_government_enterprises,-0
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-2920.262261228704
Used_Scrap_used_and_secondhand_goods,19385.994515539307
