commodity,import_PCE
111CA_Farms,2342.586200202987
113FF_Forestry_fishing_and_related_activities,677.7852757078987
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,4.687056088846799
213_Support_activities_for_mining,0
22_Utilities,426.8319941464665
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,17905.27569516521
313TT_Textile_mills_and_textile_product_mills,2182.0341558157975
315AL_Apparel_and_leather_and_allied_products,56939.51361161524
321_Wood_products,199.99544666088465
322_Paper_products,1132.060187426834
323_Printing_and_related_support_activities,36.27181796911558
324_Petroleum_and_coal_products,8900.339992281257
325_Chemical_products,13204.446291783901
326_Plastics_and_rubber_products,1330.2505347280967
327_Nonmetallic_mineral_products,721.0429543074187
331_Primary_metals,188.604233174672
332_Fabricated_metal_products,615.0056957862378
333_Machinery,1309.4554956526895
334_Computer_and_electronic_products,12658.70259916594
335_Electrical_equipment_appliances_and_components,4954.172472978615
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,33045.48147004394
3364OT_Other_transportation_equipment,1609.0432143340706
337_Furniture_and_related_products,3091.370511307931
339_Miscellaneous_manufacturing,15555.725777499121
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,8016.141012246481
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,1245.3025760554979
512_Motion_picture_and_sound_recording_industries,150.05348952865117
513_Broadcasting_and_telecommunications,26.14973867305836
514_Data_processing_internet_publishing_and_other_information_services,6.200434204075916
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,73.2599403784054
523_Securities_commodity_contracts_and_investments,7.840006684957453
524_Insurance_carriers_and_related_activities,1996.7558382335294
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,2.3495999098388367
5411_Legal_services,219.49971590263416
5412OP_Miscellaneous_professional_scientific_and_technical_services,392.62809111216814
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,71.61816745914184
562_Waste_management_and_remediation_services,6.862931133264581
61_Educational_services,545.391121044344
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,775.6397209994577
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,75.73081243773713
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,460.491378540159
GFE_Federal_government_enterprises,29.287049819141313
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-161866.65931541467
Used_Scrap_used_and_secondhand_goods,184167.65950920247
