commodity,import_PCE
111CA_Farms,10653.02411832404
113FF_Forestry_fishing_and_related_activities,2013.2066122318283
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,0
213_Support_activities_for_mining,0
22_Utilities,871.1361724946084
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,69253.85314165476
313TT_Textile_mills_and_textile_product_mills,14822.219906471912
315AL_Apparel_and_leather_and_allied_products,118942.99862937421
321_Wood_products,792.0131701789519
322_Paper_products,3095.401655537774
323_Printing_and_related_support_activities,121.16717446607112
324_Petroleum_and_coal_products,11799.12423035132
325_Chemical_products,115040.14407912167
326_Plastics_and_rubber_products,9122.271692194201
327_Nonmetallic_mineral_products,1980.249673219961
331_Primary_metals,377.938064505328
332_Fabricated_metal_products,4159.764961505917
333_Machinery,4423.475909484498
334_Computer_and_electronic_products,64386.65948403997
335_Electrical_equipment_appliances_and_components,24158.77939976936
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,89837.94432681694
3364OT_Other_transportation_equipment,4460.7677381061085
337_Furniture_and_related_products,28267.061163015464
339_Miscellaneous_manufacturing,51756.72367471651
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,7134.694533396495
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1372.3852225528733
512_Motion_picture_and_sound_recording_industries,895.5607160317401
513_Broadcasting_and_telecommunications,56.69851153712285
514_Data_processing_internet_publishing_and_other_information_services,421.7363529354064
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,12.43045655154537
523_Securities_commodity_contracts_and_investments,19.46041175868073
524_Insurance_carriers_and_related_activities,17691.98619332446
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,1514.684252280841
5412OP_Miscellaneous_professional_scientific_and_technical_services,3761.4603542043037
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,150.49907148267403
562_Waste_management_and_remediation_services,72.4459893790031
61_Educational_services,1667.4044231382895
621_Ambulatory_health_care_services,-0
622_Hospitals,6050.167654259046
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,525.8762862136874
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,2712.1943294178723
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
