commodity,import_PCE
111CA_Farms,1986.276160690213
113FF_Forestry_fishing_and_related_activities,631.981267195339
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,5.368924441352926
213_Support_activities_for_mining,0
22_Utilities,393.0733429879409
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,16826.15605101543
313TT_Textile_mills_and_textile_product_mills,2188.4210282000695
315AL_Apparel_and_leather_and_allied_products,53192.572328741146
321_Wood_products,162.01835132714157
322_Paper_products,1156.9068195418176
323_Printing_and_related_support_activities,34.53740902474527
324_Petroleum_and_coal_products,7826.305268507539
325_Chemical_products,11851.61750091532
326_Plastics_and_rubber_products,1254.7876027680843
327_Nonmetallic_mineral_products,652.4426245119513
331_Primary_metals,167.1655568790947
332_Fabricated_metal_products,590.8793247661774
333_Machinery,1191.6380961707048
334_Computer_and_electronic_products,11302.122145989348
335_Electrical_equipment_appliances_and_components,4723.90563225604
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,32737.988781248587
3364OT_Other_transportation_equipment,1441.7531930593686
337_Furniture_and_related_products,2824.258646245059
339_Miscellaneous_manufacturing,14764.791741488621
42_Wholesale_trade,0
44RT_Retail_trade,-0
481_Air_transportation,6862.073451602863
482_Rail_transportation,7.298461249765435
483_Water_transportation,0
484_Truck_transportation,157.5181916656047
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
511_Publishing_industries_except_internet_includes_software,1218.2153101779852
512_Motion_picture_and_sound_recording_industries,113.29094920031865
513_Broadcasting_and_telecommunications,17.812524287332955
514_Data_processing_internet_publishing_and_other_information_services,3.050069965653225
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,106.90002582695938
523_Securities_commodity_contracts_and_investments,5.8033016180000345
524_Insurance_carriers_and_related_activities,1596.5963405930315
525_Funds_trusts_and_other_financial_vehicles,-0
531_Real_estate,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,3.005880845345543
5411_Legal_services,208.41462199813031
5412OP_Miscellaneous_professional_scientific_and_technical_services,335.61394217637564
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,84.38511222198608
562_Waste_management_and_remediation_services,4.313390038794246
61_Educational_services,581.1416551837419
621_Ambulatory_health_care_services,-0
622HO_Hospitals_and_nursing_and_residential_care_facilities,514.2535829963799
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,91.1863891002144
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,316.8980248458307
GFE_Federal_government_enterprises,18.817685528497698
GFG_Federal_general_government,-0
GSLE_State_and_local_government_enterprises,-0
GSLG_State_and_local_general_government,-0
Other_Noncomparable_imports_and_rest_of_the_world_adjustment,-132938.36070575262
Used_Scrap_used_and_secondhand_goods,-346331.4705882353
