commodity,import_PCE
111CA_Farms,5214.170156489476
113FF_Forestry_fishing_and_related_activities,1498.0258297458686
211_Oil_and_gas_extraction,0
212_Mining_except_oil_and_gas,4.038361492345043
213_Support_activities_for_mining,0
22_Utilities,1018.8675345956085
23_Construction,-0
311FT_Food_and_beverage_and_tobacco_products,36814.71364234853
313TT_Textile_mills_and_textile_product_mills,7139.983667212855
315AL_Apparel_and_leather_and_allied_products,96542.06894327332
321_Wood_products,578.1712020306785
322_Paper_products,3011.1951795577543
323_Printing_and_related_support_activities,125.75631777211792
324_Petroleum_and_coal_products,26352.55092846588
325_Chemical_products,55601.840947730096
326_Plastics_and_rubber_products,4936.540047576804
327_Nonmetallic_mineral_products,1559.2802875496452
331_Primary_metals,268.0987964734124
332_Fabricated_metal_products,1949.5267666701634
333_Machinery,2438.496818247214
334_Computer_and_electronic_products,42238.36372892255
335_Electrical_equipment_appliances_and_components,13611.408802504604
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,53996.768248094144
3364OT_Other_transportation_equipment,3649.5669029660294
337_Furniture_and_related_products,10982.712718407152
339_Miscellaneous_manufacturing,32803.00760136041
42_Wholesale_trade,0
441_Motor_vehicle_and_parts_dealers,-0
445_Food_and_beverage_stores,-0
452_General_merchandise_stores,-0
481_Air_transportation,19364.611502590673
482_Rail_transportation,0
483_Water_transportation,0
484_Truck_transportation,0
485_Transit_and_ground_passenger_transportation,-0
486_Pipeline_transportation,-0
487OS_Other_transportation_and_support_activities,0
493_Warehousing_and_storage,-0
4A0_Other_retail,-0
511_Publishing_industries_except_internet_includes_software,1491.9240141536568
512_Motion_picture_and_sound_recording_industries,1027.9651974255135
513_Broadcasting_and_telecommunications,70.22210561192051
514_Data_processing_internet_publishing_and_other_information_services,124.56943523207092
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,13.766604400166043
523_Securities_commodity_contracts_and_investments,20.389874478414328
524_Insurance_carriers_and_related_activities,24464.15778593342
525_Funds_trusts_and_other_financial_vehicles,-0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,-0
5411_Legal_services,653.611819072959
5412OP_Miscellaneous_professional_scientific_and_technical_services,2491.761099023874
5415_Computer_systems_design_and_related_services,0
55_Management_of_companies_and_enterprises,-0
561_Administrative_and_support_services,60.45638319742343
562_Waste_management_and_remediation_services,19.273515577380884
61_Educational_services,1247.3009192822872
621_Ambulatory_health_care_services,-0
622_Hospitals,1705.714348930327
623_Nursing_and_residential_care_facilities,-0
624_Social_assistance,-0
711AS_Performing_arts_spectator_sports_museums_and_related_activities,176.53504418154301
713_Amusements_gambling_and_recreation_industries,-0
721_Accommodation,-0
722_Food_services_and_drinking_places,-0
81_Other_services_except_government,1835.017517756986
GFGD_Federal_general_government_defense,-0
HS_Housing,-0
ORE_Other_real_estate,-0
